ano_eleicao,sg_uf,nr_candidato,nm_candidato,sg_partido_norm,eleito,competitivo,tem_despesa,registros,teto,gasto_bruto,exclusao_2022,gasto_aproximado,gasto_pct,bruto_pct,receita_pct,top,fora,faixa
2018,BA,2900,FLORIANO DIAS DE ANDRADE FILHO,PCO,0,False,False,,2500000.0,,,,,,0.054,1.0,0.0,Sem registro
2018,BA,2929,DANIELLY CRESPI,PCO,0,False,False,,2500000.0,,,,,,0.094,1.0,0.0,Sem registro
2018,BA,1200,FABRICIO ARGOLO FIGUEREDO,PDT,0,False,True,32.0,2500000.0,493079.23,0.0,493079.23,19.7231692,19.7231692,19.972272,0.0,1.0,10 a <25%
2018,BA,1201,GUILHERME VITORIO BRANDÃO MARIANI DA SILVEIRA,PDT,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,1205,EDNA SANTOS PEREIRA,PDT,0,False,True,5.0,2500000.0,12400.0,0.0,12400.0,0.496,0.496,0.735,0.0,1.0,0 a <10%
2018,BA,1207,ROBERTO DIAS DA SILVA,PDT,0,False,True,7.0,2500000.0,20000.0,0.0,20000.0,0.8,0.8,0.8,0.0,1.0,0 a <10%
2018,BA,1210,ANTONIO TADEU NASCIMENTO FERNANDES,PDT,0,True,True,15.0,2500000.0,61911.51,0.0,61911.51,2.4764604,2.4764604,3.4396,0.0,1.0,0 a <10%
2018,BA,1211,ALESSANDRA CONCEIÇÃO DOS SANTOS,PDT,0,False,True,24.0,2500000.0,19726.4,0.0,19726.4,0.7890560000000001,0.7890560000000001,1.039528,0.0,1.0,0 a <10%
2018,BA,1212,ODIOSVALDO BOMFIM VIGAS,PDT,0,True,True,20.0,2500000.0,28131.04,0.0,28131.04,1.1252416,1.1252416,1.89096,0.0,1.0,0 a <10%
2018,BA,1213,JORGE LUIS ARAÚJO COSTA,PDT,0,False,True,1.0,2500000.0,2500.0,0.0,2500.0,0.1,0.1,0.5588008,0.0,1.0,0 a <10%
2018,BA,1214,WILLY CUNHA TEIXEIRA DA SILVA,PDT,0,False,True,12.0,2500000.0,81652.4,0.0,81652.4,3.2660959999999997,3.2660959999999997,3.775536,0.0,1.0,0 a <10%
2018,BA,1217,IVALDO SANTOS FERREIRA,PDT,0,False,False,,2500000.0,,,,,,0.05116,0.0,1.0,Sem registro
2018,BA,1222,COSME ARAÚJO SANTOS,PDT,0,False,True,46.0,2500000.0,100000.0,0.0,100000.0,4.0,4.0,4.32,0.0,1.0,0 a <10%
2018,BA,1223,ALEX MARCO SANTANA SOUSA,PDT,1,False,True,36.0,2500000.0,64077.3,0.0,64077.3,2.563092,2.563092,3.11,0.0,1.0,0 a <10%
2018,BA,1230,ARLICE GOMES DA SILVA,PDT,0,False,True,16.0,2500000.0,9807.0,0.0,9807.0,0.39228,0.39228,1.1512,0.0,1.0,0 a <10%
2018,BA,1231,NIVALDO TEIXEIRA LIMA FILHO,PDT,0,False,True,1.0,2500000.0,2500.0,0.0,2500.0,0.1,0.1,0.51896,0.0,1.0,0 a <10%
2018,BA,1232,PEDRO ANTONIO FERREIRA AMORIM,PDT,0,False,True,1.0,2500000.0,2500.0,0.0,2500.0,0.1,0.1,0.19616,0.0,1.0,0 a <10%
2018,BA,1233,WALSON GAGLIANO DE ALVARENGA,PDT,0,False,True,11.0,2500000.0,32446.2,0.0,32446.2,1.297848,1.297848,1.47,0.0,1.0,0 a <10%
2018,BA,1234,FELIX DE ALMEIDA MENDONÇA JUNIOR,PDT,1,True,True,67.0,2500000.0,1950874.0,0.0,1950874.0,78.03496,78.03496,50.01420519999999,1.0,0.0,50 a <80%
2018,BA,1235,ANDRÉA CONCEIÇÃO DOS SANTOS,PDT,0,False,True,4.0,2500000.0,3400.0,0.0,3400.0,0.136,0.136,0.75828,0.0,1.0,0 a <10%
2018,BA,1236,ANTONIO MANGABEIRA FRANÇA,PDT,0,False,True,27.0,2500000.0,97300.0,0.0,97300.0,3.892,3.892,3.892,0.0,1.0,0 a <10%
2018,BA,1238,ANA PAULA DOS SANTOS,PDT,0,False,True,6.0,2500000.0,10000.0,0.0,10000.0,0.4,0.4,0.439,0.0,1.0,0 a <10%
2018,BA,1239,WASHINGTON LUIZ AIRES VELOSO,PDT,0,False,True,1.0,2500000.0,2500.0,0.0,2500.0,0.1,0.1,0.53896,0.0,1.0,0 a <10%
2018,BA,1240,IPORAN SOUTO BENJAMIM,PDT,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,1244,JOAQUIM ALMEIDA TORQUATO JUNIOR,PDT,0,False,True,3.0,2500000.0,4674.0,0.0,4674.0,0.18696,0.18696,0.28312,0.0,1.0,0 a <10%
2018,BA,1245,MARCELO LIMA DOURADO MATOS,PDT,0,False,False,,2500000.0,,,,,,0.29956,0.0,1.0,Sem registro
2018,BA,1250,RAIMUNDO MIRANDA DE OLIVEIRA,PDT,0,False,True,6.0,2500000.0,4038.42,0.0,4038.42,0.1615368,0.1615368,0.0,0.0,1.0,0 a <10%
2018,BA,1253,TEREZINHA DE JESUS NASCIMENTO,PDT,0,False,True,23.0,2500000.0,9599.0,0.0,9599.0,0.38396,0.38396,0.906,0.0,1.0,0 a <10%
2018,BA,1256,ADEMAR FRANCISCO RIBEIRO,PDT,0,False,False,,2500000.0,,,,,,0.23104,0.0,1.0,Sem registro
2018,BA,1266,PÂMELA CHAGAS CIRQUEIRA,PDT,0,False,True,5.0,2500000.0,10000.0,0.0,10000.0,0.4,0.4,0.4,0.0,1.0,0 a <10%
2018,BA,1267,CARMEN SENTO SÉ SOUZA,PDT,0,False,True,9.0,2500000.0,9870.0,0.0,9870.0,0.3948,0.3948,0.66216,0.0,1.0,0 a <10%
2018,BA,1268,MARIA CRISPINA DE JESUS,PDT,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,1277,ALFREDO BRAGA DE CASTRO,PDT,0,False,True,171.0,2500000.0,49362.39,0.0,49362.39,1.9744956,1.9744956,3.72774,0.0,1.0,0 a <10%
2018,BA,1283,MARIA CELIA CARVALHO DA SILVA,PDT,0,False,True,26.0,2500000.0,9979.0,0.0,9979.0,0.39916,0.39916,0.839,0.0,1.0,0 a <10%
2018,BA,1287,NIVALDO SANTANA MATEO,PDT,0,False,True,2.0,2500000.0,1400.0,0.0,1400.0,0.056,0.056,0.056,0.0,1.0,0 a <10%
2018,BA,1288,RITA DE CÁSSIA SANTANA SOUSA,PDT,0,False,True,4.0,2500000.0,10000.0,0.0,10000.0,0.4,0.4,0.439,0.0,1.0,0 a <10%
2018,BA,1291,FABIANE SANTOS SANTANA,PDT,0,False,True,5.0,2500000.0,10000.0,0.0,10000.0,0.4,0.4,0.4,0.0,1.0,0 a <10%
2018,BA,1299,ACELINO FREITAS,PDT,0,True,True,3.0,2500000.0,30011.9,0.0,30011.9,1.200476,1.200476,3.21,1.0,0.0,0 a <10%
2018,BA,3100,JOSE ABILIO SILVA DE SANTANA,PHS,1,True,True,17.0,2500000.0,37750.0,0.0,37750.0,1.51,1.51,1.51,1.0,0.0,0 a <10%
2018,BA,3101,VALDENOR MILITAO VILELA DOURADO,PHS,0,True,True,9.0,2500000.0,5754.52,0.0,5754.52,0.2301808,0.2301808,0.1544,0.0,1.0,0 a <10%
2018,BA,3110,JOAO EDSON SANTANA SOUZA,PHS,0,False,True,2.0,2500000.0,4000.35,0.0,4000.35,0.160014,0.160014,0.18861400000000003,0.0,1.0,0 a <10%
2018,BA,3111,ANDERSON MACHADO DE JESUS,PHS,1,False,True,9.0,2500000.0,27888.2,0.0,27888.2,1.115528,1.115528,1.4404,0.0,1.0,0 a <10%
2018,BA,3113,EDSON SAMPAIO PIMENTA,PHS,0,True,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,3115,IZA DIAS BARBOSA,PHS,0,False,True,16.0,2500000.0,2993.4,0.0,2993.4,0.119736,0.119736,0.12,0.0,1.0,0 a <10%
2018,BA,3123,MARCOS ANTONIO DO MONTE,PHS,0,False,True,2.0,2500000.0,3990.0,0.0,3990.0,0.1596,0.1596,0.3228724,0.0,1.0,0 a <10%
2018,BA,3125,LUCIANE APARECIDA SILVA BRITO VIEIRA,PHS,0,False,True,18.0,2500000.0,152081.67,0.0,152081.67,6.0832668000000005,6.0832668000000005,6.3528724,1.0,0.0,0 a <10%
2018,BA,3131,CLAUDIO SOUZA DA SILVA,PHS,0,False,True,61.0,2500000.0,192484.85,0.0,192484.85,7.699394,7.699394,7.8606664,1.0,0.0,0 a <10%
2018,BA,3132,PAULO FERREIRA MARTINS,PHS,0,False,False,,2500000.0,,,,,,4e-07,0.0,1.0,Sem registro
2018,BA,3133,CUSTODIO LACERDA BRITO,PHS,0,False,True,17.0,2500000.0,96297.63,0.0,96297.63,3.8519052,3.8519052,4.1226,0.0,1.0,0 a <10%
2018,BA,3134,ALAN BRUNO FREITAS MIRANDA,PHS,0,False,False,,2500000.0,,,,,,0.044,0.0,1.0,Sem registro
2018,BA,3144,VALTER LUIZ PEREIRA DAS VIRGENS,PHS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,3145,JOÃO PEDRO LABRIOLA CARDOZO,PHS,0,False,True,12.0,2500000.0,25326.2,0.0,25326.2,1.013048,1.013048,1.3010324,0.0,1.0,0 a <10%
2018,BA,3155,CEZAR FERREIRA DOS SANTOS SILVA,PHS,0,False,True,8.0,2500000.0,14380.0,0.0,14380.0,0.5752,0.5752,0.9156,0.0,1.0,0 a <10%
2018,BA,3161,ROSIMEIRE SILVA DOS SANTOS,PHS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,3163,VALDIR RIBEIRO DE SOUZA,PHS,0,False,True,6.0,2500000.0,709.35,0.0,709.35,0.028374,0.028374,0.0784,0.0,1.0,0 a <10%
2018,BA,3169,VALTERIO LIMA DE BRITO,PHS,0,False,False,,2500000.0,,,,,,0.1632724,0.0,1.0,Sem registro
2018,BA,3177,RUI MENDES SILVA,PHS,0,False,False,,2500000.0,,,,,,0.05,0.0,1.0,Sem registro
2018,BA,3180,ALBA REGINA CABRAL DE SANTANA RIBEIRO,PHS,0,False,True,46.0,2500000.0,116674.37,0.0,116674.37,4.6669748,4.6669748,4.784,1.0,0.0,0 a <10%
2018,BA,3188,MARCELO DE MELO SILVA,PHS,0,True,True,88.0,2500000.0,96000.0,0.0,96000.0,3.84,3.84,3.84,0.0,1.0,0 a <10%
2018,BA,3189,MEIREVANIA DOS SANTOS NASCIMENTO,PHS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,3190,JOSAFÁ RAMOS DOS SANTOS,PHS,0,True,True,4.0,2500000.0,5957.05,0.0,5957.05,0.238282,0.238282,0.4015544,0.0,1.0,0 a <10%
2018,BA,3191,RITA DE CASSIA OLIVEIRA DA SILVA,PHS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,3199,JOUSE CARMO DE JESUS,PHS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,3535,ANA RITA TAVARES TEIXEIRA,PMB,0,True,True,18.0,2500000.0,386657.6,0.0,386657.6,15.466304,15.466304,15.480892,1.0,0.0,10 a <25%
2018,BA,3300,FERNANDO DE SOUZA E LIMA CORRÊLO,PMN,0,False,True,26.0,2500000.0,93735.28,0.0,93735.28,3.7494112,3.7494112,3.76,1.0,0.0,0 a <10%
2018,BA,3313,WILSON GOMES LIMA,PMN,0,False,False,,2500000.0,,,,,,0.12,0.0,1.0,Sem registro
2018,BA,3315,ANTONIO BATISTA SANTOS,PMN,0,False,True,7.0,2500000.0,3000.0,0.0,3000.0,0.12,0.12,0.13336,0.0,1.0,0 a <10%
2018,BA,3322,FABIANO ALMEIDA RESENDE,PMN,0,False,True,6.0,2500000.0,6260.94,0.0,6260.94,0.2504376,0.2504376,1.071,0.0,1.0,0 a <10%
2018,BA,3325,GUIMARINA MARIA DE OLIVEIRA DOS SANTOS,PMN,0,False,True,8.0,2500000.0,3000.0,0.0,3000.0,0.12,0.12,0.13336,0.0,1.0,0 a <10%
2018,BA,3333,HECKEL HERBERT PEDREIRA SANTOS,PMN,0,False,True,76.0,2500000.0,120054.75,0.0,120054.75,4.80219,4.80219,5.348,1.0,0.0,0 a <10%
2018,BA,3377,ANDRE SANTOS DE OLIVEIRA,PMN,0,False,True,4.0,2500000.0,2913.2,0.0,2913.2,0.116528,0.116528,0.13336,0.0,1.0,0 a <10%
2018,BA,3388,JANAINA SANTOS DE OLIVEIRA DOS SANTOS,PMN,0,False,True,5.0,2500000.0,2950.0,0.0,2950.0,0.118,0.118,0.14624,0.0,1.0,0 a <10%
2018,BA,1900,ADRIANA MARIA DE ARAUJO MENEZES,PODE,0,False,True,5.0,2500000.0,25000.0,0.0,25000.0,1.0,1.0,1.0,0.0,1.0,0 a <10%
2018,BA,1919,JOÃO CARLOS BACELAR BATISTA,PODE,1,True,True,41.0,2500000.0,941300.95,0.0,941300.95,37.652038,37.652038,38.6300188,1.0,0.0,25 a <50%
2018,BA,1930,CLAUDIO EMANUEL ABDALA DE SANTANA,PODE,0,False,False,,2500000.0,,,,,,0.016,0.0,1.0,Sem registro
2018,BA,1955,AURENIA ARAUJO TORRES,PODE,0,False,True,4.0,2500000.0,330.0,0.0,330.0,0.0132,0.0132,0.0132,0.0,1.0,0 a <10%
2018,BA,1111,MÁRIO SILVIO MENDES NEGROMONTE JÚNIOR,PP,1,True,True,195.0,2500000.0,1783203.39,0.0,1783203.39,71.3281356,71.3281356,72.14336,1.0,0.0,50 a <80%
2018,BA,1115,CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO,PP,1,True,True,212.0,2500000.0,2247139.24,0.0,2247139.24,89.88556960000001,89.88556960000001,90.74336,1.0,0.0,80 a <90%
2018,BA,1116,SILVANA RIBEIRO MENDES,PP,0,False,True,29.0,2500000.0,99932.61,0.0,99932.61,3.9973044,3.9973044,4.0,0.0,1.0,0 a <10%
2018,BA,1122,CLAUDIO CAJADO SAMPAIO,PP,1,True,True,188.0,2500000.0,2094617.85,0.0,2094617.85,83.784714,83.784714,89.41368,1.0,0.0,80 a <90%
2018,BA,1123,MARCOS ANTONIO MEDRADO,PP,0,True,True,36.0,2500000.0,1205447.52,0.0,1205447.52,48.2179008,48.2179008,49.2816,1.0,0.0,25 a <50%
2018,BA,1133,ERICA BATISTA DE SANTANA,PP,0,False,True,92.0,2500000.0,194350.0,0.0,194350.0,7.774,7.774,7.774,0.0,1.0,0 a <10%
2018,BA,1144,RONALDO CARLETTO,PP,1,True,True,137.0,2500000.0,1641260.36,0.0,1641260.36,65.6504144,65.6504144,65.663392,1.0,0.0,50 a <80%
2018,BA,1199,KÁTIA MARIA NOVAES DE LIMA,PP,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,5400,ULDURICO ALENCAR PINTO,PPL,1,False,True,31.0,2500000.0,237725.9,0.0,237725.9,9.509036,9.509036,9.509036,1.0,0.0,0 a <10%
2018,BA,5411,LUIZ FERREIRA DIAS,PPL,0,False,True,11.0,2500000.0,29340.0,0.0,29340.0,1.1736,1.1736,1.1886,0.0,1.0,0 a <10%
2018,BA,5413,LENI GOMES,PPL,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,5433,NELIA MARIA MOREIRA CLEMENTE CARVALHO,PPL,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,5445,SELMARIA DE ALMEIDA BRITO LEMOS,PPL,0,False,True,28.0,2500000.0,19703.0,0.0,19703.0,0.78812,0.78812,0.8787868,0.0,1.0,0 a <10%
2018,BA,5454,LINDIMAK VITOR DE OLIVEIRA,PPL,0,False,True,5.0,2500000.0,5830.0,0.0,5830.0,0.2332,0.2332,0.24,0.0,1.0,0 a <10%
2018,BA,5477,ALDINEIA BARRETTO FONTES,PPL,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,5488,ANA MARIA SANTANA DE JESUS,PPL,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,5490,NEEMIAS DA COSTA GONÇALVES,PPL,0,False,True,1.0,2500000.0,2.85,0.0,2.85,0.000114,0.000114,0.020114,0.0,1.0,0 a <10%
2018,BA,2300,JOCEVAL RODRIGUES DOS SANTOS,PPS,0,True,True,77.0,2500000.0,436587.88,0.0,436587.88,17.4635152,17.4635152,17.4635152,1.0,0.0,10 a <25%
2018,BA,2200,JOSE CARLOS LEAO DE ARAUJO,PR,0,True,True,414.0,2500000.0,1454965.55,0.0,1454965.55,58.198622,58.198622,59.0215,1.0,0.0,50 a <80%
2018,BA,2222,JOSE ALVES ROCHA,PR,1,True,True,50.0,2500000.0,1396070.6,0.0,1396070.6,55.842824,55.842824,57.3039816,1.0,0.0,50 a <80%
2018,BA,2288,JOAO CARLOS PAOLILO BACELAR FILHO,PR,1,True,True,136.0,2500000.0,2182071.18,0.0,2182071.18,87.2828472,87.2828472,90.50815,1.0,0.0,80 a <90%
2018,BA,1000,CRISTIANE BACELAR TEGOURTI,PRB,0,False,True,68.0,2500000.0,303525.8,0.0,303525.8,12.141032,12.141032,12.475392,0.0,1.0,10 a <25%
2018,BA,1010,MARCIO CARLOS MARINHO,PRB,1,True,True,399.0,2500000.0,1628174.61,0.0,1628174.61,65.1269844,65.1269844,66.3708484,1.0,0.0,50 a <80%
2018,BA,1012,ERONILDES VASCONCELOS CARVALHO,PRB,0,True,True,111.0,2500000.0,1431219.07,0.0,1431219.07,57.2487628,57.2487628,66.974424,1.0,0.0,50 a <80%
2018,BA,1025,JOÃO INÁCIO RIBEIRO ROMA NETO,PRB,1,False,True,215.0,2500000.0,1236555.24,0.0,1236555.24,49.4622096,49.4622096,41.64276,1.0,0.0,25 a <50%
2018,BA,9000,ANTONIO ROBERVAL FRANÇA BARBOSA DOS SANTOS,PROS,0,False,False,,2500000.0,,,,,,0.13016,0.0,1.0,Sem registro
2018,BA,9010,DEOCLECIANO JOSE DE SOUZA FILHO,PROS,0,False,True,7.0,2500000.0,21004.0,0.0,21004.0,0.84016,0.84016,0.190456,0.0,1.0,0 a <10%
2018,BA,9012,MARCOS SANTOS VIEIRA,PROS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,9013,CLAUDIA OLIVEIRA DE JESUS,PROS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,9018,PRINCE ARAUJO KERNER,PROS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,9035,VICTOR THIAGO PORTO DOS SANTOS,PROS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,9049,NUBIA SILVA CARDOSO GOMES,PROS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,9055,FERNANDO HENRIQUE DA CONCEIÇÃO SANTOS,PROS,0,False,True,1.0,2500000.0,13.2,0.0,13.2,0.000528,0.000528,0.000528,0.0,1.0,0 a <10%
2018,BA,9056,PATRICIA VANZIN CARDOSO,PROS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,9077,MARCELO DE SOUZA CAMPOS,PROS,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,9090,JOÃO ANTONIO HOLANDA CALDAS,PROS,0,False,True,19.0,2500000.0,172061.3,0.0,172061.3,6.882452,6.882452,11.5343996,1.0,0.0,0 a <10%
2018,BA,9099,ADAILTON SANTOS DIAS,PROS,0,False,True,3.0,2500000.0,3000.0,0.0,3000.0,0.12,0.12,0.12,0.0,1.0,0 a <10%
2018,BA,4415,EZEQUIAS SILVANO DA SILVA,PRP,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,4422,RAIMUNDO MAGALHÃES COSTA,PRP,1,False,True,52.0,2500000.0,78635.12,0.0,78635.12,3.1454048,3.1454048,3.2164,0.0,1.0,0 a <10%
2018,BA,4423,VIVIANE PAIM DOS SANTOS,PRP,0,False,True,2.0,2500000.0,2000.0,0.0,2000.0,0.08,0.08,0.08,0.0,1.0,0 a <10%
2018,BA,4434,ZEZILDA DE SOUZA RANGEL,PRP,0,False,True,2.0,2500000.0,2000.0,0.0,2000.0,0.08,0.08,0.08,0.0,1.0,0 a <10%
2018,BA,4445,ARLINDO SOUZA DA SILVA,PRP,0,False,False,,2500000.0,,,,,,0.144,0.0,1.0,Sem registro
2018,BA,4455,CRISTIANE ALVES DA SILVA,PRP,0,False,True,1.0,2500000.0,2000.0,0.0,2000.0,0.08,0.08,0.08,0.0,1.0,0 a <10%
2018,BA,4456,MARIA LUCIA DOS SANTOS LIMA,PRP,0,False,True,2.0,2500000.0,3000.0,0.0,3000.0,0.12,0.12,0.12,0.0,1.0,0 a <10%
2018,BA,4460,CELENE EPITACIO MIRANDA,PRP,0,False,True,4.0,2500000.0,3000.0,0.0,3000.0,0.12,0.12,0.12,0.0,1.0,0 a <10%
2018,BA,4470,MARCOS ANTONIO DOS SANTOS LIMA,PRP,0,False,True,10.0,2500000.0,25855.49,0.0,25855.49,1.0342196,1.0342196,1.134,0.0,1.0,0 a <10%
2018,BA,4477,ALEXANDRE GOMES MARQUES,PRP,0,False,True,43.0,2500000.0,202232.9,0.0,202232.9,8.089316,8.089316,8.089328,1.0,0.0,0 a <10%
2018,BA,4478,ELIANA CABRAL DOS SANTOS,PRP,0,False,True,1.0,2500000.0,3000.0,0.0,3000.0,0.12,0.12,0.12,0.0,1.0,0 a <10%
2018,BA,2800,LUCIANO FRED BRAGA PENHA,PRTB,0,True,True,10.0,2500000.0,20993.0,0.0,20993.0,0.83972,0.83972,3.2484,1.0,0.0,0 a <10%
2018,BA,2824,DAVID SALOMÃO DOS SANTOS LIMA,PRTB,0,False,True,18.0,2500000.0,22775.0,0.0,22775.0,0.911,0.911,1.271,0.0,1.0,0 a <10%
2018,BA,2827,ROSEANE DOS SANTOS DIAS,PRTB,0,False,True,2.0,2500000.0,1000.0,0.0,1000.0,0.04,0.04,0.34208,0.0,1.0,0 a <10%
2018,BA,2828,ROGÉRIO TADEU DA LUZ,PRTB,0,False,False,,2500000.0,,,,,,0.828,1.0,0.0,Sem registro
2018,BA,2833,NELSON ROBERTO DE OLIVEIRA SILVA,PRTB,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,2856,JOSÉ CALASANS DE SOUSA JUNIOR,PRTB,0,False,True,5.0,2500000.0,1175.0,0.0,1175.0,0.047,0.047,0.047,0.0,1.0,0 a <10%
2018,BA,2888,JOSÉ ERICO RIBEIRO FERREIRA,PRTB,0,False,True,2.0,2500000.0,1000.0,0.0,1000.0,0.04,0.04,0.06,0.0,1.0,0 a <10%
2018,BA,2890,DANIELA CARDOSO DE CARVALHO,PRTB,0,False,False,,2500000.0,,,,,,0.0,0.0,1.0,Sem registro
2018,BA,2899,JOSE ROBERIO MENDES GOMES,PRTB,0,False,False,,2500000.0,,,,,,0.03816,0.0,1.0,Sem registro
2018,BA,4000,JOSÉ MARCELO DO NASCIMENTO NILO,PSB,1,True,True,32.0,2500000.0,436937.82,0.0,436937.82,17.4775128,17.4775128,18.3164,1.0,0.0,10 a <25%
2018,BA,4004,PAULO ROBERTO CRUZ OLIVEIRA,PSB,0,False,True,6.0,2500000.0,6986.0,0.0,6986.0,0.27944,0.27944,0.52,0.0,1.0,0 a <10%
2018,BA,4012,SILVIO HUMBERTO DOS PASSOS CUNHA,PSB,0,False,True,124.0,2500000.0,273013.73,0.0,273013.73,10.9205492,10.9205492,12.014933599999999,0.0,1.0,10 a <25%
2018,BA,4013,AROLDO PINTO DE AZEREDO,PSB,0,False,True,6.0,2500000.0,4625.5,0.0,4625.5,0.18502,0.18502,0.18542,0.0,1.0,0 a <10%
2018,BA,4022,MARIA DA LUZ LIMA NUNES,PSB,0,False,True,18.0,2500000.0,9923.16,0.0,9923.16,0.3969264,0.3969264,1.2405456,0.0,1.0,0 a <10%
2018,BA,4040,LÍDICE DA MATA E SOUZA,PSB,1,True,True,727.0,2500000.0,1707069.42,0.0,1707069.42,68.2827768,68.2827768,70.1565408,1.0,0.0,50 a <80%
2018,BA,2000,GIVALDO FIUZA DE ALMEIDA,PSC,0,False,True,2.0,2500000.0,9900.0,0.0,9900.0,0.396,0.396,0.5050607999999999,0.0,1.0,0 a <10%
2018,BA,2005,SIMONE DOS SANTOS OLIVEIRA,PSC,0,False,True,3.0,2500000.0,6000.0,0.0,6000.0,0.24,0.24,0.3526616,0.0,1.0,0 a <10%
2018,BA,2018,EUNAPIO VIANA GOMES,PSC,0,False,True,16.0,2500000.0,25005.8,0.0,25005.8,1.000232,1.000232,1.1765248000000001,1.0,0.0,0 a <10%
2018,BA,2020,HEBER DE SOUSA SANTANA,PSC,0,False,True,314.0,2500000.0,519027.57,0.0,519027.57,20.7611028,20.7611028,21.8031548,1.0,0.0,10 a <25%
2018,BA,2022,GEOVANA DA SILVA AMENO,PSC,0,False,True,14.0,2500000.0,6813.2,0.0,6813.2,0.272528,0.272528,0.39266160000000006,0.0,1.0,0 a <10%
2018,BA,2025,DEUSDETE MARTINS OLIVEIRA,PSC,0,False,True,3.0,2500000.0,6813.2,0.0,6813.2,0.272528,0.272528,0.39266160000000006,0.0,1.0,0 a <10%
2018,BA,2044,ROSE KATIANI OLIVEIRA DA SILVA,PSC,0,False,True,2.0,2500000.0,4980.0,0.0,4980.0,0.1992,0.1992,0.3126644,0.0,1.0,0 a <10%
2018,BA,2050,LUIZ NOGUEIRA COUTINHO DE NOVAIS,PSC,0,False,True,10.0,2500000.0,15000.0,0.0,15000.0,0.6,0.6,0.84,0.0,1.0,0 a <10%
2018,BA,2077,OTAVIO JOEL DE ARAUJO,PSC,0,False,True,20.0,2500000.0,26225.0,0.0,26225.0,1.049,1.049,1.1555048,0.0,1.0,0 a <10%
2018,BA,5500,MARCOS ANTONIO NOVAIS,PSD,0,True,True,26.0,2500000.0,905184.36,0.0,905184.36,36.2073744,36.2073744,37.0654,1.0,0.0,25 a <50%
2018,BA,5510,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,PSD,1,True,True,61.0,2500000.0,1002188.57,0.0,1002188.57,40.0875428,40.0875428,40.936832,1.0,0.0,25 a <50%
2018,BA,5511,CHARLES FERNANDES SILVEIRA SANTANA,PSD,1,False,True,327.0,2500000.0,916310.65,0.0,916310.65,36.652426,36.652426,38.3854572,1.0,0.0,25 a <50%
2018,BA,5520,TAILANDIA DE SOUZA MACHADO,PSD,0,False,True,5.0,2500000.0,10018.4,0.0,10018.4,0.400736,0.400736,8.0,0.5,0.5,0 a <10%
2018,BA,5529,PAULO SERGIO PARANHOS DE MAGALHÃES,PSD,0,True,True,310.0,2500000.0,954514.33,0.0,954514.33,38.1805732,38.1805732,39.0124,1.0,0.0,25 a <50%
2018,BA,5533,MIRIAN CHAVES MARTINEZ,PSD,0,False,True,39.0,2500000.0,498000.0,0.0,498000.0,19.92,19.92,21.0152,1.0,0.0,10 a <25%
2018,BA,5566,SIMONE MARIA DOS SANTOS MACEDO MENDES,PSD,0,False,True,48.0,2500000.0,201188.17,0.0,201188.17,8.0475268,8.0475268,8.8599268,0.5,0.5,0 a <10%
2018,BA,5577,JOSE NUNES SOARES,PSD,1,True,True,348.0,2500000.0,1371640.05,0.0,1371640.05,54.865602,54.865602,49.7667012,1.0,0.0,50 a <80%
2018,BA,5580,SERGIO LUIS LACERDA BRITO,PSD,1,True,True,23.0,2500000.0,817690.0,0.0,817690.0,32.7076,32.7076,33.89632,1.0,0.0,25 a <50%
