Ano,UF,Partido,Magnitude,Regra,Perfil,N válido,Total com perfil,K válido,Perfil no núcleo,Perfil fora,N fora válido,Esperado perfil,Ausência de perfil
2018,BA,PPS,39–70,Acumulado ≥ 80%,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,BA,PPS,39–70,Acumulado ≥ 80%,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,Eleito federal no pleito anterior,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,BA,PPS,39–70,Receitas arredondadas a centavos,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Arredondado,Competitivo prévio (critério operacional do capítulo),3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Arredondado,Eleito federal no pleito anterior,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Arredondado,"Vitória federal antiga, sem vitória no pleito anterior",3,2.0,3.0,2.0,0.0,0.0,2.0,0
2018,BA,PR,39–70,Arredondado,Vitória anterior estadual/distrital,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Arredondado,Vitória anterior para prefeito,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Arredondado,Vitória anterior para vereador,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Arredondado,Votação histórica ≥ 10% do QE,3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Arredondado,"Mulheres (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Arredondado,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Piso,Competitivo prévio (critério operacional do capítulo),3,3.0,2.0,2.0,1.0,1.0,2.0,0
2018,BA,PR,39–70,Piso,Eleito federal no pleito anterior,3,1.0,2.0,1.0,0.0,1.0,0.6666666666666666,0
2018,BA,PR,39–70,Piso,"Vitória federal antiga, sem vitória no pleito anterior",3,2.0,2.0,1.0,1.0,1.0,1.3333333333333333,0
2018,BA,PR,39–70,Piso,Vitória anterior estadual/distrital,3,1.0,2.0,0.0,1.0,1.0,0.6666666666666666,0
2018,BA,PR,39–70,Piso,Vitória anterior para prefeito,3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Piso,Vitória anterior para vereador,3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Piso,Votação histórica ≥ 10% do QE,3,3.0,2.0,2.0,1.0,1.0,2.0,0
2018,BA,PR,39–70,Piso,"Mulheres (descrição, não critério de validade)",3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Piso,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Teto,Competitivo prévio (critério operacional do capítulo),3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Teto,Eleito federal no pleito anterior,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Teto,"Vitória federal antiga, sem vitória no pleito anterior",3,2.0,3.0,2.0,0.0,0.0,2.0,0
2018,BA,PR,39–70,Teto,Vitória anterior estadual/distrital,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Teto,Vitória anterior para prefeito,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Teto,Vitória anterior para vereador,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Teto,Votação histórica ≥ 10% do QE,3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Teto,"Mulheres (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Teto,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Uma posição a menos,Competitivo prévio (critério operacional do capítulo),3,3.0,2.0,2.0,1.0,1.0,2.0,0
2018,BA,PR,39–70,Uma posição a menos,Eleito federal no pleito anterior,3,1.0,2.0,1.0,0.0,1.0,0.6666666666666666,0
2018,BA,PR,39–70,Uma posição a menos,"Vitória federal antiga, sem vitória no pleito anterior",3,2.0,2.0,1.0,1.0,1.0,1.3333333333333333,0
2018,BA,PR,39–70,Uma posição a menos,Vitória anterior estadual/distrital,3,1.0,2.0,0.0,1.0,1.0,0.6666666666666666,0
2018,BA,PR,39–70,Uma posição a menos,Vitória anterior para prefeito,3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Uma posição a menos,Vitória anterior para vereador,3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Uma posição a menos,Votação histórica ≥ 10% do QE,3,3.0,2.0,2.0,1.0,1.0,2.0,0
2018,BA,PR,39–70,Uma posição a menos,"Mulheres (descrição, não critério de validade)",3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Uma posição a menos,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,BA,PR,39–70,Uma posição a mais,Competitivo prévio (critério operacional do capítulo),3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Uma posição a mais,Eleito federal no pleito anterior,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Uma posição a mais,"Vitória federal antiga, sem vitória no pleito anterior",3,2.0,3.0,2.0,0.0,0.0,2.0,0
2018,BA,PR,39–70,Uma posição a mais,Vitória anterior estadual/distrital,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Uma posição a mais,Vitória anterior para prefeito,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Uma posição a mais,Vitória anterior para vereador,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Uma posição a mais,Votação histórica ≥ 10% do QE,3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Uma posição a mais,"Mulheres (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Uma posição a mais,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,Competitivo prévio (critério operacional do capítulo),3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,Eleito federal no pleito anterior,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,"Vitória federal antiga, sem vitória no pleito anterior",3,2.0,3.0,2.0,0.0,0.0,2.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,Vitória anterior estadual/distrital,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,Vitória anterior para prefeito,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,Vitória anterior para vereador,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,Votação histórica ≥ 10% do QE,3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,"Mulheres (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Acumulado ≥ 80%,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,Competitivo prévio (critério operacional do capítulo),3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,Eleito federal no pleito anterior,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,"Vitória federal antiga, sem vitória no pleito anterior",3,2.0,3.0,2.0,0.0,0.0,2.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,Vitória anterior estadual/distrital,3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,Vitória anterior para prefeito,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,Vitória anterior para vereador,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,Votação histórica ≥ 10% do QE,3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,"Mulheres (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PR,39–70,Receitas arredondadas a centavos,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,BA,PRB,39–70,Arredondado,Competitivo prévio (critério operacional do capítulo),4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Arredondado,Eleito federal no pleito anterior,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Arredondado,"Vitória federal antiga, sem vitória no pleito anterior",4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Arredondado,Vitória anterior estadual/distrital,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Arredondado,Vitória anterior para prefeito,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Arredondado,Vitória anterior para vereador,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Arredondado,Votação histórica ≥ 10% do QE,4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Arredondado,"Mulheres (descrição, não critério de validade)",4,2.0,3.0,1.0,1.0,1.0,1.5,0
2018,BA,PRB,39–70,Arredondado,"Pessoas pretas ou pardas (descrição, não critério de validade)",4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Piso,Competitivo prévio (critério operacional do capítulo),4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Piso,Eleito federal no pleito anterior,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Piso,"Vitória federal antiga, sem vitória no pleito anterior",4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Piso,Vitória anterior estadual/distrital,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Piso,Vitória anterior para prefeito,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Piso,Vitória anterior para vereador,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Piso,Votação histórica ≥ 10% do QE,4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Piso,"Mulheres (descrição, não critério de validade)",4,2.0,3.0,1.0,1.0,1.0,1.5,0
2018,BA,PRB,39–70,Piso,"Pessoas pretas ou pardas (descrição, não critério de validade)",4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Teto,Competitivo prévio (critério operacional do capítulo),4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Teto,Eleito federal no pleito anterior,4,1.0,4.0,1.0,0.0,0.0,1.0,0
2018,BA,PRB,39–70,Teto,"Vitória federal antiga, sem vitória no pleito anterior",4,1.0,4.0,1.0,0.0,0.0,1.0,0
2018,BA,PRB,39–70,Teto,Vitória anterior estadual/distrital,4,1.0,4.0,1.0,0.0,0.0,1.0,0
2018,BA,PRB,39–70,Teto,Vitória anterior para prefeito,4,0.0,4.0,0.0,0.0,0.0,0.0,0
2018,BA,PRB,39–70,Teto,Vitória anterior para vereador,4,0.0,4.0,0.0,0.0,0.0,0.0,0
2018,BA,PRB,39–70,Teto,Votação histórica ≥ 10% do QE,4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Teto,"Mulheres (descrição, não critério de validade)",4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Teto,"Pessoas pretas ou pardas (descrição, não critério de validade)",4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Uma posição a menos,Competitivo prévio (critério operacional do capítulo),4,2.0,2.0,2.0,0.0,2.0,1.0,0
2018,BA,PRB,39–70,Uma posição a menos,Eleito federal no pleito anterior,4,1.0,2.0,1.0,0.0,2.0,0.5,0
2018,BA,PRB,39–70,Uma posição a menos,"Vitória federal antiga, sem vitória no pleito anterior",4,1.0,2.0,1.0,0.0,2.0,0.5,0
2018,BA,PRB,39–70,Uma posição a menos,Vitória anterior estadual/distrital,4,1.0,2.0,1.0,0.0,2.0,0.5,0
2018,BA,PRB,39–70,Uma posição a menos,Vitória anterior para prefeito,4,0.0,2.0,0.0,0.0,2.0,0.0,0
2018,BA,PRB,39–70,Uma posição a menos,Vitória anterior para vereador,4,0.0,2.0,0.0,0.0,2.0,0.0,0
2018,BA,PRB,39–70,Uma posição a menos,Votação histórica ≥ 10% do QE,4,2.0,2.0,2.0,0.0,2.0,1.0,0
2018,BA,PRB,39–70,Uma posição a menos,"Mulheres (descrição, não critério de validade)",4,2.0,2.0,1.0,1.0,2.0,1.0,0
2018,BA,PRB,39–70,Uma posição a menos,"Pessoas pretas ou pardas (descrição, não critério de validade)",4,2.0,2.0,2.0,0.0,2.0,1.0,0
2018,BA,PRB,39–70,Uma posição a mais,Competitivo prévio (critério operacional do capítulo),4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Uma posição a mais,Eleito federal no pleito anterior,4,1.0,4.0,1.0,0.0,0.0,1.0,0
2018,BA,PRB,39–70,Uma posição a mais,"Vitória federal antiga, sem vitória no pleito anterior",4,1.0,4.0,1.0,0.0,0.0,1.0,0
2018,BA,PRB,39–70,Uma posição a mais,Vitória anterior estadual/distrital,4,1.0,4.0,1.0,0.0,0.0,1.0,0
2018,BA,PRB,39–70,Uma posição a mais,Vitória anterior para prefeito,4,0.0,4.0,0.0,0.0,0.0,0.0,0
2018,BA,PRB,39–70,Uma posição a mais,Vitória anterior para vereador,4,0.0,4.0,0.0,0.0,0.0,0.0,0
2018,BA,PRB,39–70,Uma posição a mais,Votação histórica ≥ 10% do QE,4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Uma posição a mais,"Mulheres (descrição, não critério de validade)",4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Uma posição a mais,"Pessoas pretas ou pardas (descrição, não critério de validade)",4,2.0,4.0,2.0,0.0,0.0,2.0,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,Competitivo prévio (critério operacional do capítulo),4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,Eleito federal no pleito anterior,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,"Vitória federal antiga, sem vitória no pleito anterior",4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,Vitória anterior estadual/distrital,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,Vitória anterior para prefeito,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,Vitória anterior para vereador,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,Votação histórica ≥ 10% do QE,4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,"Mulheres (descrição, não critério de validade)",4,2.0,3.0,1.0,1.0,1.0,1.5,0
2018,BA,PRB,39–70,Acumulado ≥ 80%,"Pessoas pretas ou pardas (descrição, não critério de validade)",4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,Competitivo prévio (critério operacional do capítulo),4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,Eleito federal no pleito anterior,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,"Vitória federal antiga, sem vitória no pleito anterior",4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,Vitória anterior estadual/distrital,4,1.0,3.0,1.0,0.0,1.0,0.75,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,Vitória anterior para prefeito,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,Vitória anterior para vereador,4,0.0,3.0,0.0,0.0,1.0,0.0,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,Votação histórica ≥ 10% do QE,4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,"Mulheres (descrição, não critério de validade)",4,2.0,3.0,1.0,1.0,1.0,1.5,0
2018,BA,PRB,39–70,Receitas arredondadas a centavos,"Pessoas pretas ou pardas (descrição, não critério de validade)",4,2.0,3.0,2.0,0.0,1.0,1.5,0
2018,BA,PROS,39–70,Arredondado,Competitivo prévio (critério operacional do capítulo),12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Arredondado,Eleito federal no pleito anterior,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Arredondado,"Vitória federal antiga, sem vitória no pleito anterior",12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Arredondado,Vitória anterior estadual/distrital,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Arredondado,Vitória anterior para prefeito,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Arredondado,Vitória anterior para vereador,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Arredondado,Votação histórica ≥ 10% do QE,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Arredondado,"Mulheres (descrição, não critério de validade)",12,4.0,1.0,0.0,4.0,11.0,0.3333333333333333,0
2018,BA,PROS,39–70,Arredondado,"Pessoas pretas ou pardas (descrição, não critério de validade)",12,10.0,1.0,1.0,9.0,11.0,0.8333333333333334,0
2018,BA,PROS,39–70,Piso,Competitivo prévio (critério operacional do capítulo),12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Piso,Eleito federal no pleito anterior,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Piso,"Vitória federal antiga, sem vitória no pleito anterior",12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Piso,Vitória anterior estadual/distrital,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Piso,Vitória anterior para prefeito,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Piso,Vitória anterior para vereador,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Piso,Votação histórica ≥ 10% do QE,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Piso,"Mulheres (descrição, não critério de validade)",12,4.0,1.0,0.0,4.0,11.0,0.3333333333333333,0
2018,BA,PROS,39–70,Piso,"Pessoas pretas ou pardas (descrição, não critério de validade)",12,10.0,1.0,1.0,9.0,11.0,0.8333333333333334,0
2018,BA,PROS,39–70,Teto,Competitivo prévio (critério operacional do capítulo),12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Teto,Eleito federal no pleito anterior,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Teto,"Vitória federal antiga, sem vitória no pleito anterior",12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Teto,Vitória anterior estadual/distrital,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Teto,Vitória anterior para prefeito,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Teto,Vitória anterior para vereador,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Teto,Votação histórica ≥ 10% do QE,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Teto,"Mulheres (descrição, não critério de validade)",12,4.0,1.0,0.0,4.0,11.0,0.3333333333333333,0
2018,BA,PROS,39–70,Teto,"Pessoas pretas ou pardas (descrição, não critério de validade)",12,10.0,1.0,1.0,9.0,11.0,0.8333333333333334,0
2018,BA,PROS,39–70,Uma posição a menos,Competitivo prévio (critério operacional do capítulo),12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Uma posição a menos,Eleito federal no pleito anterior,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Uma posição a menos,"Vitória federal antiga, sem vitória no pleito anterior",12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Uma posição a menos,Vitória anterior estadual/distrital,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Uma posição a menos,Vitória anterior para prefeito,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Uma posição a menos,Vitória anterior para vereador,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Uma posição a menos,Votação histórica ≥ 10% do QE,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Uma posição a menos,"Mulheres (descrição, não critério de validade)",12,4.0,1.0,0.0,4.0,11.0,0.3333333333333333,0
2018,BA,PROS,39–70,Uma posição a menos,"Pessoas pretas ou pardas (descrição, não critério de validade)",12,10.0,1.0,1.0,9.0,11.0,0.8333333333333334,0
2018,BA,PROS,39–70,Uma posição a mais,Competitivo prévio (critério operacional do capítulo),12,0.0,2.0,0.0,0.0,10.0,0.0,0
2018,BA,PROS,39–70,Uma posição a mais,Eleito federal no pleito anterior,12,0.0,2.0,0.0,0.0,10.0,0.0,0
2018,BA,PROS,39–70,Uma posição a mais,"Vitória federal antiga, sem vitória no pleito anterior",12,0.0,2.0,0.0,0.0,10.0,0.0,0
2018,BA,PROS,39–70,Uma posição a mais,Vitória anterior estadual/distrital,12,0.0,2.0,0.0,0.0,10.0,0.0,0
2018,BA,PROS,39–70,Uma posição a mais,Vitória anterior para prefeito,12,0.0,2.0,0.0,0.0,10.0,0.0,0
2018,BA,PROS,39–70,Uma posição a mais,Vitória anterior para vereador,12,0.0,2.0,0.0,0.0,10.0,0.0,0
2018,BA,PROS,39–70,Uma posição a mais,Votação histórica ≥ 10% do QE,12,0.0,2.0,0.0,0.0,10.0,0.0,0
2018,BA,PROS,39–70,Uma posição a mais,"Mulheres (descrição, não critério de validade)",12,4.0,2.0,0.36363636363636365,3.6363636363636362,10.0,0.6666666666666666,0
2018,BA,PROS,39–70,Uma posição a mais,"Pessoas pretas ou pardas (descrição, não critério de validade)",12,10.0,2.0,1.8181818181818183,8.181818181818182,10.0,1.6666666666666667,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,Competitivo prévio (critério operacional do capítulo),12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,Eleito federal no pleito anterior,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,"Vitória federal antiga, sem vitória no pleito anterior",12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,Vitória anterior estadual/distrital,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,Vitória anterior para prefeito,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,Vitória anterior para vereador,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,Votação histórica ≥ 10% do QE,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,"Mulheres (descrição, não critério de validade)",12,4.0,1.0,0.0,4.0,11.0,0.3333333333333333,0
2018,BA,PROS,39–70,Acumulado ≥ 80%,"Pessoas pretas ou pardas (descrição, não critério de validade)",12,10.0,1.0,1.0,9.0,11.0,0.8333333333333334,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,Competitivo prévio (critério operacional do capítulo),12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,Eleito federal no pleito anterior,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,"Vitória federal antiga, sem vitória no pleito anterior",12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,Vitória anterior estadual/distrital,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,Vitória anterior para prefeito,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,Vitória anterior para vereador,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,Votação histórica ≥ 10% do QE,12,0.0,1.0,0.0,0.0,11.0,0.0,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,"Mulheres (descrição, não critério de validade)",12,4.0,1.0,0.0,4.0,11.0,0.3333333333333333,0
2018,BA,PROS,39–70,Receitas arredondadas a centavos,"Pessoas pretas ou pardas (descrição, não critério de validade)",12,10.0,1.0,1.0,9.0,11.0,0.8333333333333334,0
2018,BA,PRP,39–70,Arredondado,Competitivo prévio (critério operacional do capítulo),11,0.0,1.0,0.0,0.0,10.0,0.0,0
2018,BA,PRP,39–70,Arredondado,Eleito federal no pleito anterior,11,0.0,1.0,0.0,0.0,10.0,0.0,0
