Ano,UF,Partido,Magnitude,Regra,C,Financiados,E,Recursos R$,NECr,K,Recursos no núcleo R$,Massa de recursos %,Amplitude %,Excesso de massa pp,Fronteira válida,Distância relativa no corte %,Empate na fronteira,Candidatos com peso fracionário,Posições fracionárias,Acertos,Acertos mínimos por desempate,Acertos máximos por desempate,Esperado aleatório,Esperado entre financiados,K sorteio financiados,Eleitos financiados,Jaccard com principal,Composição idêntica à principal,Reescala x7 preserva implementação
2018,ES,SOLIDARIEDADE,8–12,Uma posição a mais,2,2,0,1278000.0,1.0480491579847073,2,1278000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,False,True
2018,ES,SOLIDARIEDADE,8–12,Acumulado ≥ 80%,2,2,0,1278000.0,1.0480491579847073,1,1248000.0,97.65258215962442,50.0,47.652582159624416,True,97.59615384615384,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,ES,SOLIDARIEDADE,8–12,Receitas arredondadas a centavos,2,2,0,1278000.0,1.0480491579847073,1,1248000.0,97.65258215962442,50.0,47.652582159624416,True,97.59615384615384,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,AVANTE,16–31,Arredondado,6,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,AVANTE,16–31,Piso,6,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,AVANTE,16–31,Teto,6,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,AVANTE,16–31,Uma posição a menos,6,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,AVANTE,16–31,Uma posição a mais,6,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,AVANTE,16–31,Acumulado ≥ 80%,6,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,AVANTE,16–31,Receitas arredondadas a centavos,6,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,DC,16–31,Arredondado,12,8,0,71489.11,1.7663041395334493,2,57667.11,80.6655866886579,16.666666666666664,63.99892002199123,True,20.72892938496583,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,DC,16–31,Piso,12,8,0,71489.11,1.7663041395334493,1,53277.11,74.52479125841684,8.333333333333332,66.19145792508351,True,91.76006356200628,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,GO,DC,16–31,Teto,12,8,0,71489.11,1.7663041395334493,2,57667.11,80.6655866886579,16.666666666666664,63.99892002199123,True,20.72892938496583,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,DC,16–31,Uma posição a menos,12,8,0,71489.11,1.7663041395334493,1,53277.11,74.52479125841684,8.333333333333332,66.19145792508351,True,91.76006356200628,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,GO,DC,16–31,Uma posição a mais,12,8,0,71489.11,1.7663041395334493,3,61147.11,85.53346097048907,25.0,60.533460970489074,True,9.482758620689655,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.6666666666666666,False,True
2018,GO,DC,16–31,Acumulado ≥ 80%,12,8,0,71489.11,1.7663041395334493,2,57667.11,80.6655866886579,16.666666666666664,63.99892002199123,True,20.72892938496583,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,DC,16–31,Receitas arredondadas a centavos,12,8,0,71489.11,1.7663041395334493,2,57667.11,80.6655866886579,16.666666666666664,63.99892002199123,True,20.72892938496583,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,DEM,16–31,Arredondado,6,6,2,1887150.2399999998,3.4072984008831133,3,1753230.1199999999,92.90357931438464,50.0,42.90357931438464,True,85.59191641957635,False,0,0.0,2.0,2.0,2.0,1.0,1.0,3,2,1.0,True,True
2018,GO,DEM,16–31,Piso,6,6,2,1887150.2399999998,3.4072984008831133,3,1753230.1199999999,92.90357931438464,50.0,42.90357931438464,True,85.59191641957635,False,0,0.0,2.0,2.0,2.0,1.0,1.0,3,2,1.0,True,True
2018,GO,DEM,16–31,Teto,6,6,2,1887150.2399999998,3.4072984008831133,4,1825497.8599999999,96.73304336383944,66.66666666666666,30.06637669717278,True,14.974247153709253,False,0,0.0,2.0,2.0,2.0,1.3333333333333333,1.3333333333333333,4,2,0.75,False,True
2018,GO,DEM,16–31,Uma posição a menos,6,6,2,1887150.2399999998,3.4072984008831133,2,1251652.38,66.32499911612761,33.33333333333333,32.991665782794286,True,16.432427996119127,False,0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,2,0.6666666666666666,False,True
2018,GO,DEM,16–31,Uma posição a mais,6,6,2,1887150.2399999998,3.4072984008831133,4,1825497.8599999999,96.73304336383944,66.66666666666666,30.06637669717278,True,14.974247153709253,False,0,0.0,2.0,2.0,2.0,1.3333333333333333,1.3333333333333333,4,2,0.75,False,True
2018,GO,DEM,16–31,Acumulado ≥ 80%,6,6,2,1887150.2399999998,3.4072984008831133,3,1753230.1199999999,92.90357931438464,50.0,42.90357931438464,True,85.59191641957635,False,0,0.0,2.0,2.0,2.0,1.0,1.0,3,2,1.0,True,True
2018,GO,DEM,16–31,Receitas arredondadas a centavos,6,6,2,1887150.2399999998,3.4072984008831133,3,1753230.1199999999,92.90357931438464,50.0,42.90357931438464,True,85.59191641957635,False,0,0.0,2.0,2.0,2.0,1.0,1.0,3,2,1.0,True,True
2018,GO,MDB,16–31,Arredondado,14,6,0,1130250.0,1.811223441345992,2,1050000.0,92.899800928998,14.285714285714285,78.61408664328373,True,80.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,MDB,16–31,Piso,14,6,0,1130250.0,1.811223441345992,1,800000.0,70.78080070780801,7.142857142857142,63.637943564950874,True,68.75,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,GO,MDB,16–31,Teto,14,6,0,1130250.0,1.811223441345992,2,1050000.0,92.899800928998,14.285714285714285,78.61408664328373,True,80.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,MDB,16–31,Uma posição a menos,14,6,0,1130250.0,1.811223441345992,1,800000.0,70.78080070780801,7.142857142857142,63.637943564950874,True,68.75,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,GO,MDB,16–31,Uma posição a mais,14,6,0,1130250.0,1.811223441345992,3,1100000.0,97.32360097323601,21.428571428571427,75.89502954466458,True,79.5,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.6666666666666666,False,True
2018,GO,MDB,16–31,Acumulado ≥ 80%,14,6,0,1130250.0,1.811223441345992,2,1050000.0,92.899800928998,14.285714285714285,78.61408664328373,True,80.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,MDB,16–31,Receitas arredondadas a centavos,14,6,0,1130250.0,1.811223441345992,2,1050000.0,92.899800928998,14.285714285714285,78.61408664328373,True,80.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,NOVO,16–31,Arredondado,6,6,0,10094.96,4.591900645271427,5,8995.8,89.11179440037404,83.33333333333334,5.778461067040707,True,0.0,True,4,3.0,0.0,0.0,0.0,0.0,0.0,5,0,1.0,True,True
2018,GO,NOVO,16–31,Piso,6,6,0,10094.96,4.591900645271427,4,7896.639999999999,78.2235888007481,66.66666666666666,11.556922134081438,True,0.0,True,4,2.0,0.0,0.0,0.0,0.0,0.0,4,0,0.8,False,True
2018,GO,NOVO,16–31,Teto,6,6,0,10094.96,4.591900645271427,5,8995.8,89.11179440037404,83.33333333333334,5.778461067040707,True,0.0,True,4,3.0,0.0,0.0,0.0,0.0,0.0,5,0,1.0,True,True
2018,GO,NOVO,16–31,Uma posição a menos,6,6,0,10094.96,4.591900645271427,4,7896.639999999999,78.2235888007481,66.66666666666666,11.556922134081438,True,0.0,True,4,2.0,0.0,0.0,0.0,0.0,0.0,4,0,0.8,False,True
2018,GO,NOVO,16–31,Uma posição a mais,6,6,0,10094.96,4.591900645271427,6,10094.96,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.8333333333333334,False,True
2018,GO,NOVO,16–31,Acumulado ≥ 80%,6,6,0,10094.96,4.591900645271427,5,8995.8,89.11179440037404,83.33333333333334,5.778461067040707,True,0.0,True,4,3.0,0.0,0.0,0.0,0.0,0.0,5,0,1.0,True,True
2018,GO,NOVO,16–31,Receitas arredondadas a centavos,6,6,0,10094.96,4.591900645271427,5,8995.8,89.11179440037404,83.33333333333334,5.778461067040707,True,0.0,True,4,3.0,0.0,0.0,0.0,0.0,0.0,5,0,1.0,True,True
2018,GO,PATRI,16–31,Arredondado,8,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,PATRI,16–31,Piso,8,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,PATRI,16–31,Teto,8,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,PATRI,16–31,Uma posição a menos,8,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,PATRI,16–31,Uma posição a mais,8,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,PATRI,16–31,Acumulado ≥ 80%,8,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,PATRI,16–31,Receitas arredondadas a centavos,8,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,GO,PC DO B,16–31,Arredondado,3,3,0,175368.65,1.0045748488831083,1,174968.65,99.7719090612832,33.33333333333333,66.43857572794987,True,99.88569380857658,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PC DO B,16–31,Piso,3,3,0,175368.65,1.0045748488831083,1,174968.65,99.7719090612832,33.33333333333333,66.43857572794987,True,99.88569380857658,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PC DO B,16–31,Teto,3,3,0,175368.65,1.0045748488831083,2,175168.65,99.8859545306416,66.66666666666666,33.219287863974934,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,False,True
2018,GO,PC DO B,16–31,Uma posição a menos,3,3,0,175368.65,1.0045748488831083,1,174968.65,99.7719090612832,33.33333333333333,66.43857572794987,True,99.88569380857658,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PC DO B,16–31,Uma posição a mais,3,3,0,175368.65,1.0045748488831083,2,175168.65,99.8859545306416,66.66666666666666,33.219287863974934,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,False,True
2018,GO,PC DO B,16–31,Acumulado ≥ 80%,3,3,0,175368.65,1.0045748488831083,1,174968.65,99.7719090612832,33.33333333333333,66.43857572794987,True,99.88569380857658,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PC DO B,16–31,Receitas arredondadas a centavos,3,3,0,175368.65,1.0045748488831083,1,174968.65,99.7719090612832,33.33333333333333,66.43857572794987,True,99.88569380857658,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCB,16–31,Arredondado,1,1,0,3835.98,1.0,1,3835.98,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCB,16–31,Piso,1,1,0,3835.98,1.0,1,3835.98,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCB,16–31,Teto,1,1,0,3835.98,1.0,1,3835.98,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCB,16–31,Uma posição a menos,1,1,0,3835.98,1.0,1,3835.98,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCB,16–31,Uma posição a mais,1,1,0,3835.98,1.0,1,3835.98,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCB,16–31,Acumulado ≥ 80%,1,1,0,3835.98,1.0,1,3835.98,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCB,16–31,Receitas arredondadas a centavos,1,1,0,3835.98,1.0,1,3835.98,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCO,16–31,Arredondado,1,1,0,2350.0,1.0,1,2350.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCO,16–31,Piso,1,1,0,2350.0,1.0,1,2350.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCO,16–31,Teto,1,1,0,2350.0,1.0,1,2350.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCO,16–31,Uma posição a menos,1,1,0,2350.0,1.0,1,2350.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCO,16–31,Uma posição a mais,1,1,0,2350.0,1.0,1,2350.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCO,16–31,Acumulado ≥ 80%,1,1,0,2350.0,1.0,1,2350.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PCO,16–31,Receitas arredondadas a centavos,1,1,0,2350.0,1.0,1,2350.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PDT,16–31,Arredondado,2,1,1,1518566.19,1.0,1,1518566.19,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,1,1,1.0,True,True
2018,GO,PDT,16–31,Piso,2,1,1,1518566.19,1.0,1,1518566.19,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,1,1,1.0,True,True
2018,GO,PDT,16–31,Teto,2,1,1,1518566.19,1.0,1,1518566.19,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,1,1,1.0,True,True
2018,GO,PDT,16–31,Uma posição a menos,2,1,1,1518566.19,1.0,1,1518566.19,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,1,1,1.0,True,True
2018,GO,PDT,16–31,Uma posição a mais,2,1,1,1518566.19,1.0,2,1518566.19,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,0.5,False,True
2018,GO,PDT,16–31,Acumulado ≥ 80%,2,1,1,1518566.19,1.0,1,1518566.19,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,1,1,1.0,True,True
2018,GO,PDT,16–31,Receitas arredondadas a centavos,2,1,1,1518566.19,1.0,1,1518566.19,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,1,1,1.0,True,True
2018,GO,PHS,16–31,Arredondado,20,20,0,827935.6699999999,7.996844343058319,8,700135.6699999999,84.56401811991022,40.0,44.56401811991021,True,32.6797385620915,False,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,True,True
2018,GO,PHS,16–31,Piso,20,20,0,827935.6699999999,7.996844343058319,7,669535.6699999999,80.86807879650843,35.0,45.86807879650843,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0.875,False,True
2018,GO,PHS,16–31,Teto,20,20,0,827935.6699999999,7.996844343058319,8,700135.6699999999,84.56401811991022,40.0,44.56401811991021,True,32.6797385620915,False,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,True,True
2018,GO,PHS,16–31,Uma posição a menos,20,20,0,827935.6699999999,7.996844343058319,7,669535.6699999999,80.86807879650843,35.0,45.86807879650843,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0.875,False,True
2018,GO,PHS,16–31,Uma posição a mais,20,20,0,827935.6699999999,7.996844343058319,9,720735.6699999999,87.05213413501075,45.0,42.052134135010746,True,0.0,True,3,1.0,0.0,0.0,0.0,0.0,0.0,9,0,0.8888888888888888,False,True
2018,GO,PHS,16–31,Acumulado ≥ 80%,20,20,0,827935.6699999999,7.996844343058319,7,669535.6699999999,80.86807879650843,35.0,45.86807879650843,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,7,0,0.875,False,True
2018,GO,PHS,16–31,Receitas arredondadas a centavos,20,20,0,827935.6699999999,7.996844343058319,8,700135.6699999999,84.56401811991022,40.0,44.56401811991021,True,32.6797385620915,False,0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,1.0,True,True
2018,GO,PMN,16–31,Arredondado,4,2,0,81886.19,1.8995157623588,2,81886.19,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,PMN,16–31,Piso,4,2,0,81886.19,1.8995157623588,1,50360.0,61.499991634731074,25.0,36.499991634731074,True,37.398351866560766,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,GO,PMN,16–31,Teto,4,2,0,81886.19,1.8995157623588,2,81886.19,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,PMN,16–31,Uma posição a menos,4,2,0,81886.19,1.8995157623588,1,50360.0,61.499991634731074,25.0,36.499991634731074,True,37.398351866560766,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,GO,PMN,16–31,Uma posição a mais,4,2,0,81886.19,1.8995157623588,3,81886.19,100.0,75.0,25.0,True,,True,2,1.0,0.0,0.0,0.0,0.0,0.0,2,0,0.6666666666666666,False,True
2018,GO,PMN,16–31,Acumulado ≥ 80%,4,2,0,81886.19,1.8995157623588,2,81886.19,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,PMN,16–31,Receitas arredondadas a centavos,4,2,0,81886.19,1.8995157623588,2,81886.19,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,GO,PODE,16–31,Arredondado,4,3,1,447846.19,1.6864950264666756,2,446526.19,99.70525594959287,50.0,49.705255949592875,True,98.9457390245642,False,0,0.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1.0,True,True
2018,GO,PODE,16–31,Piso,4,3,1,447846.19,1.6864950264666756,1,321320.0,71.74784717940773,25.0,46.74784717940773,True,61.03380119507034,False,0,0.0,1.0,1.0,1.0,0.25,0.3333333333333333,1,1,0.5,False,True
2018,GO,PODE,16–31,Teto,4,3,1,447846.19,1.6864950264666756,2,446526.19,99.70525594959287,50.0,49.705255949592875,True,98.9457390245642,False,0,0.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1.0,True,True
2018,GO,PODE,16–31,Uma posição a menos,4,3,1,447846.19,1.6864950264666756,1,321320.0,71.74784717940773,25.0,46.74784717940773,True,61.03380119507034,False,0,0.0,1.0,1.0,1.0,0.25,0.3333333333333333,1,1,0.5,False,True
2018,GO,PODE,16–31,Uma posição a mais,4,3,1,447846.19,1.6864950264666756,3,447846.19,100.0,75.0,25.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.75,1.0,3,1,0.6666666666666666,False,True
2018,GO,PODE,16–31,Acumulado ≥ 80%,4,3,1,447846.19,1.6864950264666756,2,446526.19,99.70525594959287,50.0,49.705255949592875,True,98.9457390245642,False,0,0.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1.0,True,True
2018,GO,PODE,16–31,Receitas arredondadas a centavos,4,3,1,447846.19,1.6864950264666756,2,446526.19,99.70525594959287,50.0,49.705255949592875,True,98.9457390245642,False,0,0.0,1.0,1.0,1.0,0.5,0.6666666666666666,2,1,1.0,True,True
2018,GO,PP,16–31,Arredondado,6,5,2,7050887.2,3.717634826942309,4,7040874.0,99.85798666584823,66.66666666666666,33.191319999181566,True,99.13451000051862,False,0,0.0,2.0,2.0,2.0,1.3333333333333333,1.6,4,2,1.0,True,True
2018,GO,PP,16–31,Piso,6,5,2,7050887.2,3.717634826942309,3,5883934.0,83.44955511414223,50.0,33.44955511414223,True,16.61994162372527,False,0,0.0,1.0,1.0,1.0,1.0,1.2,3,2,0.75,False,True
2018,GO,PP,16–31,Teto,6,5,2,7050887.2,3.717634826942309,4,7040874.0,99.85798666584823,66.66666666666666,33.191319999181566,True,99.13451000051862,False,0,0.0,2.0,2.0,2.0,1.3333333333333333,1.6,4,2,1.0,True,True
2018,GO,PP,16–31,Uma posição a menos,6,5,2,7050887.2,3.717634826942309,3,5883934.0,83.44955511414223,50.0,33.44955511414223,True,16.61994162372527,False,0,0.0,1.0,1.0,1.0,1.0,1.2,3,2,0.75,False,True
2018,GO,PP,16–31,Uma posição a mais,6,5,2,7050887.2,3.717634826942309,5,7050887.2,100.0,83.33333333333334,16.666666666666664,True,100.0,False,0,0.0,2.0,2.0,2.0,1.6666666666666667,2.0,5,2,0.8,False,True
2018,GO,PP,16–31,Acumulado ≥ 80%,6,5,2,7050887.2,3.717634826942309,3,5883934.0,83.44955511414223,50.0,33.44955511414223,True,16.61994162372527,False,0,0.0,1.0,1.0,1.0,1.0,1.2,3,2,0.75,False,True
2018,GO,PP,16–31,Receitas arredondadas a centavos,6,5,2,7050887.2,3.717634826942309,4,7040874.0,99.85798666584823,66.66666666666666,33.191319999181566,True,99.13451000051862,False,0,0.0,2.0,2.0,2.0,1.3333333333333333,1.6,4,2,1.0,True,True
2018,GO,PPS,16–31,Arredondado,1,1,0,1168128.11,1.0,1,1168128.11,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PPS,16–31,Piso,1,1,0,1168128.11,1.0,1,1168128.11,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PPS,16–31,Teto,1,1,0,1168128.11,1.0,1,1168128.11,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PPS,16–31,Uma posição a menos,1,1,0,1168128.11,1.0,1,1168128.11,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PPS,16–31,Uma posição a mais,1,1,0,1168128.11,1.0,1,1168128.11,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PPS,16–31,Acumulado ≥ 80%,1,1,0,1168128.11,1.0,1,1168128.11,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PPS,16–31,Receitas arredondadas a centavos,1,1,0,1168128.11,1.0,1,1168128.11,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PR,16–31,Arredondado,1,1,1,2000000.0,1.0,1,2000000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PR,16–31,Piso,1,1,1,2000000.0,1.0,1,2000000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PR,16–31,Teto,1,1,1,2000000.0,1.0,1,2000000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PR,16–31,Uma posição a menos,1,1,1,2000000.0,1.0,1,2000000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PR,16–31,Uma posição a mais,1,1,1,2000000.0,1.0,1,2000000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PR,16–31,Acumulado ≥ 80%,1,1,1,2000000.0,1.0,1,2000000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PR,16–31,Receitas arredondadas a centavos,1,1,1,2000000.0,1.0,1,2000000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PRB,16–31,Arredondado,1,1,1,1315830.0,1.0,1,1315830.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PRB,16–31,Piso,1,1,1,1315830.0,1.0,1,1315830.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PRB,16–31,Teto,1,1,1,1315830.0,1.0,1,1315830.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PRB,16–31,Uma posição a menos,1,1,1,1315830.0,1.0,1,1315830.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PRB,16–31,Uma posição a mais,1,1,1,1315830.0,1.0,1,1315830.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PRB,16–31,Acumulado ≥ 80%,1,1,1,1315830.0,1.0,1,1315830.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PRB,16–31,Receitas arredondadas a centavos,1,1,1,1315830.0,1.0,1,1315830.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,GO,PROS,16–31,Arredondado,1,1,0,1793697.52,1.0,1,1793697.52,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,GO,PROS,16–31,Piso,1,1,0,1793697.52,1.0,1,1793697.52,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
