Ano,UF,Partido,C,NECr,K,Massa de recursos %,Amplitude %,Distância relativa no corte %,Fronteira válida,Empate na fronteira,Candidatos com peso fracionário
2018,MA,PV,6,2.4415663299795245,2,84.41926345609065,33.33333333333333,50.0,True,False,0
2018,MA,REDE,5,1.696358878717009,2,100.0,40.0,100.0,True,False,0
2018,MA,SOLIDARIEDADE,2,1.173457869304767,1,91.96321471411434,50.0,91.26086956521739,True,False,0
2018,MG,AVANTE,77,6.2024722985171055,6,68.38104477162264,7.792207792207792,2.0391907585110904,True,False,0
2018,MG,DC,11,4.717812723557576,5,92.28177887502295,45.45454545454545,0.0,True,True,4
2018,MG,DEM,13,3.8383070023142576,4,93.02469579999352,30.76923076923077,55.77098951402624,True,False,0
2018,MG,MDB,20,8.120222671285726,8,93.76322023344184,40.0,2.2892749148150005e-05,True,False,0
2018,MG,NOVO,36,14.888526341174163,15,79.5800935822585,41.66666666666667,0.0,True,True,23
2018,MG,PATRI,33,1.992227028641935,2,95.23381445980552,6.0606060606060606,92.5925925925926,True,False,0
2018,MG,PC DO B,8,1.0,1,100.0,12.5,100.0,True,False,0
2018,MG,PCB,12,3.13026549147838,3,82.42162408205377,25.0,0.0,True,True,2
2018,MG,PDT,24,3.6114221806688476,4,84.90495550800134,16.666666666666664,58.629862499999994,True,False,0
2018,MG,PHS,71,2.175519887830436,2,73.06340818811412,2.8169014084507045,27.81433333333333,True,False,0
2018,MG,PMB,5,,0,,0.0,,False,False,0
2018,MG,PMN,12,1.4608769995222957,1,81.10846889693563,8.333333333333332,80.00999500249874,True,False,0
2018,MG,PODE,26,3.6820152560556894,4,97.31809193587955,15.384615384615385,91.74271026693792,True,False,0
2018,MG,PP,8,4.932780416872103,5,99.99845196015403,62.5,99.99132090447436,True,False,0
2018,MG,PPL,28,1.0,1,100.0,3.571428571428571,100.0,True,False,0
2018,MG,PPS,14,2.829172756819545,3,89.16252967561003,21.428571428571427,16.612688314638316,True,False,0
2018,MG,PR,6,5.830287347244083,6,100.0,100.0,,False,False,0
2018,MG,PRB,8,4.591203211244667,5,99.05414984176724,62.5,94.29740672296141,True,False,0
2018,MG,PROS,33,3.93415443423129,4,85.39585033292414,12.121212121212121,19.436128725901337,True,False,0
2018,MG,PRP,5,2.0669513533221484,2,92.86208659053742,40.0,87.47327632282203,True,False,0
2018,MG,PRTB,52,1.0205557451553222,1,98.98730518617104,1.9230769230769231,99.77233907099836,True,False,0
2018,MG,PSB,26,6.616167971159441,7,88.70900323182481,26.923076923076923,42.857142857142854,True,False,0
2018,MG,PSC,34,4.173651687246089,4,87.31963396745658,11.76470588235294,0.7148530579825259,True,False,0
2018,MG,PSD,11,5.2233061990897145,5,91.31306449782926,45.45454545454545,27.161257523561677,True,False,0
2018,MG,PSDB,20,7.979559411491127,8,91.17632850565215,40.0,59.984662197956226,True,False,0
2018,MG,PSL,76,4.003611007259799,4,85.88465943483779,5.263157894736842,54.977696674776965,True,False,0
2018,MG,PSOL,33,13.50737832964293,14,76.41693088758566,42.42424242424242,5.787888643438528,True,False,0
2018,MG,PSTU,5,,0,,0.0,,False,False,0
2018,MG,PT,26,14.08822704799714,14,94.58938920467885,53.84615384615385,77.57876503837832,True,False,0
2018,MG,PTB,20,3.56338954214995,4,87.78557475234405,20.0,53.721703930302475,True,False,0
2018,MG,PTC,25,1.318012546342842,1,86.88151612133683,4.0,93.41538928876986,True,False,0
2018,MG,PV,14,9.00161036688334,9,86.8369169095464,64.28571428571429,0.751298076120408,True,False,0
2018,MG,REDE,25,1.1152118329671694,1,94.67362778619487,4.0,98.80689074262189,True,False,0
2018,MG,SOLIDARIEDADE,8,1.0025493284264264,1,99.87274975531079,12.5,99.957529207583,True,False,0
2018,MS,AVANTE,1,,0,,0.0,,False,False,0
2018,MS,DC,1,1.0,1,100.0,100.0,,False,False,0
2018,MS,DEM,5,1.2899328859060402,1,87.09677419354838,20.0,85.18518518518519,True,False,0
2018,MS,MDB,11,2.6044711476938383,3,80.24459701097155,27.27272727272727,0.03571428571428571,True,False,0
2018,MS,NOVO,5,4.433966123982482,4,86.7759089487235,80.0,0.0,True,True,2
2018,MS,PATRI,2,,0,,0.0,,False,False,0
2018,MS,PC DO B,4,1.0,1,100.0,25.0,100.0,True,False,0
2018,MS,PDT,8,1.53264308311763,2,93.15068493150685,25.0,70.0,True,False,0
2018,MS,PHS,4,2.8421052631578947,3,100.0,75.0,100.0,True,False,0
2018,MS,PMB,1,,0,,0.0,,False,False,0
2018,MS,PMN,1,1.0,1,100.0,100.0,,False,False,0
2018,MS,PODE,5,4.0,4,100.0,80.0,100.0,True,False,0
2018,MS,PPL,3,,0,,0.0,,False,False,0
2018,MS,PPS,2,1.703107769862898,2,100.0,100.0,,False,False,0
2018,MS,PR,1,1.0,1,100.0,100.0,,False,False,0
2018,MS,PRB,3,1.1489195658016336,1,93.12715068263739,33.33333333333333,94.2242927006271,True,False,0
2018,MS,PROS,4,3.433138024034708,3,88.47430001746318,75.0,52.28915662650603,True,False,0
2018,MS,PRP,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,MS,PRTB,3,,0,,0.0,,False,False,0
2018,MS,PSB,1,1.0,1,100.0,100.0,,False,False,0
2018,MS,PSC,2,,0,,0.0,,False,False,0
2018,MS,PSD,2,1.2848818387827776,1,87.3015873015873,50.0,85.45454545454545,True,False,0
2018,MS,PSDB,5,3.7845416563376597,4,92.68269070275115,80.0,0.6717231149567355,True,False,0
2018,MS,PSL,4,,0,,0.0,,False,False,0
2018,MS,PSOL,6,5.353472298493992,5,91.90863649514188,83.33333333333334,8.91464759803736,True,False,0
2018,MS,PT,16,4.3680716742733035,4,83.1691233645362,25.0,37.577888436022974,True,False,0
2018,MS,PTB,1,1.0,1,100.0,100.0,,False,False,0
2018,MS,PTC,1,1.0,1,100.0,100.0,,False,False,0
2018,MS,PV,8,5.063846539294534,5,89.77927588034301,62.5,8.638132661061269,True,False,0
2018,MS,REDE,3,3.0,3,100.0,100.0,,False,False,0
2018,MS,SOLIDARIEDADE,2,1.7241379310344827,2,100.0,100.0,,False,False,0
2018,MT,DEM,2,1.2461538461538462,1,88.88888888888889,50.0,87.5,True,False,0
2018,MT,MDB,7,3.179843008567156,3,96.60685415460769,42.857142857142854,96.33333333333334,True,False,0
2018,MT,NOVO,13,12.76783255495879,13,100.0,100.0,,False,False,0
2018,MT,PATRI,3,3.0,3,100.0,100.0,,False,False,0
2018,MT,PC DO B,2,1.8407477788855169,2,100.0,100.0,,False,False,0
2018,MT,PDT,4,1.9397336483994927,2,94.22487402725378,50.0,87.0095036584478,True,False,0
2018,MT,PHS,3,2.2792085704551477,2,93.17647058823529,66.66666666666666,85.35353535353535,True,False,0
2018,MT,PMB,1,,0,,0.0,,False,False,0
2018,MT,PMN,1,1.0,1,100.0,100.0,,False,False,0
2018,MT,PODE,2,1.061074074082154,1,97.03409784079462,50.0,96.94344336145465,True,False,0
2018,MT,PP,1,1.0,1,100.0,100.0,,False,False,0
2018,MT,PPL,3,1.975609756097561,2,100.0,66.66666666666666,100.0,True,False,0
2018,MT,PPS,6,1.2400848064347925,1,89.47058321130002,16.666666666666664,91.71364290561883,True,False,0
2018,MT,PR,2,1.9996370118600437,2,100.0,100.0,,False,False,0
2018,MT,PRB,1,1.0,1,100.0,100.0,,False,False,0
2018,MT,PROS,4,3.8735872876403965,4,100.0,100.0,,False,False,0
2018,MT,PRP,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,MT,PSB,4,1.365149277226773,1,84.18781071466937,25.0,81.6933638443936,True,False,0
2018,MT,PSC,6,2.4987860534772226,2,72.28959732206668,33.33333333333333,20.01055860626397,True,False,0
2018,MT,PSD,2,1.9974268698245707,2,100.0,100.0,,False,False,0
2018,MT,PSDB,4,2.628278407725723,3,99.80159328466041,75.0,98.7212294117647,True,False,0
2018,MT,PSL,5,2.8838248235879473,3,91.35649447074951,60.0,37.605810146959115,True,False,0
2018,MT,PSOL,9,1.8955113302744468,2,77.3100486940327,22.22222222222222,3.075178186736062,True,False,0
2018,MT,PT,2,1.5152426250020037,2,100.0,100.0,,False,False,0
2018,MT,PTB,2,1.445479849111403,1,80.96867681537604,50.0,76.49544992810121,True,False,0
2018,MT,PTC,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,MT,PV,9,7.15142525384827,7,90.39667385974624,77.77777777777779,10.0,True,False,0
2018,MT,REDE,6,4.0,4,100.0,66.66666666666666,100.0,True,False,0
2018,MT,SOLIDARIEDADE,2,1.0907546252782676,1,95.65065602399771,50.0,95.45288641312499,True,False,0
2018,PA,AVANTE,2,1.0665307172418994,1,96.77710455072838,50.0,96.66977487678167,True,False,0
2018,PA,DC,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,DEM,5,1.804297585479569,2,93.99865138233311,40.0,77.14285714285715,True,False,0
2018,PA,MDB,6,3.023700682432702,3,98.77163996839307,50.0,95.44,True,False,0
2018,PA,PATRI,16,,0,,0.0,,False,False,0
2018,PA,PC DO B,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PCB,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PDT,4,1.2382118002838216,1,89.48545861297539,25.0,91.25,True,False,0
2018,PA,PHS,5,1.0,1,100.0,20.0,100.0,True,False,0
2018,PA,PMB,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PMN,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2018,PA,PODE,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PP,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PPL,7,3.5337423312883436,4,91.66666666666666,57.14285714285714,20.0,True,False,0
2018,PA,PPS,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PR,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PRB,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PROS,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PRP,10,,0,,0.0,,False,False,0
2018,PA,PRTB,4,3.0,3,100.0,75.0,100.0,True,False,0
2018,PA,PSB,1,1.0,1,100.0,100.0,,False,False,0
2018,PA,PSC,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,PA,PSD,4,2.0516874402731426,2,86.82027587167799,50.0,41.065455989454335,True,False,0
2018,PA,PSDB,6,2.6623022295133505,3,89.4191013313624,50.0,40.162882617227645,True,False,0
2018,PA,PSL,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,PA,PSOL,18,3.1088700648733223,3,66.35102970272003,16.666666666666664,3.5991903715974627,True,False,0
2018,PA,PT,7,4.199652056642575,4,90.63112260619712,57.14285714285714,68.79066286725276,True,False,0
2018,PA,PTB,2,1.3900667423513255,1,83.12022932798993,50.0,79.69234347826087,True,False,0
2018,PA,PTC,5,1.1245136186770428,1,94.11764705882352,20.0,93.75,True,False,0
2018,PA,PV,2,1.1228459790087544,1,94.19242561436103,50.0,93.83435096000593,True,False,0
2018,PA,REDE,5,,0,,0.0,,False,False,0
2018,PA,SOLIDARIEDADE,3,1.1626794258373205,1,92.5925925925926,33.33333333333333,96.0,True,False,0
2018,PB,AVANTE,11,1.6102099930439264,2,95.51098376313276,18.181818181818183,87.7,True,False,0
2018,PB,DC,1,1.0,1,100.0,100.0,,False,False,0
2018,PB,DEM,2,1.0366688824026158,1,98.19897111542294,50.0,98.16593914974919,True,False,0
2018,PB,MDB,10,2.125647743878063,2,81.5049784121949,20.0,42.857142857142854,True,False,0
2018,PB,NOVO,2,1.9746101538070056,2,100.0,100.0,,False,False,0
2018,PB,PATRI,10,1.0,1,100.0,10.0,100.0,True,False,0
2018,PB,PC DO B,4,1.794379039509988,2,84.9739939775527,50.0,37.77677019572281,True,False,0
2018,PB,PDT,1,1.0,1,100.0,100.0,,False,False,0
2018,PB,PHS,5,3.9509525739764895,4,88.30409356725146,80.0,0.0,True,True,3
2018,PB,PMN,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,PB,PODE,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,PB,PP,7,4.0667005895863015,4,86.89419397878854,57.14285714285714,34.1127140389664,True,False,0
2018,PB,PPL,1,,0,,0.0,,False,False,0
2018,PB,PPS,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2018,PB,PR,2,1.1200462829042523,1,94.31818181818183,50.0,93.97590361445783,True,False,0
2018,PB,PRB,3,1.9154900590842021,2,99.70319547124596,66.66666666666666,99.23242911129937,True,False,0
2018,PB,PROS,1,1.0,1,100.0,100.0,,False,False,0
2018,PB,PRP,5,1.9230769230769231,2,100.0,40.0,100.0,True,False,0
2018,PB,PRTB,7,3.6615663266277285,4,93.79335523913838,57.14285714285714,49.25373134328358,True,False,0
2018,PB,PSB,4,1.873504472064119,2,100.0,50.0,100.0,True,False,0
2018,PB,PSC,3,1.5504728696584995,2,100.0,66.66666666666666,100.0,True,False,0
2018,PB,PSD,2,,0,,0.0,,False,False,0
2018,PB,PSDB,8,3.62127332936304,4,94.9105642850084,50.0,65.68144499178982,True,False,0
2018,PB,PSL,14,2.1774938173665572,2,73.05291466546127,14.285714285714285,11.764683390990225,True,False,0
2018,PB,PSOL,5,4.9842188457039445,5,100.0,100.0,,False,False,0
2018,PB,PT,4,2.461171287802829,2,89.20120597510464,50.0,79.58618569636135,True,False,0
2018,PB,PTB,2,1.5195425232627475,2,100.0,100.0,,False,False,0
2018,PB,PTC,6,1.5504587155963303,2,100.0,33.33333333333333,100.0,True,False,0
2018,PB,PV,5,1.8374567918652813,2,100.0,40.0,100.0,True,False,0
2018,PB,REDE,4,1.0114281982629139,1,99.43181818181817,25.0,99.42857142857143,True,False,0
2018,PB,SOLIDARIEDADE,1,,0,,0.0,,False,False,0
2018,PE,AVANTE,6,1.0165432190799737,1,99.18116683725691,16.666666666666664,99.48400412796697,True,False,0
2018,PE,DC,15,8.042079207920793,8,71.57894736842107,53.333333333333336,0.0,True,True,7
2018,PE,DEM,4,2.449275362318841,2,79.28994082840237,50.0,12.5,True,False,0
2018,PE,MDB,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,PE,NOVO,9,2.926915276309748,3,82.2673630101671,33.33333333333333,68.36766557050713,True,False,0
2018,PE,PATRI,35,1.5714211163921852,2,81.33432653356458,5.714285714285714,0.0,True,True,3
2018,PE,PC DO B,1,1.0,1,100.0,100.0,,False,False,0
2018,PE,PCB,4,2.1670202693684324,2,85.35668461131411,50.0,59.53608935726316,True,False,0
2018,PE,PDT,9,1.3873566671788167,1,83.74281681821725,11.11111111111111,83.59429172932332,True,False,0
2018,PE,PHS,10,6.033103378335057,6,83.62970555424131,60.0,1.4799894911988738,True,False,0
2018,PE,PMN,11,1.0,1,100.0,9.090909090909092,100.0,True,False,0
2018,PE,PODE,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,PE,PP,8,3.936081005294932,4,100.0,50.0,100.0,True,False,0
2018,PE,PPL,17,7.579640738606613,8,83.99523431294679,47.05882352941176,0.0,True,True,6
2018,PE,PPS,4,1.1642292302617174,1,92.52839619602469,25.0,95.77831573634268,True,False,0
2018,PE,PR,11,2.1206213746968956,2,96.26955475330927,18.181818181818183,92.85714285714286,True,False,0
2018,PE,PRB,3,1.909764306891191,2,100.0,66.66666666666666,100.0,True,False,0
2018,PE,PROS,19,1.0,1,100.0,5.263157894736842,100.0,True,False,0
2018,PE,PRP,14,1.0383975711978906,1,98.12286689419795,7.142857142857142,98.60869565217392,True,False,0
2018,PE,PRTB,3,1.6896551724137931,2,100.0,66.66666666666666,100.0,True,False,0
2018,PE,PSB,16,8.016864734448822,8,93.12670150091009,50.0,32.09043536774268,True,False,0
2018,PE,PSC,6,1.0,1,100.0,16.666666666666664,100.0,True,False,0
2018,PE,PSD,1,1.0,1,100.0,100.0,,False,False,0
2018,PE,PSDB,4,2.2562138705180503,2,80.26942664695252,50.0,0.7444168734491315,True,False,0
2018,PE,PSL,11,1.61194273730539,2,93.93680614859095,18.181818181818183,92.5,True,False,0
2018,PE,PSOL,31,11.993616047432509,12,80.07027818448023,38.70967741935484,36.0,True,False,0
2018,PE,PSTU,2,,0,,0.0,,False,False,0
2018,PE,PT,16,3.9860038858727647,4,90.57105211173813,25.0,76.95819962963486,True,False,0
2018,PE,PTB,7,1.4705284964290508,1,80.52308186089235,14.285714285714285,77.9859191304348,True,False,0
2018,PE,PTC,5,5.0,5,100.0,100.0,,False,False,0
2018,PE,PV,8,4.9650007857151355,5,82.38610487839588,62.5,5.027933312006516,True,False,0
2018,PE,REDE,26,2.679799719905313,3,90.53763440860216,11.538461538461538,47.61904761904761,True,False,0
2018,PE,SOLIDARIEDADE,6,2.0680925758353923,2,98.31191461555217,33.33333333333333,96.63888888888889,True,False,0
2018,PI,AVANTE,2,1.057324258147428,1,97.21142095322742,50.0,97.13142857142857,True,False,0
2018,PI,DC,8,1.9162242761362915,2,90.03322259136213,25.0,54.54545454545454,True,False,0
2018,PI,DEM,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,MDB,3,2.1246654525298916,2,96.91119691119691,66.66666666666666,93.52226720647774,True,False,0
2018,PI,PATRI,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PC DO B,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PCB,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PDT,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PHS,4,1.7270939483328864,2,94.96402877697841,50.0,87.09677419354838,True,False,0
2018,PI,PMN,4,1.0,1,100.0,25.0,100.0,True,False,0
2018,PI,PODE,2,,0,,0.0,,False,False,0
2018,PI,PP,5,3.367221337759846,3,94.0768278859784,60.0,89.13043478260869,True,False,0
2018,PI,PPS,4,2.3503799515595722,2,90.04610792119284,50.0,86.30287279436872,True,False,0
2018,PI,PR,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PRB,5,2.456073035025509,2,81.13128185501476,40.0,27.425448973586448,True,False,0
2018,PI,PROS,6,1.0,1,100.0,16.666666666666664,100.0,True,False,0
2018,PI,PRP,10,5.144737935167496,5,93.15028479626115,50.0,64.69194312796208,True,False,0
2018,PI,PRTB,8,,0,,0.0,,False,False,0
2018,PI,PSB,4,1.7363401146567907,2,98.91891891891892,50.0,98.11320754716981,True,False,0
2018,PI,PSC,6,1.0,1,100.0,16.666666666666664,100.0,True,False,0
2018,PI,PSD,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PSDB,5,2.3837341183333476,2,84.04867518617542,40.0,47.75,True,False,0
2018,PI,PSL,6,,0,,0.0,,False,False,0
2018,PI,PSOL,7,6.49301970645957,6,92.73257083559713,85.71428571428571,28.27586206896552,True,False,0
2018,PI,PSTU,1,,0,,0.0,,False,False,0
2018,PI,PT,7,4.045212551706464,4,91.58941513568179,57.14285714285714,78.56257744733581,True,False,0
2018,PI,PTB,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PTC,1,1.0,1,100.0,100.0,,False,False,0
2018,PI,PV,9,8.205625284740144,8,93.45109891480543,88.88888888888889,15.605493133583021,True,False,0
2018,PI,REDE,5,1.0,1,100.0,20.0,100.0,True,False,0
2018,PI,SOLIDARIEDADE,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2018,PR,AVANTE,6,1.5978790692544456,2,94.6619890183374,33.33333333333333,84.16124614857925,True,False,0
2018,PR,DC,7,3.4522264240307265,3,75.69546120058565,42.857142857142854,0.0,True,True,2
2018,PR,DEM,4,1.9580663948747816,2,100.0,50.0,100.0,True,False,0
2018,PR,MDB,18,3.4009039223980637,3,80.78767987881848,16.666666666666664,30.0,True,False,0
2018,PR,NOVO,16,11.11179148961576,11,84.31489743541475,68.75,7.439049388675453,True,False,0
2018,PR,PATRI,4,1.0,1,100.0,25.0,100.0,True,False,0
2018,PR,PC DO B,15,1.0,1,100.0,6.666666666666667,100.0,True,False,0
2018,PR,PCO,1,1.0,1,100.0,100.0,,False,False,0
2018,PR,PDT,9,2.8499980871982555,3,93.26424870466322,33.33333333333333,83.07692307692308,True,False,0
2018,PR,PHS,11,2.4362579861543283,2,87.52956883265833,18.181818181818183,88.78323359838238,True,False,0
2018,PR,PMB,2,,0,,0.0,,False,False,0
2018,PR,PMN,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2018,PR,PODE,9,1.5102172374604044,2,93.69341520526132,22.22222222222222,55.194485276161664,True,False,0
2018,PR,PP,10,6.245626436889375,6,90.37596161100711,60.0,5.640259149592271,True,False,0
2018,PR,PPL,25,20.39715584225187,20,91.42091152815014,80.0,0.0,True,True,10
2018,PR,PPS,4,1.3826889075292257,1,84.1100958459037,25.0,85.38856067764691,True,False,0
2018,PR,PR,3,2.967548285005992,3,100.0,100.0,,False,False,0
2018,PR,PRB,22,4.467662016603607,4,81.55738309936727,18.181818181818183,55.199711209175774,True,False,0
2018,PR,PROS,5,2.5768943899046506,3,100.0,60.0,100.0,True,False,0
2018,PR,PRP,5,1.9230769230769231,2,100.0,40.0,100.0,True,False,0
2018,PR,PRTB,37,11.41601450979075,11,88.8507718696398,29.72972972972973,0.0,True,True,8
2018,PR,PSB,9,3.1842105263157894,3,96.5909090909091,33.33333333333333,96.15384615384616,True,False,0
2018,PR,PSC,7,2.8334396772245944,3,87.24062765256106,42.857142857142854,5.069953936262822,True,False,0
2018,PR,PSD,22,6.62733593591305,7,90.88706767826882,31.818181818181817,30.80314629923,True,False,0
2018,PR,PSDB,10,3.6990112634302927,4,95.44704342382335,40.0,55.45657015590201,True,False,0
2018,PR,PSL,29,2.233614120468742,2,72.48858447488584,6.896551724137931,16.666666666666664,True,False,0
2018,PR,PSOL,29,28.999841183986035,29,99.99999999999997,100.0,,False,False,0
2018,PR,PT,33,4.654448634498673,5,89.37966429731665,15.151515151515152,1.2121212121212122,True,False,0
2018,PR,PTB,1,1.0,1,100.0,100.0,,False,False,0
2018,PR,PTC,7,1.966542750929368,2,100.0,28.57142857142857,100.0,True,False,0
2018,PR,PV,40,2.9515751245260704,3,67.97283757679364,7.5,10.0,True,False,0
2018,PR,REDE,11,9.43377038650854,9,86.77257859532126,81.81818181818183,0.0,True,True,6
2018,PR,SOLIDARIEDADE,1,1.0,1,100.0,100.0,,False,False,0
2018,RJ,AVANTE,48,2.416451159582856,2,79.01721750522248,4.166666666666666,78.88593618178238,True,False,0
2018,RJ,DC,44,10.243925060285662,10,71.06382978723404,22.727272727272727,0.0,True,True,11
2018,RJ,DEM,22,8.089307273278951,8,96.64316074188562,36.36363636363637,89.28571428571429,True,False,0
2018,RJ,MDB,18,8.598708711873206,9,92.5594200572624,50.0,46.40452894736842,True,False,0
2018,RJ,NOVO,19,11.05143998308706,11,86.75969890664169,57.89473684210527,0.0,True,True,5
2018,RJ,PATRI,31,2.173452374531266,2,94.91847631286193,6.451612903225806,94.78110749185667,True,False,0
2018,RJ,PC DO B,9,1.1015322249192256,1,95.2506796347843,11.11111111111111,97.96271869977865,True,False,0
2018,RJ,PCB,1,1.0,1,100.0,100.0,,False,False,0
2018,RJ,PDT,49,4.638521236342301,5,74.78924540224139,10.204081632653061,48.4,True,False,0
2018,RJ,PHS,63,2.261399304501338,2,71.55361050328227,3.1746031746031744,0.0,True,True,2
2018,RJ,PMB,37,1.3438322581271303,1,86.18303558635593,2.7027027027027026,97.8887150306455,True,False,0
2018,RJ,PMN,19,1.0919851271667231,1,95.64311756540297,5.263157894736842,96.72615384615385,True,False,0
2018,RJ,PODE,38,2.0389116662752396,2,98.62158405091745,5.263157894736842,97.48092500000001,True,False,0
2018,RJ,PP,13,4.171136596573705,4,91.31106791331196,30.76923076923077,56.22644225640706,True,False,0
2018,RJ,PPL,40,9.92800739955811,10,86.3902700651229,25.0,0.0,True,True,2
2018,RJ,PPS,14,5.920870905618586,6,83.0141999766898,42.857142857142854,55.35005714285713,True,False,0
2018,RJ,PR,26,7.095256148777982,7,92.5489072249035,26.923076923076923,29.343529411764706,True,False,0
2018,RJ,PRB,59,7.923859361084177,8,89.7252230482059,13.559322033898304,47.18375861985317,True,False,0
2018,RJ,PROS,11,2.1306370520676072,2,94.3533575488131,18.181818181818183,84.7070440578506,True,False,0
2018,RJ,PRP,57,1.6089317884001273,2,89.1607213163203,3.508771929824561,86.05072463768117,True,False,0
2018,RJ,PRTB,52,4.891752436308804,5,56.533401593912316,9.615384615384617,1.2437499999999995,True,False,0
2018,RJ,PSB,15,2.2482055763333606,2,81.85500450551257,13.333333333333334,48.717948717948715,True,False,0
2018,RJ,PSC,54,4.079172653888583,4,80.29959060400327,7.4074074074074066,0.1369210303971767,True,False,0
2018,RJ,PSD,56,8.655664987166382,9,92.95231742268616,16.071428571428573,1.7585224481776205,True,False,0
2018,RJ,PSDB,21,2.939906838752076,3,73.64646401185188,14.285714285714285,47.94065619677639,True,False,0
2018,RJ,PSL,63,7.395575205900419,7,74.72897667227497,11.11111111111111,22.380149214558493,True,False,0
2018,RJ,PSOL,44,7.805872134564799,8,83.3769997033822,18.181818181818183,2.3155789682641936,True,False,0
2018,RJ,PT,24,7.932708694059974,8,95.98918764886473,33.33333333333333,81.21019108280255,True,False,0
2018,RJ,PTB,14,4.084009562440277,4,81.95567123224714,28.57142857142857,2.857142857142857,True,False,0
2018,RJ,PTC,29,1.4037001676956493,1,84.07300345746188,3.4482758620689653,92.65152025888223,True,False,0
2018,RJ,PV,14,4.196409703049323,4,80.89613201516144,28.57142857142857,10.780642003339999,True,False,0
2018,RJ,REDE,13,1.5358842780990063,2,98.75259875259876,15.384615384615385,98.0,True,False,0
2018,RJ,SOLIDARIEDADE,29,1.586056893625806,2,84.57704826685118,6.896551724137931,0.0,True,True,2
2018,RN,AVANTE,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,RN,DC,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,DEM,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,MDB,4,1.890880910044935,2,91.70195687674722,50.0,77.1177250271117,True,False,0
2018,RN,NOVO,5,4.590233632899758,5,100.0,100.0,,False,False,0
2018,RN,PATRI,11,,0,,0.0,,False,False,0
2018,RN,PC DO B,6,1.9806334484453307,2,82.96673455532925,33.33333333333333,49.1442542787286,True,False,0
2018,RN,PCO,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PDT,4,2.989830508474576,3,100.0,75.0,100.0,True,False,0
2018,RN,PHS,4,3.9940756623768254,4,100.0,100.0,,False,False,0
2018,RN,PMB,2,,0,,0.0,,False,False,0
2018,RN,PMN,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PODE,3,1.4705882352941178,1,80.0,33.33333333333333,75.0,True,False,0
2018,RN,PP,3,1.8692905016251287,2,91.96572040707017,66.66666666666666,65.0716032134125,True,False,0
2018,RN,PPL,4,,0,,0.0,,False,False,0
2018,RN,PPS,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PR,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PRB,2,1.968169964584057,2,100.0,100.0,,False,False,0
2018,RN,PROS,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PRP,2,,0,,0.0,,False,False,0
2018,RN,PRTB,11,3.9999761609102134,4,100.0,36.36363636363637,100.0,True,False,0
2018,RN,PSB,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PSC,2,1.3676148796498906,1,84.0,50.0,80.95238095238095,True,False,0
2018,RN,PSD,2,1.4401036475981663,1,81.17647058823529,50.0,76.81159420289855,True,False,0
2018,RN,PSDB,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PSL,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,PSOL,11,10.991911685472315,11,100.00000000000003,100.0,,False,False,0
2018,RN,PSTU,1,,0,,0.0,,False,False,0
2018,RN,PT,6,2.7056276345976116,3,93.72287517214619,50.0,73.38198349084819,True,False,0
2018,RN,PTB,1,,0,,0.0,,False,False,0
