ano_eleicao,sg_partido_norm,n_listas,n_listas_financiadas,bancada,bancada_listas_financiadas,alvo,H_observado,E_esperado,H_maximo,lift,teto_lift,lift_normalizado,dp_nulo_lift,denominador_pequeno
2018,PRTB,24,20,0,0,competitividade,3.0,1.8876068376068376,5.0,1.5893140140366766,2.6488566900611277,0.35740766167788,0.41919234205730244,True
2018,PRTB,24,20,0,0,eleicao,0.0,0.0,0.0,,,,,True
2018,PSB,27,27,32,32,competitividade,47.0,22.28125552608311,51.0,2.109396391284162,2.2889194884147286,0.860718145125289,0.12360695604130421,False
2018,PSB,27,27,32,32,eleicao,29.0,13.081476569407602,32.0,2.2168751246185407,2.446207034061838,0.8414252565214039,0.17808143231521154,False
2018,PSC,27,26,7,7,competitividade,20.0,10.308045440398383,22.0,1.9402320367756398,2.1342552404532036,0.8289422021096063,0.16779356642361976,False
2018,PSC,27,26,7,7,eleicao,6.0,2.2869592281356987,7.0,2.6235710397387044,3.060832879695155,0.7878227563890906,0.4187889495282038,True
2018,PSD,27,25,35,35,competitividade,52.0,30.747033358798063,56.0,1.6912200729479658,1.821313924713194,0.8416027686238762,0.08660921649175833,False
2018,PSD,27,25,35,35,eleicao,32.0,19.370734657499366,34.0,1.6519765804345072,1.7552251167116641,0.8632877350177222,0.11357639890558893,False
2018,PSDB,27,27,30,30,competitividade,56.0,28.439357211416038,64.0,1.9691021700561029,2.2504024800641176,0.7750321880410935,0.11210090151346412,False
2018,PSDB,27,27,30,30,eleicao,26.0,13.87274833010127,30.0,1.8741780201969684,2.1625131002272715,0.751972618653559,0.17053216982680514,False
2018,PSL,27,22,52,49,competitividade,7.0,4.911564811693037,20.0,1.425207702305993,4.0720220065885515,0.13841297405879646,0.328413320134008,True
2018,PSL,27,22,52,49,eleicao,21.5,11.887059733974434,40.0,1.8086894893403116,3.3650037010982543,0.34194005234104896,0.2002617820657284,False
