ano_eleicao,sg_uf,sg_partido_norm,regra,limiar,desfecho,n,k,total,hits,expected
2018,GO,PODE,top_necr,,eleicao,4,2.0,1.0,1.0,0.5
2018,GO,PODE,acima_divisao_igual,,eleicao,4,2.0,1.0,1.0,0.5
2018,GO,PP,top_50,50.0,competitividade,6,2.0,3.0,1.0,1.0
2018,GO,PP,top_50,50.0,eleicao,6,2.0,2.0,1.0,0.6666666666666666
2018,GO,PP,top_60,60.0,competitividade,6,2.0,3.0,1.0,1.0
2018,GO,PP,top_60,60.0,eleicao,6,2.0,2.0,1.0,0.6666666666666666
2018,GO,PP,top_70,70.0,competitividade,6,3.0,3.0,2.0,1.5
2018,GO,PP,top_70,70.0,eleicao,6,3.0,2.0,1.0,1.0
2018,GO,PP,top_80,80.0,competitividade,6,3.0,3.0,2.0,1.5
2018,GO,PP,top_80,80.0,eleicao,6,3.0,2.0,1.0,1.0
2018,GO,PP,top_90,90.0,competitividade,6,4.0,3.0,3.0,2.0
2018,GO,PP,top_90,90.0,eleicao,6,4.0,2.0,2.0,1.3333333333333333
2018,GO,PP,top_95,95.0,competitividade,6,4.0,3.0,3.0,2.0
2018,GO,PP,top_95,95.0,eleicao,6,4.0,2.0,2.0,1.3333333333333333
2018,GO,PP,top_necr,,competitividade,6,4.0,3.0,3.0,2.0
2018,GO,PP,acima_divisao_igual,,competitividade,6,3.0,3.0,2.0,1.5
2018,GO,PP,top_necr,,eleicao,6,4.0,2.0,2.0,1.3333333333333333
2018,GO,PP,acima_divisao_igual,,eleicao,6,3.0,2.0,1.0,1.0
2018,GO,PPS,top_50,50.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PPS,top_50,50.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PPS,top_60,60.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PPS,top_60,60.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PPS,top_70,70.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PPS,top_70,70.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PPS,top_80,80.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PPS,top_80,80.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PPS,top_90,90.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PPS,top_90,90.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PPS,top_95,95.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PPS,top_95,95.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PPS,top_necr,,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PPS,acima_divisao_igual,,competitividade,1,0.0,1.0,0.0,0.0
2018,GO,PPS,top_necr,,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PPS,acima_divisao_igual,,eleicao,1,0.0,0.0,0.0,0.0
2018,GO,PR,top_50,50.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_50,50.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_60,60.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_60,60.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_70,70.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_70,70.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_80,80.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_80,80.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_90,90.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_90,90.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_95,95.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_95,95.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PR,top_necr,,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PR,acima_divisao_igual,,competitividade,1,0.0,1.0,0.0,0.0
2018,GO,PR,top_necr,,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PR,acima_divisao_igual,,eleicao,1,0.0,1.0,0.0,0.0
2018,GO,PRB,top_50,50.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_50,50.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_60,60.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_60,60.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_70,70.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_70,70.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_80,80.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_80,80.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_90,90.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_90,90.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_95,95.0,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_95,95.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PRB,top_necr,,competitividade,1,1.0,1.0,1.0,1.0
2018,GO,PRB,acima_divisao_igual,,competitividade,1,0.0,1.0,0.0,0.0
2018,GO,PRB,top_necr,,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,PRB,acima_divisao_igual,,eleicao,1,0.0,1.0,0.0,0.0
2018,GO,PROS,top_50,50.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_50,50.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_60,60.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_60,60.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_70,70.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_70,70.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_80,80.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_80,80.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_90,90.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_90,90.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_95,95.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_95,95.0,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PROS,top_necr,,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,PROS,acima_divisao_igual,,competitividade,1,0.0,0.0,0.0,0.0
2018,GO,PROS,top_necr,,eleicao,1,1.0,0.0,0.0,0.0
2018,GO,PROS,acima_divisao_igual,,eleicao,1,0.0,0.0,0.0,0.0
2018,GO,PRP,top_50,50.0,competitividade,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_50,50.0,eleicao,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_60,60.0,competitividade,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_60,60.0,eleicao,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_70,70.0,competitividade,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_70,70.0,eleicao,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_80,80.0,competitividade,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_80,80.0,eleicao,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_90,90.0,competitividade,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_90,90.0,eleicao,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_95,95.0,competitividade,4,2.0,1.0,1.0,0.5
2018,GO,PRP,top_95,95.0,eleicao,4,2.0,1.0,1.0,0.5
2018,GO,PRP,top_necr,,competitividade,4,1.0,1.0,1.0,0.25
2018,GO,PRP,acima_divisao_igual,,competitividade,4,1.0,1.0,1.0,0.25
2018,GO,PRP,top_necr,,eleicao,4,1.0,1.0,1.0,0.25
2018,GO,PRP,acima_divisao_igual,,eleicao,4,1.0,1.0,1.0,0.25
2018,GO,PRTB,top_50,50.0,competitividade,10,3.0,0.0,0.0,0.0
2018,GO,PRTB,top_50,50.0,eleicao,10,3.0,0.0,0.0,0.0
2018,GO,PRTB,top_60,60.0,competitividade,10,4.0,0.0,0.0,0.0
2018,GO,PRTB,top_60,60.0,eleicao,10,4.0,0.0,0.0,0.0
2018,GO,PRTB,top_70,70.0,competitividade,10,5.0,0.0,0.0,0.0
2018,GO,PRTB,top_70,70.0,eleicao,10,5.0,0.0,0.0,0.0
2018,GO,PRTB,top_80,80.0,competitividade,10,7.0,0.0,0.0,0.0
2018,GO,PRTB,top_80,80.0,eleicao,10,7.0,0.0,0.0,0.0
2018,GO,PRTB,top_90,90.0,competitividade,10,9.0,0.0,0.0,0.0
2018,GO,PRTB,top_90,90.0,eleicao,10,9.0,0.0,0.0,0.0
2018,GO,PRTB,top_95,95.0,competitividade,10,10.0,0.0,0.0,0.0
2018,GO,PRTB,top_95,95.0,eleicao,10,10.0,0.0,0.0,0.0
2018,GO,PRTB,top_necr,,competitividade,10,8.0,0.0,0.0,0.0
2018,GO,PRTB,acima_divisao_igual,,competitividade,10,4.0,0.0,0.0,0.0
2018,GO,PRTB,top_necr,,eleicao,10,8.0,0.0,0.0,0.0
2018,GO,PRTB,acima_divisao_igual,,eleicao,10,4.0,0.0,0.0,0.0
2018,GO,PSB,top_50,50.0,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_50,50.0,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_60,60.0,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_60,60.0,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_70,70.0,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_70,70.0,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_80,80.0,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_80,80.0,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_90,90.0,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_90,90.0,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_95,95.0,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_95,95.0,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_necr,,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,acima_divisao_igual,,competitividade,2,1.0,1.0,1.0,0.5
2018,GO,PSB,top_necr,,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSB,acima_divisao_igual,,eleicao,2,1.0,1.0,1.0,0.5
2018,GO,PSC,top_50,50.0,competitividade,6,1.0,0.0,0.0,0.0
2018,GO,PSC,top_50,50.0,eleicao,6,1.0,1.0,1.0,0.16666666666666666
2018,GO,PSC,top_60,60.0,competitividade,6,1.0,0.0,0.0,0.0
2018,GO,PSC,top_60,60.0,eleicao,6,1.0,1.0,1.0,0.16666666666666666
2018,GO,PSC,top_70,70.0,competitividade,6,1.0,0.0,0.0,0.0
2018,GO,PSC,top_70,70.0,eleicao,6,1.0,1.0,1.0,0.16666666666666666
2018,GO,PSC,top_80,80.0,competitividade,6,1.0,0.0,0.0,0.0
2018,GO,PSC,top_80,80.0,eleicao,6,1.0,1.0,1.0,0.16666666666666666
2018,GO,PSC,top_90,90.0,competitividade,6,2.0,0.0,0.0,0.0
2018,GO,PSC,top_90,90.0,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2018,GO,PSC,top_95,95.0,competitividade,6,2.0,0.0,0.0,0.0
2018,GO,PSC,top_95,95.0,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2018,GO,PSC,top_necr,,competitividade,6,1.0,0.0,0.0,0.0
2018,GO,PSC,acima_divisao_igual,,competitividade,6,1.0,0.0,0.0,0.0
2018,GO,PSC,top_necr,,eleicao,6,1.0,1.0,1.0,0.16666666666666666
2018,GO,PSC,acima_divisao_igual,,eleicao,6,1.0,1.0,1.0,0.16666666666666666
2018,GO,PSD,top_50,50.0,competitividade,5,1.0,1.0,1.0,0.2
2018,GO,PSD,top_50,50.0,eleicao,5,1.0,1.0,1.0,0.2
2018,GO,PSD,top_60,60.0,competitividade,5,2.0,1.0,1.0,0.4
2018,GO,PSD,top_60,60.0,eleicao,5,2.0,1.0,1.0,0.4
2018,GO,PSD,top_70,70.0,competitividade,5,2.0,1.0,1.0,0.4
2018,GO,PSD,top_70,70.0,eleicao,5,2.0,1.0,1.0,0.4
2018,GO,PSD,top_80,80.0,competitividade,5,3.0,1.0,1.0,0.6
2018,GO,PSD,top_80,80.0,eleicao,5,3.0,1.0,1.0,0.6
2018,GO,PSD,top_90,90.0,competitividade,5,4.0,1.0,1.0,0.8
2018,GO,PSD,top_90,90.0,eleicao,5,4.0,1.0,1.0,0.8
2018,GO,PSD,top_95,95.0,competitividade,5,5.0,1.0,1.0,1.0
2018,GO,PSD,top_95,95.0,eleicao,5,5.0,1.0,1.0,1.0
2018,GO,PSD,top_necr,,competitividade,5,3.0,1.0,1.0,0.6
2018,GO,PSD,acima_divisao_igual,,competitividade,5,1.0,1.0,1.0,0.2
2018,GO,PSD,top_necr,,eleicao,5,3.0,1.0,1.0,0.6
2018,GO,PSD,acima_divisao_igual,,eleicao,5,1.0,1.0,1.0,0.2
2018,GO,PSDB,top_50,50.0,competitividade,6,2.0,4.0,2.0,1.3333333333333333
2018,GO,PSDB,top_50,50.0,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2018,GO,PSDB,top_60,60.0,competitividade,6,2.0,4.0,2.0,1.3333333333333333
2018,GO,PSDB,top_60,60.0,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2018,GO,PSDB,top_70,70.0,competitividade,6,3.0,4.0,3.0,2.0
2018,GO,PSDB,top_70,70.0,eleicao,6,3.0,1.0,1.0,0.5
2018,GO,PSDB,top_80,80.0,competitividade,6,3.0,4.0,3.0,2.0
2018,GO,PSDB,top_80,80.0,eleicao,6,3.0,1.0,1.0,0.5
2018,GO,PSDB,top_90,90.0,competitividade,6,4.0,4.0,3.0,2.6666666666666665
2018,GO,PSDB,top_90,90.0,eleicao,6,4.0,1.0,1.0,0.6666666666666666
2018,GO,PSDB,top_95,95.0,competitividade,6,5.0,4.0,4.0,3.3333333333333335
2018,GO,PSDB,top_95,95.0,eleicao,6,5.0,1.0,1.0,0.8333333333333334
2018,GO,PSDB,top_necr,,competitividade,6,4.0,4.0,3.0,2.6666666666666665
2018,GO,PSDB,acima_divisao_igual,,competitividade,6,2.0,4.0,2.0,1.3333333333333333
2018,GO,PSDB,top_necr,,eleicao,6,4.0,1.0,1.0,0.6666666666666666
2018,GO,PSDB,acima_divisao_igual,,eleicao,6,2.0,1.0,1.0,0.3333333333333333
2018,GO,PSL,top_50,50.0,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2018,GO,PSL,top_50,50.0,eleicao,9,1.0,2.0,1.0,0.2222222222222222
2018,GO,PSL,top_60,60.0,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2018,GO,PSL,top_60,60.0,eleicao,9,1.0,2.0,1.0,0.2222222222222222
2018,GO,PSL,top_70,70.0,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2018,GO,PSL,top_70,70.0,eleicao,9,1.0,2.0,1.0,0.2222222222222222
2018,GO,PSL,top_80,80.0,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2018,GO,PSL,top_80,80.0,eleicao,9,1.0,2.0,1.0,0.2222222222222222
2018,GO,PSL,top_90,90.0,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2018,GO,PSL,top_90,90.0,eleicao,9,1.0,2.0,1.0,0.2222222222222222
2018,GO,PSL,top_95,95.0,competitividade,9,2.0,1.0,1.0,0.2222222222222222
2018,GO,PSL,top_95,95.0,eleicao,9,2.0,2.0,1.0,0.4444444444444444
2018,GO,PSL,top_necr,,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2018,GO,PSL,acima_divisao_igual,,competitividade,9,1.0,1.0,1.0,0.1111111111111111
2018,GO,PSL,top_necr,,eleicao,9,1.0,2.0,1.0,0.2222222222222222
2018,GO,PSL,acima_divisao_igual,,eleicao,9,1.0,2.0,1.0,0.2222222222222222
2018,GO,PSOL,top_50,50.0,competitividade,16,6.0,0.0,0.0,0.0
2018,GO,PSOL,top_50,50.0,eleicao,16,6.0,0.0,0.0,0.0
2018,GO,PSOL,top_60,60.0,competitividade,16,7.0,0.0,0.0,0.0
2018,GO,PSOL,top_60,60.0,eleicao,16,7.0,0.0,0.0,0.0
2018,GO,PSOL,top_70,70.0,competitividade,16,9.0,0.0,0.0,0.0
2018,GO,PSOL,top_70,70.0,eleicao,16,9.0,0.0,0.0,0.0
2018,GO,PSOL,top_80,80.0,competitividade,16,10.0,0.0,0.0,0.0
2018,GO,PSOL,top_80,80.0,eleicao,16,10.0,0.0,0.0,0.0
2018,GO,PSOL,top_90,90.0,competitividade,16,13.0,0.0,0.0,0.0
2018,GO,PSOL,top_90,90.0,eleicao,16,13.0,0.0,0.0,0.0
2018,GO,PSOL,top_95,95.0,competitividade,16,14.0,0.0,0.0,0.0
2018,GO,PSOL,top_95,95.0,eleicao,16,14.0,0.0,0.0,0.0
2018,GO,PSOL,top_necr,,competitividade,16,13.0,0.0,0.0,0.0
2018,GO,PSOL,acima_divisao_igual,,competitividade,16,8.0,0.0,0.0,0.0
2018,GO,PSOL,top_necr,,eleicao,16,13.0,0.0,0.0,0.0
2018,GO,PSOL,acima_divisao_igual,,eleicao,16,8.0,0.0,0.0,0.0
2018,GO,PT,top_50,50.0,competitividade,15,1.0,2.0,1.0,0.13333333333333333
2018,GO,PT,top_50,50.0,eleicao,15,1.0,1.0,1.0,0.06666666666666667
2018,GO,PT,top_60,60.0,competitividade,15,1.0,2.0,1.0,0.13333333333333333
2018,GO,PT,top_60,60.0,eleicao,15,1.0,1.0,1.0,0.06666666666666667
2018,GO,PT,top_70,70.0,competitividade,15,1.0,2.0,1.0,0.13333333333333333
2018,GO,PT,top_70,70.0,eleicao,15,1.0,1.0,1.0,0.06666666666666667
2018,GO,PT,top_80,80.0,competitividade,15,2.0,2.0,2.0,0.26666666666666666
2018,GO,PT,top_80,80.0,eleicao,15,2.0,1.0,1.0,0.13333333333333333
2018,GO,PT,top_90,90.0,competitividade,15,5.999999999999999,2.0,2.0,0.7999999999999999
2018,GO,PT,top_90,90.0,eleicao,15,5.999999999999999,1.0,1.0,0.39999999999999997
2018,GO,PT,top_95,95.0,competitividade,15,10.000000000000002,2.0,2.0,1.3333333333333335
2018,GO,PT,top_95,95.0,eleicao,15,10.000000000000002,1.0,1.0,0.6666666666666667
2018,GO,PT,top_necr,,competitividade,15,2.0,2.0,2.0,0.26666666666666666
2018,GO,PT,acima_divisao_igual,,competitividade,15,1.0,2.0,1.0,0.13333333333333333
2018,GO,PT,top_necr,,eleicao,15,2.0,1.0,1.0,0.13333333333333333
2018,GO,PT,acima_divisao_igual,,eleicao,15,1.0,1.0,1.0,0.06666666666666667
2018,GO,PTB,top_50,50.0,competitividade,3,1.0,1.0,1.0,0.3333333333333333
2018,GO,PTB,top_50,50.0,eleicao,3,1.0,0.0,0.0,0.0
2018,GO,PTB,top_60,60.0,competitividade,3,1.0,1.0,1.0,0.3333333333333333
2018,GO,PTB,top_60,60.0,eleicao,3,1.0,0.0,0.0,0.0
2018,GO,PTB,top_70,70.0,competitividade,3,1.0,1.0,1.0,0.3333333333333333
2018,GO,PTB,top_70,70.0,eleicao,3,1.0,0.0,0.0,0.0
2018,GO,PTB,top_80,80.0,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,GO,PTB,top_80,80.0,eleicao,3,2.0,0.0,0.0,0.0
2018,GO,PTB,top_90,90.0,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,GO,PTB,top_90,90.0,eleicao,3,2.0,0.0,0.0,0.0
2018,GO,PTB,top_95,95.0,competitividade,3,3.0,1.0,1.0,1.0
2018,GO,PTB,top_95,95.0,eleicao,3,3.0,0.0,0.0,0.0
2018,GO,PTB,top_necr,,competitividade,3,2.0,1.0,1.0,0.6666666666666666
2018,GO,PTB,acima_divisao_igual,,competitividade,3,1.0,1.0,1.0,0.3333333333333333
2018,GO,PTB,top_necr,,eleicao,3,2.0,0.0,0.0,0.0
2018,GO,PTB,acima_divisao_igual,,eleicao,3,1.0,0.0,0.0,0.0
2018,GO,PTC,top_50,50.0,competitividade,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_50,50.0,eleicao,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_60,60.0,competitividade,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_60,60.0,eleicao,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_70,70.0,competitividade,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_70,70.0,eleicao,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_80,80.0,competitividade,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_80,80.0,eleicao,11,1.0,0.0,0.0,0.0
2018,GO,PTC,top_90,90.0,competitividade,11,2.0,0.0,0.0,0.0
2018,GO,PTC,top_90,90.0,eleicao,11,2.0,0.0,0.0,0.0
2018,GO,PTC,top_95,95.0,competitividade,11,3.0,0.0,0.0,0.0
2018,GO,PTC,top_95,95.0,eleicao,11,3.0,0.0,0.0,0.0
2018,GO,PTC,top_necr,,competitividade,11,1.0,0.0,0.0,0.0
2018,GO,PTC,acima_divisao_igual,,competitividade,11,2.0,0.0,0.0,0.0
2018,GO,PTC,top_necr,,eleicao,11,1.0,0.0,0.0,0.0
2018,GO,PTC,acima_divisao_igual,,eleicao,11,2.0,0.0,0.0,0.0
2018,GO,PV,top_50,50.0,competitividade,5,2.0,0.0,0.0,0.0
2018,GO,PV,top_50,50.0,eleicao,5,2.0,0.0,0.0,0.0
2018,GO,PV,top_60,60.0,competitividade,5,3.0,0.0,0.0,0.0
2018,GO,PV,top_60,60.0,eleicao,5,3.0,0.0,0.0,0.0
2018,GO,PV,top_70,70.0,competitividade,5,3.0,0.0,0.0,0.0
2018,GO,PV,top_70,70.0,eleicao,5,3.0,0.0,0.0,0.0
2018,GO,PV,top_80,80.0,competitividade,5,4.0,0.0,0.0,0.0
2018,GO,PV,top_80,80.0,eleicao,5,4.0,0.0,0.0,0.0
2018,GO,PV,top_90,90.0,competitividade,5,4.0,0.0,0.0,0.0
2018,GO,PV,top_90,90.0,eleicao,5,4.0,0.0,0.0,0.0
2018,GO,PV,top_95,95.0,competitividade,5,5.0,0.0,0.0,0.0
2018,GO,PV,top_95,95.0,eleicao,5,5.0,0.0,0.0,0.0
2018,GO,PV,top_necr,,competitividade,5,4.0,0.0,0.0,0.0
2018,GO,PV,acima_divisao_igual,,competitividade,5,3.0,0.0,0.0,0.0
2018,GO,PV,top_necr,,eleicao,5,4.0,0.0,0.0,0.0
2018,GO,PV,acima_divisao_igual,,eleicao,5,3.0,0.0,0.0,0.0
2018,GO,REDE,top_50,50.0,competitividade,7,3.0,0.0,0.0,0.0
2018,GO,REDE,top_50,50.0,eleicao,7,3.0,0.0,0.0,0.0
2018,GO,REDE,top_60,60.0,competitividade,7,3.0,0.0,0.0,0.0
2018,GO,REDE,top_60,60.0,eleicao,7,3.0,0.0,0.0,0.0
2018,GO,REDE,top_70,70.0,competitividade,7,4.0,0.0,0.0,0.0
2018,GO,REDE,top_70,70.0,eleicao,7,4.0,0.0,0.0,0.0
2018,GO,REDE,top_80,80.0,competitividade,7,4.0,0.0,0.0,0.0
2018,GO,REDE,top_80,80.0,eleicao,7,4.0,0.0,0.0,0.0
2018,GO,REDE,top_90,90.0,competitividade,7,5.0,0.0,0.0,0.0
2018,GO,REDE,top_90,90.0,eleicao,7,5.0,0.0,0.0,0.0
2018,GO,REDE,top_95,95.0,competitividade,7,5.0,0.0,0.0,0.0
2018,GO,REDE,top_95,95.0,eleicao,7,5.0,0.0,0.0,0.0
2018,GO,REDE,top_necr,,competitividade,7,5.0,0.0,0.0,0.0
2018,GO,REDE,acima_divisao_igual,,competitividade,7,5.0,0.0,0.0,0.0
2018,GO,REDE,top_necr,,eleicao,7,5.0,0.0,0.0,0.0
2018,GO,REDE,acima_divisao_igual,,eleicao,7,5.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_50,50.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_50,50.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,SOLIDARIEDADE,top_60,60.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_60,60.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,SOLIDARIEDADE,top_70,70.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_70,70.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,SOLIDARIEDADE,top_80,80.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_80,80.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,SOLIDARIEDADE,top_90,90.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_90,90.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,SOLIDARIEDADE,top_95,95.0,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_95,95.0,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,SOLIDARIEDADE,top_necr,,competitividade,1,1.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,acima_divisao_igual,,competitividade,1,0.0,0.0,0.0,0.0
2018,GO,SOLIDARIEDADE,top_necr,,eleicao,1,1.0,1.0,1.0,1.0
2018,GO,SOLIDARIEDADE,acima_divisao_igual,,eleicao,1,0.0,1.0,0.0,0.0
2018,MA,AVANTE,top_50,50.0,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_50,50.0,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_60,60.0,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_60,60.0,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_70,70.0,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_70,70.0,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_80,80.0,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_80,80.0,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_90,90.0,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_90,90.0,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_95,95.0,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_95,95.0,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_necr,,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,acima_divisao_igual,,competitividade,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,top_necr,,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,AVANTE,acima_divisao_igual,,eleicao,1,0.0,0.0,0.0,0.0
2018,MA,DC,top_50,50.0,competitividade,2,0.0,0.0,0.0,0.0
2018,MA,DC,top_50,50.0,eleicao,2,0.0,0.0,0.0,0.0
2018,MA,DC,top_60,60.0,competitividade,2,0.0,0.0,0.0,0.0
2018,MA,DC,top_60,60.0,eleicao,2,0.0,0.0,0.0,0.0
2018,MA,DC,top_70,70.0,competitividade,2,0.0,0.0,0.0,0.0
