ano_eleicao,sg_uf,sg_partido,nr_candidato,nm_candidato,comp_rrd,comp_texto,comp_cod_ok,comp_cod_kf,vit_texto,qe_texto,vit_prefeito_rrd,vit_prefeito_ok,vit_distrital,qe_majoritario,qe_rrd,qe_prop_ok,eleito,vr_receita_recursos_partidos
2018,CE,PT,1335,AMILCAR XIMENES PONTE,False,False,False,False,False,False,False,False,False,False,False,False,0,15003.0
2018,CE,PT,1344,MARIA DE FATIMA OLIVEIRA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,21394.4
2018,CE,PT,1351,ALBA CRISTINA NOGUEIRA LOPES,False,False,False,False,False,False,False,False,False,False,False,False,0,90024.4
2018,CE,PT,1355,FRANCISCO CESAR NOGUEIRA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,24839.8
2018,CE,PTB,1414,FRANCISCA AURINEIDE E SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,80000.0
2018,CE,PTB,1451,PEDRO AUGUSTO GEROMEL BEZERRA DE MENEZES,False,False,False,False,False,False,False,False,False,False,False,False,1,215000.0
2018,CE,PV,4321,CELIO STUDART BARBOSA,False,False,False,False,False,False,False,False,False,False,False,False,1,669088.01
2018,CE,PV,4399,ANDREIA GALDINO DE MORAIS,False,False,False,False,False,False,False,False,False,False,False,False,0,10600.0
2018,CE,REDE,1800,DAMIÃO GONÇALVES D OLIVEIRA JÚNIOR,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,CE,REDE,1801,DIOMARCOS CAVALCANTE DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1808,JOANA DARC DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,2280.0
2018,CE,REDE,1818,LAÉRCIO NOGUEIRA LOPES,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1823,MANOEL ROSA FILHO,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1824,JOSÉ MILSON SILVA COSTA,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1830,FRANCISCA BRUNA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,2280.0
2018,CE,REDE,1833,ANTÔNIA NAZIDE DA SILVA PINHEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,2280.0
2018,CE,REDE,1844,SAMUEL RAMON DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1850,DOMINGOS SÁVIO BEZERRA GONÇALVES,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1855,JOÃO JACKSON LIMA GOMES,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1870,ALBENOR SILVANO RIBEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,1400.0
2018,CE,REDE,1877,AUZELITA CRESCÊNCIO GRANJEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,1880.0
2018,CE,REDE,1881,FRANCISCO EDSON DE SOUSA SIMÃO,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,REDE,1888,JOSÉ CLAUDIO BARBOSA GONÇALVES,False,False,False,False,False,False,False,False,False,False,False,False,0,1480.0
2018,CE,SOLIDARIEDADE,7777,GENECIAS MATEUS NORONHA,True,True,True,True,True,True,False,True,False,True,True,True,1,690000.0
2018,CE,SOLIDARIEDADE,7793,ODECIO RODRIGUES CARNEIRO,True,True,True,True,False,True,False,False,False,False,True,True,0,200000.0
2018,DF,AVANTE,7000,ISANIL FRANCISCO GUALBERTO,False,False,False,False,False,False,False,False,False,False,False,False,0,14483.09
2018,DF,AVANTE,7007,FRANCISCO PEREIRA DE SOUSA,False,False,False,False,False,False,False,False,False,False,False,False,0,20818.29
2018,DF,AVANTE,7018,EVERALDO ANTONIO DA CRUZ,False,False,False,False,False,False,False,False,False,False,False,False,0,13316.84
2018,DF,AVANTE,7030,ANA ELIZA CAMARGO CHACEL,False,False,False,False,False,False,False,False,False,False,False,False,0,8061.04
2018,DF,AVANTE,7044,ALEXANDRE LIRA DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,23101.39
2018,DF,AVANTE,7070,KLEBER VINICIUS BEZERRA CAMELO DE MELO,False,False,False,False,False,False,False,False,False,False,False,False,0,28320.19
2018,DF,AVANTE,7077,GIULIANE SAMPAIO DIAS DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,9312.79
2018,DF,AVANTE,7099,ANDREIA DE MEDEIROS GOMES,False,False,False,False,False,False,False,False,False,False,False,False,0,9575.54
2018,DF,DC,2700,CARLOS ALBERTO NUNES DA CUNHA,False,False,False,False,False,False,False,False,False,False,False,False,0,2700.0
2018,DF,DC,2706,FLAVIO PIKANA LEMOS,False,False,False,False,False,False,False,False,False,False,False,False,0,2700.0
2018,DF,DC,2710,JOSIVALDO FEITOSA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,2750.0
2018,DF,DC,2711,GILDETE SANTANA NETO,False,False,False,False,False,False,False,False,False,False,False,False,0,3484.0
2018,DF,DC,2727,VIRGILIO MACEDO DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,2750.0
2018,DF,DC,2740,RODGER ROBERTO ALVES DE SOUSA,False,False,False,False,False,False,False,False,False,False,False,False,0,2750.0
2018,DF,DC,2756,MAICON CARVALHO COSTA,False,False,False,False,False,False,False,False,False,False,False,False,0,2750.0
2018,DF,DC,2772,FELLIPE PASSOS DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,2700.0
2018,DF,DC,2792,JOEL OLIVEIRA AMARAL,False,False,False,False,False,False,False,False,False,False,False,False,0,2580.0
2018,DF,DC,2799,FRANCISCO JOAO PINTO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,2797.5
2018,DF,DEM,2500,VIRNA MARIA SMITH SOARES DUTRA,False,False,False,False,False,False,False,False,False,False,False,False,0,855000.0
2018,DF,DEM,2525,WELLINGTON CORSINO DO NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,DEM,2555,LUIS CLAUDIO FERNANDES MIRANDA,False,False,False,False,False,False,False,False,False,False,False,False,1,
2018,DF,MDB,1515,NELSON TADEU FILIPPELLI,True,True,True,True,True,True,False,False,False,False,True,True,0,2184411.18
2018,DF,MDB,1555,MEIRE LÚCIA GOMES MONTEIRO MOTA COELHO,False,False,False,False,False,False,False,False,False,False,False,False,0,313973.89999999997
2018,DF,MDB,1577,EDIMAR PIRENEUS CARDOSO,True,False,True,True,False,False,False,False,True,False,False,False,0,80500.0
2018,DF,NOVO,3000,ANNEBELLE FERREIRA BORGES,False,False,False,False,False,False,False,False,False,False,False,False,0,1099.1599999999999
2018,DF,NOVO,3010,THIAGO DE ARAUJO MACIEIRA MANZONI,False,False,False,False,False,False,False,False,False,False,False,False,0,3599.16
2018,DF,NOVO,3023,GISELIA FERREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,1099.1599999999999
2018,DF,NOVO,3030,RODRIGO FREIRE DE ARAGÃO,False,False,False,False,False,False,False,False,False,False,False,False,0,1099.1599999999999
2018,DF,NOVO,3033,ASSIS MARINHO CARVALHO,False,False,False,False,False,False,False,False,False,False,False,False,0,1099.1599999999999
2018,DF,NOVO,3034,DIEGO BARROS MAIA,False,False,False,False,False,False,False,False,False,False,False,False,0,1409.1599999999999
2018,DF,PATRI,5151,PAULO FERNANDO MELO DA COSTA,True,True,True,True,False,True,False,False,False,False,True,True,0,40000.0
2018,DF,PC do B,6544,MANOEL ALVES DA SILVA FILHO,False,False,False,False,False,False,False,False,False,False,False,False,0,6000.0
2018,DF,PC do B,6565,ANA MARIA PRESTES RABELO,False,False,False,False,False,False,False,False,False,False,False,False,0,68760.0
2018,DF,PCB,2121,JAMIL MAGARI,False,False,False,False,False,False,False,False,False,False,False,False,0,10101.11
2018,DF,PDT,1212,WANDERSON MAIA NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,5000.0
2018,DF,PDT,1221,ESTÉFANE CELIS ARAUJO,False,False,False,False,False,False,False,False,False,False,False,False,0,15000.0
2018,DF,PDT,1234,LEIRSON TRIGUEIRO MATOS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PDT,1236,JOSE GADELHA LOUREIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,5700.0
2018,DF,PHS,3100,CHARLES ROBERTO DE LIMA,True,False,True,True,False,False,False,False,True,False,False,False,0,120000.0
2018,DF,PHS,3131,FLÁVIO WERNECK MENEGUELLI,False,False,False,False,False,False,False,False,False,False,False,False,0,154172.68
2018,DF,PHS,3199,MARIA DA CONSOLAÇÃO FERREIRA DA PONTE LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,23548.68
2018,DF,PMB,3535,HAMILTON TEIXEIRA DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,27000.0
2018,DF,PMN,3310,JOÃO BATISTA DE SÁ E SÁ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PMN,3322,LOURIVAL DE AZEVEDO RAMOS FILHO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PMN,3333,MARIA DE FATIMA DAMASIO ROQUE,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PMN,3340,CIRO JOSÉ DE FREITAS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PMN,3390,JOSE EDMAR DE CASTRO CORDEIRO,True,True,True,True,False,True,False,False,True,False,True,True,0,150000.0
2018,DF,PODE,1919,MARCOS PACCO RIBEIRO COELHO,True,True,True,True,False,True,False,False,False,False,True,True,0,750553.6
2018,DF,PP,1111,OLAIR FRANCISCO,True,False,True,True,False,False,False,False,True,False,False,False,0,1150728.75
2018,DF,PP,1122,CELINA LEAO HIZIM,True,False,True,True,False,False,False,False,True,False,False,False,1,2167761.25
2018,DF,PPL,5400,VALDIR DE CASTRO MIRANDA,False,False,False,False,False,False,False,False,False,False,False,False,0,5276.85
2018,DF,PPL,5411,EDUARDO ATILA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PPL,5412,HENRIQUE ANTONIO RODRIGUES DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,4250.0
2018,DF,PPL,5413,JOAO DE AQUINO VIEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PPL,5422,FRANCISCA MARIA ROCHA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,5824.7
2018,DF,PPL,5433,VIVIANE GOMES LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,1500.0
2018,DF,PPL,5441,DINAIR BARROS DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,7250.0
2018,DF,PPL,5454,FERNANDO LUIS CAMPANELLA,False,False,False,False,False,False,False,False,False,False,False,False,0,24084.37
2018,DF,PPL,5455,ETIENO DE SOUSA PEREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,14192.53
2018,DF,PPL,5464,VERONICA THEML FIALHO GOULART,False,False,False,False,False,False,False,False,False,False,False,False,0,26732.5
2018,DF,PPL,5490,ISAAC ANANIAS DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,DF,PPL,5493,JEFERSON MAXIMINO PINTO,False,False,False,False,False,False,False,False,False,False,False,False,0,2635.5299999999997
2018,DF,PPL,5499,FLAUZINO ANTUNES NETO,False,False,False,False,False,False,False,False,False,False,False,False,0,24068.25
2018,DF,PPS,2300,EDUARDO MAIA DA SILVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,17140.0
2018,DF,PPS,2323,LUCIANO SOARES LEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,10800.0
2018,DF,PPS,2345,PAULA MORENO PARO BELMONTE,False,False,False,False,False,False,False,False,False,False,False,False,1,100000.0
2018,DF,PPS,2377,GILDOVAN VIEIRA DA CONCEIÇÃO,False,False,False,False,False,False,False,False,False,False,False,False,0,5100.0
2018,DF,PR,2200,FLAVIA CAROLINA PERES,False,False,False,False,False,False,False,False,False,False,False,False,1,2400000.0
2018,DF,PR,2215,JUSTINO CARVALHO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,20000.0
2018,DF,PR,2222,LAERTE RODRIGUES DE BESSA,True,True,True,True,True,True,False,False,False,False,True,True,0,2244900.0
2018,DF,PR,2233,RAQUEL COSTA RIBEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,20250.0
