Ano,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2018,NECr / Mp (Mp > 0),290,496,1.7894284355599281,1.2575956532938057,0.5,1.0015058745523047,1.3695558829700736,2.041231502483914,9.953424919535832
2022,NECr / Mp (Mp > 0),250,398,4.346231842312863,2.9270962305518085,0.7799082836775066,2.2943623715443975,3.5341131324823323,5.678396389787325,21.799049782426085
