Ano,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2018,Cobertura Top-NECr por lista (%),302,0,90.86368653421634,24.966967811014566,0.0,100.0,100.0,100.0,100.0
2018,Cobertura aleatória por lista (%),302,0,47.733213298197114,29.80945422275607,0.0,23.891625615763548,45.45454545454545,65.78947368421052,100.0
2022,Cobertura Top-NECr por lista (%),207,0,93.32838848184117,20.53841654182281,0.0,100.0,100.0,100.0,100.0
2022,Cobertura aleatória por lista (%),207,0,42.9302661148139,20.923942362891747,7.142857142857142,27.14987714987715,40.0,57.35930735930736,100.0
