ano_eleicao,sg_uf,nr_candidato,nm_candidato,sg_partido_norm,eleito,partido,proprios,pessoas_fisicas,coletivo_internet,demais,nao_partidarios,privado_proprio,privado_ampliado,necr,lista_sem_recursos,top_piso,top_arredondado,top_teto
2018,AL,7070,GIVALDO DE SA GOUVEIA CARIMBÃO,AVANTE,0,319000.0,61000.0,17500.0,0.0,37109.75,115609.75,78500.0,78500.0,1.0,False,1.0,1.0,1.0
2018,AL,2700,VILMA LINS DA SILVA,DC,0,48070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.888136370690797,False,1.0,1.0,1.0
2018,AL,2727,RORYERTON FREIRE DE OLIVEIRA,DC,0,29250.0,0.0,0.0,0.0,105.26,105.26,0.0,0.0,1.888136370690797,False,0.0,1.0,1.0
2018,AL,2500,ELIELZA MELQUIADES DOS SANTOS,DEM,0,0.0,0.0,0.0,0.0,5588.87,5588.87,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,2511,ROSINEIDE SILVA DE CARVALHO,DEM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,1514,FERNANDA DA SILVA MONTEIRO,MDB,0,50000.0,0.0,0.0,0.0,662.3199999999999,662.3199999999999,0.0,0.0,2.0,False,1.0,1.0,1.0
2018,AL,1515,ISNALDO BULHÕES BARROS JUNIOR,MDB,1,0.0,225653.88,168180.26,0.0,600239.58,994073.72,393834.14,393834.14,2.0,False,0.0,0.0,0.0
2018,AL,1577,JOSIENE MARIA DA SILVA,MDB,0,50000.0,0.0,0.0,0.0,1662.32,1662.32,0.0,0.0,2.0,False,1.0,1.0,1.0
2018,AL,3000,ADELMO JOSÉ SILVA DE ASSIS,NOVO,0,1099.1599999999999,1429.85,0.0,0.0,0.0,1429.85,1429.85,1429.85,2.1867410485229746,False,0.5,0.5,1.0
2018,AL,3001,TIBÉRIO DA SILVA ROCHA JÚNIOR,NOVO,0,1099.1599999999999,6200.0,0.0,0.0,0.0,6200.0,6200.0,6200.0,2.1867410485229746,False,0.5,0.5,1.0
