ano_eleicao,sg_uf,nr_candidato,nm_candidato,sg_partido_norm,eleito,partido,proprios,pessoas_fisicas,coletivo_internet,demais,nao_partidarios,privado_proprio,privado_ampliado,necr,lista_sem_recursos,top_piso,top_arredondado,top_teto,alto_nao_partidarios,alto_privado_proprio
2018,BA,2525,LEUR ANTONIO DE BRITTO LOMANTO JUNIOR,DEM,1,500250.0,0.0,237799.99,0.0,810.0,238609.99,237799.99,237799.99,8.389786520975566,False,1.0,1.0,1.0,True,True
2018,BA,2526,PAULO VELLOSO DANTAS AZI,DEM,1,840250.0,18375.0,0.0,0.0,0.0,18375.0,18375.0,18375.0,8.389786520975566,False,1.0,1.0,1.0,False,False
2018,BA,2552,ELMAR JOSÉ VIEIRA NASCIMENTO,DEM,1,1100250.0,140000.0,64500.0,0.0,40000.0,244500.0,204500.0,204500.0,8.389786520975566,False,1.0,1.0,1.0,True,True
2018,BA,6522,ALICE MAZZUCO PORTUGAL,PC DO B,1,1448438.23,99372.57,149262.51,3345.0,12347.59,264327.67000000004,248635.08000000002,251980.08000000002,1.9981052949138036,False,1.0,1.0,1.0,True,True
2018,BA,6565,DANIEL GOMES DE ALMEIDA,PC DO B,1,1361897.64,48000.0,134450.0,5150.0,132501.3,320101.3,182450.0,187600.0,1.9981052949138036,False,0.0,1.0,1.0,True,True
2018,BA,1223,ALEX MARCO SANTANA SOUSA,PDT,1,0.0,45000.0,28650.0,0.0,4100.0,77750.0,73650.0,73650.0,2.3925328926865492,False,0.0,0.0,0.0,False,False
2018,BA,1234,FELIX DE ALMEIDA MENDONÇA JUNIOR,PDT,1,800000.0,240000.0,210000.0,0.0,355.13,450355.13,450000.0,450000.0,2.3925328926865492,False,1.0,1.0,1.0,True,True
2018,BA,3100,JOSE ABILIO SILVA DE SANTANA,PHS,1,34500.0,0.0,3250.0,0.0,0.0,3250.0,3250.0,3250.0,4.18872139220455,False,1.0,1.0,1.0,False,False
2018,BA,3111,ANDERSON MACHADO DE JESUS,PHS,1,4399.0,0.0,28986.0,0.0,2625.0,31611.0,28986.0,28986.0,4.18872139220455,False,0.0,0.0,0.0,False,False
2018,BA,1919,JOÃO CARLOS BACELAR BATISTA,PODE,1,840000.0,21500.0,83940.47,0.0,20310.0,125750.47,105440.47,105440.47,1.0594711317214769,False,1.0,1.0,1.0,False,True
2018,BA,1111,MÁRIO SILVIO MENDES NEGROMONTE JÚNIOR,PP,1,1783274.0,0.0,0.0,0.0,20310.0,20310.0,0.0,0.0,5.129202314512814,False,1.0,1.0,1.0,False,False
2018,BA,1115,CARLOS FELIPE VAZQUEZ DE SOUZA LEÃO,PP,1,1783274.0,0.0,465000.0,0.0,20310.0,485310.0,465000.0,465000.0,5.129202314512814,False,1.0,1.0,1.0,True,True
2018,BA,1122,CLAUDIO CAJADO SAMPAIO,PP,1,2082632.0,132400.0,0.0,0.0,20310.0,152710.0,132400.0,132400.0,5.129202314512814,False,1.0,1.0,1.0,True,True
2018,BA,1144,RONALDO CARLETTO,PP,1,1315252.0,326100.0,0.0,0.0,232.8,326332.8,326100.0,326100.0,5.129202314512814,False,1.0,1.0,1.0,True,True
2018,BA,5400,ULDURICO ALENCAR PINTO,PPL,1,98000.0,135725.9,4000.0,0.0,0.0,139725.9,139725.9,139725.9,1.318052738336714,False,1.0,1.0,1.0,True,True
2018,BA,2222,JOSE ALVES ROCHA,PR,1,1400000.0,12289.54,0.0,0.0,20310.0,32599.54,12289.54,12289.54,2.9052947459437464,False,1.0,1.0,1.0,False,False
2018,BA,2288,JOAO CARLOS PAOLILO BACELAR FILHO,PR,1,2000000.0,140150.0,92000.0,0.0,30553.75,262703.75,232150.0,232150.0,2.9052947459437464,False,1.0,1.0,1.0,True,True
2018,BA,1010,MARCIO CARLOS MARINHO,PRB,1,1649271.21,0.0,10000.0,0.0,0.0,10000.0,10000.0,10000.0,3.2478317021931455,False,1.0,1.0,1.0,False,False
2018,BA,1025,JOÃO INÁCIO RIBEIRO ROMA NETO,PRB,1,1000159.0,0.0,40910.0,0.0,0.0,40910.0,40910.0,40910.0,3.2478317021931455,False,1.0,1.0,1.0,False,False
2018,BA,4422,RAIMUNDO MAGALHÃES COSTA,PRP,1,0.0,57000.0,22600.0,130.0,680.0,80410.0,79600.0,79730.0,1.154499363120957,False,0.0,0.0,0.0,False,False
2018,BA,4000,JOSÉ MARCELO DO NASCIMENTO NILO,PSB,1,400000.0,0.0,37300.0,0.0,20610.0,57910.0,37300.0,37300.0,1.7743102674703857,False,0.0,1.0,1.0,False,False
2018,BA,4040,LÍDICE DA MATA E SOUZA,PSB,1,1530000.0,34950.0,178150.16,10625.4,187.96,223913.52,213100.16,223725.56,1.7743102674703857,False,1.0,1.0,1.0,True,True
2018,BA,5510,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,PSD,1,800000.0,202720.8,0.0,0.0,20700.0,223420.8,202720.8,202720.8,8.70164949571133,False,1.0,1.0,1.0,True,True
2018,BA,5511,CHARLES FERNANDES SILVEIRA SANTANA,PSD,1,800000.0,0.0,134195.96,0.0,25440.47,159636.43,134195.96,134195.96,8.70164949571133,False,1.0,1.0,1.0,True,True
2018,BA,5577,JOSE NUNES SOARES,PSD,1,940000.0,143000.0,110857.53,0.0,50310.0,304167.53,253857.53,253857.53,8.70164949571133,False,1.0,1.0,1.0,True,True
2018,BA,5580,SERGIO LUIS LACERDA BRITO,PSD,1,800000.0,0.0,27000.0,0.0,20408.0,47408.0,27000.0,27000.0,8.70164949571133,False,1.0,1.0,1.0,False,False
2018,BA,5588,OTTO ROBERTO MENDONÇA DE ALENCAR FILHO,PSD,1,874773.05,0.0,51000.0,19124.0,46140.47,116264.47,51000.0,70124.0,8.70164949571133,False,1.0,1.0,1.0,False,False
2018,BA,4545,ADOLFO VIANA DE CASTRO NETO,PSDB,1,1160000.0,7145.0,0.0,0.0,37562.619999999995,44707.619999999995,7145.0,7145.0,3.1305183360689806,False,1.0,1.0,1.0,False,False
2018,BA,1717,DAYANE JAMILLE CARNEIRO DOS SANTOS PIMENTEL,PSL,1,483400.0,0.0,1250.0,300.0,0.0,1550.0,1250.0,1550.0,1.0033098792260402,False,1.0,1.0,1.0,False,False
2018,BA,1301,AFONSO BANDEIRA FLORENCE,PT,1,900000.0,0.0,135130.0,13070.0,28943.55,177143.55,135130.0,148200.0,8.874872316893539,False,1.0,1.0,1.0,True,True
2018,BA,1310,VALMIR CARLOS DA ASSUNÇÃO,PT,1,900000.0,0.0,50750.0,13855.0,23557.5,88162.5,50750.0,64605.0,8.874872316893539,False,1.0,1.0,1.0,False,False
2018,BA,1312,JOSIAS GOMES DA SILVA,PT,1,900000.0,0.0,3900.0,0.0,40460.0,44360.0,3900.0,3900.0,8.874872316893539,False,1.0,1.0,1.0,False,False
2018,BA,1313,JORGE JOSÉ SANTOS PEREIRA SOLLA,PT,1,828604.0,185000.0,158554.54,632.0,20626.21,364812.75000000006,343554.54000000004,344186.54000000004,8.874872316893539,False,1.0,1.0,1.0,True,True
2018,BA,1322,WALDENOR ALVES PEREIRA FILHO,PT,1,900000.0,700.0,27000.0,92.0,20884.18,48676.18,27700.0,27792.0,8.874872316893539,False,1.0,1.0,1.0,False,False
2018,BA,1323,JOSÉ CERQUEIRA DE SANTANA NETO,PT,1,471000.0,208013.27,281300.0,400.0,21769.0,511482.27,489313.27,489713.27,8.874872316893539,False,0.5,1.0,1.0,True,True
2018,BA,1346,NELSON VICENTE PORTELA PELLEGRINO,PT,1,913000.0,3511.8,80000.0,0.0,20621.75,104133.55,83511.8,83511.8,8.874872316893539,False,1.0,1.0,1.0,False,False
2018,CE,1515,MOSES HAENDEL MELO RODRIGUES,MDB,1,1512500.0,531000.0,15000.0,0.0,0.0,546000.0,546000.0,546000.0,3.3409383009954885,False,1.0,1.0,1.0,True,True
2018,CE,5151,ANTÔNIO LUIZ RODRIGUES MANO JÚNIOR,PATRI,1,0.0,536464.0,19000.0,0.0,0.0,555464.0,555464.0,555464.0,8.856005948272141,False,0.0,0.0,0.0,True,True
2018,CE,1212,JOSÉ LEÔNIDAS DE MENEZES CRISTINO,PDT,1,500000.0,36440.0,76020.0,0.0,6890.0,119350.0,112460.0,112460.0,3.1378905102340613,False,1.0,1.0,1.0,False,True
2018,CE,1213,ANTONIO IDILVAN DE LIMA ALENCAR,PDT,1,0.0,27600.0,185500.0,0.0,8.78,213108.78,213100.0,213100.0,3.1378905102340613,False,0.0,0.0,0.0,True,True
2018,CE,1214,EDUARDO HENRIQUE MAIA BISMARCK,PDT,1,0.0,450000.0,59059.14,0.0,1390.0,510449.14,509059.14,509059.14,3.1378905102340613,False,0.0,0.0,0.0,True,True
2018,CE,1221,CARLOS MAURO BENEVIDES FILHO,PDT,1,0.0,10000.0,686846.7,0.0,1390.0,698236.7,696846.7,696846.7,3.1378905102340613,False,0.0,0.0,0.0,True,True
2018,CE,1233,MARCOS ROBERIO RIBEIRO MONTEIRO,PDT,1,0.0,98200.0,83630.0,0.0,0.0,181830.0,181830.0,181830.0,3.1378905102340613,False,0.0,0.0,0.0,True,True
2018,CE,1234,ANDRE PEIXOTO FIGUEIREDO LIMA,PDT,1,720000.0,0.0,88310.0,12915.0,1390.0,102615.0,88310.0,101225.0,3.1378905102340613,False,1.0,1.0,1.0,False,False
2018,CE,1111,ANTONIO JOSE AGUIAR ALBUQUERQUE,PP,1,968077.5,10000.0,3750.0,0.0,0.0,13750.0,13750.0,13750.0,1.8673689498124655,False,0.0,1.0,1.0,False,False
2018,CE,2277,JAZIEL PEREIRA DE SOUSA,PR,1,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9686320127447725,False,0.0,1.0,1.0,False,False
2018,CE,9090,WAGNER SOUSA GOMES,PROS,1,257350.0,0.0,32439.0,0.0,42956.6,75395.6,32439.0,32439.0,5.719352282766164,False,1.0,1.0,1.0,False,False
2018,CE,9099,FRANCISCO VAIDON OLIVEIRA,PROS,1,785735.64,0.0,4000.0,0.0,84951.1,88951.1,4000.0,4000.0,5.719352282766164,False,1.0,1.0,1.0,False,False
2018,CE,4000,DENIS ANDERSON DA ROCHA BEZERRA,PSB,1,400000.0,59580.0,161350.0,0.0,1390.0,222320.0,220930.0,220930.0,1.7593577144084636,False,0.0,1.0,1.0,True,True
2018,CE,5555,DOMINGOS GOMES DE AGUIAR NETO,PSD,1,885000.0,18000.0,157520.0,0.0,12500.0,188020.0,175520.0,175520.0,1.9756965538472115,False,1.0,1.0,1.0,True,True
2018,CE,4580,ROBERTO SOARES PESSOA,PSDB,1,500000.0,0.0,96800.0,0.0,3871.0,100671.0,96800.0,96800.0,3.9441375771508183,False,1.0,1.0,1.0,False,False
2018,CE,1717,HEITOR RODRIGO PEREIRA FREIRE,PSL,1,50000.0,0.0,14280.0,0.0,0.0,14280.0,14280.0,14280.0,1.0,False,1.0,1.0,1.0,False,False
2018,CE,1313,LUIZIANNE DE OLIVEIRA LINS,PT,1,1000000.0,0.0,14000.0,5330.0,1390.0,20720.0,14000.0,19330.0,4.5697924510402155,False,1.0,1.0,1.0,False,False
2018,CE,1322,JOSE NOBRE GUIMARAES,PT,1,1129047.8,20000.0,31000.0,1825.0,1390.0,54215.0,51000.0,52825.0,4.5697924510402155,False,1.0,1.0,1.0,False,False
2018,CE,1333,JOSE AIRTON FELIX CIRILO DA SILVA,PT,1,900000.0,119915.72,8510.15,0.0,0.0,128425.87,128425.87,128425.87,4.5697924510402155,False,1.0,1.0,1.0,False,True
2018,CE,1451,PEDRO AUGUSTO GEROMEL BEZERRA DE MENEZES,PTB,1,215000.0,90000.0,428717.55,0.0,0.0,518717.55,518717.55,518717.55,1.6536817102137766,False,1.0,1.0,1.0,True,True
2018,CE,4321,CELIO STUDART BARBOSA,PV,1,669088.01,15000.0,54000.0,0.0,0.0,69000.0,69000.0,69000.0,1.031676969497813,False,1.0,1.0,1.0,False,False
2018,CE,7777,GENECIAS MATEUS NORONHA,SOLIDARIEDADE,1,690000.0,0.0,12750.0,0.0,12500.0,25250.0,12750.0,12750.0,1.5347800813795776,False,1.0,1.0,1.0,False,False
2018,DF,2555,LUIS CLAUDIO FERNANDES MIRANDA,DEM,1,0.0,435000.0,95718.0,0.0,0.0,530718.0,530718.0,530718.0,1.0,False,0.0,0.0,0.0,True,True
2018,DF,1122,CELINA LEAO HIZIM,PP,1,2167761.25,0.0,53225.0,0.0,0.0,53225.0,53225.0,53225.0,1.828276217465983,False,1.0,1.0,1.0,False,False
2018,DF,2345,PAULA MORENO PARO BELMONTE,PPS,1,100000.0,2400000.0,0.0,0.0,0.0,2400000.0,2400000.0,2400000.0,1.6959479705588203,False,1.0,1.0,1.0,True,True
2018,DF,2200,FLAVIA CAROLINA PERES,PR,1,2400000.0,0.0,4000.0,0.0,0.0,4000.0,4000.0,4000.0,2.201461309855023,False,1.0,1.0,1.0,False,False
2018,DF,1010,JULIO CESAR RIBEIRO,PRB,1,853819.19,20000.0,580140.0,520.0,120435.22,721095.22,600140.0,600660.0,1.1823617364982393,False,1.0,1.0,1.0,True,True
2018,DF,4417,BEATRIZ KICIS TORRENTS DE SORDI,PRP,1,90566.03,0.0,223218.0,5960.0,970.0,230148.0,223218.0,229178.0,1.8021351607789482,False,1.0,1.0,1.0,True,True
2018,DF,1331,ERIKA JUCA KOKAY,PT,1,1009000.0,2000.0,70999.13,12303.0,100.0,85402.13,72999.13,85302.13,3.319497168286697,False,1.0,1.0,1.0,False,False
2018,DF,4343,ISRAEL MATOS BATISTA,PV,1,450000.0,61445.2,176761.1,6355.0,2734.0,247295.3,238206.3,244561.3,1.5480725661317998,False,1.0,1.0,1.0,True,True
2018,ES,2500,NORMA AYUB ALVES,DEM,1,1650000.0,2020.0,36800.0,0.0,128.86,38948.86,38820.0,38820.0,1.0,False,1.0,1.0,1.0,False,False
2018,ES,1212,ANTONIO SERGIO ALVES VIDIGAL,PDT,1,699896.7,0.0,82000.0,0.0,121691.87,203691.87,82000.0,82000.0,1.1762816331711785,False,1.0,1.0,1.0,True,False
2018,ES,1143,EVAIR VIEIRA DE MELO,PP,1,1044203.0,0.0,100172.89,0.0,636.49,100809.38,100172.89,100172.89,3.4323881647566075,False,1.0,1.0,1.0,False,False
2018,ES,2323,JOSIAS MARIO DA VITORIA,PPS,1,584064.05,23223.2,106821.01,0.0,128.87,130173.07999999999,130044.20999999999,130044.20999999999,3.344857398685853,False,1.0,1.0,1.0,False,True
2018,ES,2222,LAURIETE RODRIGUES DE JESUS MALTA,PR,1,2300000.0,7500.0,5220.0,0.0,0.0,12720.0,12720.0,12720.0,1.9364220512360235,False,1.0,1.0,1.0,False,False
2018,ES,1010,AMARO ROCHA NASCIMENTO NETO,PRB,1,1365000.0,0.0,86448.0,0.0,0.0,86448.0,86448.0,86448.0,3.5257091643356606,False,1.0,1.0,1.0,False,False
2018,ES,4040,PAULO ROBERTO FOLETTO,PSB,1,1300000.0,13532.53,8635.0,0.0,45900.0,68067.53,22167.53,22167.53,2.929955536478366,False,1.0,1.0,1.0,False,False
2018,ES,4044,FELIPE RIGONI LOPES,PSB,1,150000.0,0.0,727927.57,24087.5,10980.3,762995.37,727927.57,752015.07,2.929955536478366,False,0.0,0.0,0.0,True,True
2018,ES,1717,SORAYA DE SOUZA MANNATO,PSL,1,286884.65,0.0,6.6,0.0,8752.0,8758.6,6.6,6.6,1.1717220965184065,False,1.0,1.0,1.0,False,False
2018,ES,1350,HELDER IGNACIO SALOMÃO,PT,1,900000.0,2252.39,6600.0,2880.0,7317.38,19049.77,8852.39,11732.39,2.5892391628966362,False,1.0,1.0,1.0,False,False
2018,GO,2555,JOSE MARIO SCHREINER,DEM,1,600206.19,0.0,347513.58999999997,0.0,0.0,347513.58999999997,347513.58999999997,347513.58999999997,3.4072984008831133,False,1.0,1.0,1.0,True,True
2018,GO,2580,ZACARIAS CALIL HAMU,DEM,1,501577.74,2700.0,71310.0,3000.0,0.0,77010.0,74010.0,77010.0,3.4072984008831133,False,1.0,1.0,1.0,False,False
2018,GO,1212,FLAVIA CARREIRO ALBUQUERQUE MORAIS,PDT,1,1518566.19,90000.0,38954.0,0.0,321.0,129275.0,128954.0,128954.0,1.0,False,1.0,1.0,1.0,False,True
2018,GO,1919,JOSÉ NELTO LAGARES DAS MERCEZ,PODE,1,321320.0,1991159.15,78734.54000000001,0.0,2973.0,2072866.69,2069893.69,2069893.69,1.6864950264666756,False,1.0,1.0,1.0,True,True
2018,GO,1111,ADRIANO ANTÔNIO AVELAR,PP,1,2255692.0,0.0,144690.0,0.0,0.0,144690.0,144690.0,144690.0,3.717634826942309,False,1.0,1.0,1.0,True,True
2018,GO,1170,ALCIDES RIBEIRO FILHO,PP,1,1156940.0,1314000.0,0.0,0.0,0.0,1314000.0,1314000.0,1314000.0,3.717634826942309,False,0.0,1.0,1.0,True,True
2018,GO,2222,MAGDA MOFATTO HON,PR,1,2000000.0,240293.48,130770.0,0.0,0.0,371063.48,371063.48,371063.48,1.0,False,1.0,1.0,1.0,True,True
2018,GO,1010,JOÃO CAMPOS DE ARAÚJO,PRB,1,1315830.0,0.0,42360.01,4720.0,201404.77,248484.78,42360.01,47080.01,1.0,False,1.0,1.0,1.0,True,False
2018,GO,4444,ALCIDES RODRIGUES FILHO,PRP,1,500898.33,21064.0,236564.0,0.0,321.0,257949.0,257628.0,257628.0,1.109293190649776,False,1.0,1.0,1.0,True,True
2018,GO,4040,ELIAS VAZ DE ANDRADE,PSB,1,572117.5,6500.0,52004.0,0.0,0.0,58504.0,58504.0,58504.0,1.0,False,1.0,1.0,1.0,False,False
2018,GO,2018,GLAUSKSTON BATISTA RIOS,PSC,1,151528.33,1834700.0,27500.0,0.0,0.0,1862200.0,1862200.0,1862200.0,1.3951410644226399,False,1.0,1.0,1.0,True,True
2018,GO,5555,FRANCISCO RODRIGUES VALE JUNIOR,PSD,1,900000.0,155173.97999999998,203400.0,0.0,0.0,358573.98,358573.98,358573.98,2.748638458315878,False,1.0,1.0,1.0,True,True
2018,GO,4599,CÉLIO ANTÔNIO DA SILVEIRA,PSDB,1,1000000.0,0.0,266100.0,0.0,0.0,266100.0,266100.0,266100.0,3.643512080344236,False,1.0,1.0,1.0,True,True
2018,GO,1700,WALDIR SOARES DE OLIVEIRA,PSL,1,420208.33,39426.15,35400.0,0.0,504.77,75330.92,74826.15,74826.15,1.1790044895614054,False,1.0,1.0,1.0,False,False
2018,GO,1701,VITOR HUGO DE ARAUJO ALMEIDA,PSL,1,766.0,36655.63,89228.66,6000.0,288.0,132172.29,125884.29000000001,131884.29,1.1790044895614054,False,0.0,0.0,0.0,False,True
2018,GO,1313,RUBENS OTONI GOMIDE,PT,1,903597.15,0.0,8695.0,600.0,7821.67,17116.67,8695.0,9295.0,1.7913544597141466,False,1.0,1.0,1.0,False,False
2018,GO,7777,LUCAS DE CASTRO SANTOS,SOLIDARIEDADE,1,650000.0,242500.0,888290.73,0.0,0.0,1130790.73,1130790.73,1130790.73,1.0,False,1.0,1.0,1.0,True,True
2018,MA,2510,JOSÉ JUSCELINO DOS SANTOS REZENDE FILHO,DEM,1,716000.0,37000.0,146506.19999999998,0.0,0.0,183506.19999999998,183506.19999999998,183506.19999999998,1.4013782896949674,False,1.0,1.0,1.0,True,True
2018,MA,1513,HILDO AUGUSTO DA ROCHA NETO,MDB,1,1502500.0,4220.0,0.0,0.0,8103.86,12323.86,4220.0,4220.0,3.4869352412057855,False,1.0,1.0,1.0,False,False
2018,MA,1555,JOÃO MARCELO SANTOS SOUZA,MDB,1,1502500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4869352412057855,False,1.0,1.0,1.0,False,False
2018,MA,5122,ANTONIO DA CRUZ FILGUEIRA NETO,PATRI,1,350000.0,0.0,130200.0,0.0,0.0,130200.0,130200.0,130200.0,1.0,False,1.0,1.0,1.0,False,True
2018,MA,6513,MÁRCIO JERRY SARAIVA BARROSO,PC DO B,1,800000.0,4323.0,141000.0,0.0,5336.82,150659.82,145323.0,145323.0,2.010749922357006,False,1.0,1.0,1.0,True,True
2018,MA,6565,RUBENS PEREIRA E SILVA JUNIOR,PC DO B,1,800000.0,20000.0,121000.0,0.0,2629.2,143629.2,141000.0,141000.0,2.010749922357006,False,1.0,1.0,1.0,True,True
2018,MA,1234,GILLIANO FRED NASCIMENTO CUTRIM,PDT,1,152400.0,3972.82,87350.0,0.0,362.0,91684.82,91322.82,91322.82,2.8911145811265877,False,0.0,1.0,1.0,False,False
2018,MA,3333,EDUARDO SALIM BRAIDE,PMN,1,400000.0,45000.0,0.0,0.0,3760.0,48760.0,45000.0,45000.0,2.7919992768729274,False,1.0,1.0,1.0,False,False
2018,MA,3344,GILDENEMIR DE LIMA SOUSA,PMN,1,100000.0,0.0,0.0,0.0,7800.0,7800.0,0.0,0.0,2.7919992768729274,False,1.0,1.0,1.0,False,False
2018,MA,1919,ALUISIO GUIMARÃES MENDES FILHO,PODE,1,605000.0,200000.0,67000.0,0.0,2910.7200000000003,269910.72,267000.0,267000.0,1.9559842667166136,False,1.0,1.0,1.0,True,True
2018,MA,1111,ANDRE LUIZ CARVALHO RIBEIRO,PP,1,2308488.0,10000.0,40000.0,0.0,3473.0,53473.0,50000.0,50000.0,1.887929379420696,False,1.0,1.0,1.0,False,False
2018,MA,2200,JOSE LOURENÇO BONFIM JUNIOR,PR,1,1570000.0,14000.0,65912.2,0.0,0.0,79912.2,79912.2,79912.2,2.9721675328645674,False,1.0,1.0,1.0,False,False
2018,MA,2222,JOSIMAR CUNHA RODRIGUES,PR,1,1900000.0,404076.4,182200.0,0.0,7950.0,594226.4,586276.4,586276.4,2.9721675328645674,False,1.0,1.0,1.0,True,True
2018,MA,1010,CLEBER VERDE CORDEIRO MENDES,PRB,1,945000.0,47000.0,100500.0,0.0,400.0,147900.0,147500.0,147500.0,1.0634281399446261,False,1.0,1.0,1.0,True,True
2018,MA,4000,UBIRAJARA DO PINDARÉ ALMEIDA SOUSA,PSB,1,500000.0,27200.0,43000.0,1170.0,2210.0,73580.0,70200.0,71370.0,1.411764705882353,False,1.0,1.0,1.0,False,False
2018,MA,5533,EDILAZIO GOMES DA SILVA JUNIOR,PSD,1,720000.0,87840.0,71194.0,0.0,74213.0,233247.0,159034.0,159034.0,1.9983518676324648,False,1.0,1.0,1.0,True,True
2018,MA,1313,JOSE CARLOS NUNES JUNIOR,PT,1,885120.0,20000.0,14000.0,0.0,956.67,34956.67,34000.0,34000.0,2.296518024396556,False,1.0,1.0,1.0,False,False
2018,MA,1414,PEDRO LUCAS ANDRADE FERNANDES RIBEIRO,PTB,1,1200000.0,3900.0,56203.4,0.0,600.0,60703.4,60103.4,60103.4,1.2191743056034186,False,1.0,1.0,1.0,False,False
2018,MG,7011,GREYCE DE QUEIROZ ELIAS,AVANTE,1,753355.83,116000.0,233100.0,0.0,1591.0,350691.0,349100.0,349100.0,6.202472298517106,False,1.0,1.0,1.0,True,True
2018,MG,7040,ANDRE LUIS GASPAR JANONES,AVANTE,1,200342.1,0.0,0.0,4641.52,5000.0,9641.52,0.0,4641.52,6.202472298517106,False,0.0,0.0,1.0,False,False
2018,MG,7070,LUIS HENRIQUE DE OLIVEIRA RESENDE,AVANTE,1,2269721.96,1500.0,7765.0,0.0,1710.0,10975.0,9265.0,9265.0,6.202472298517106,False,1.0,1.0,1.0,False,False
2018,MG,2545,OLAVO BILAC PINTO NETO,DEM,1,1156820.0,24663.0,309700.0,0.0,2250.0,336613.0,334363.0,334363.0,3.8383070023142576,False,1.0,1.0,1.0,True,True
2018,MG,1510,NEWTON CARDOSO JÚNIOR,MDB,1,1500956.69,20000.0,555523.0,0.0,2398.5,577921.5,575523.0,575523.0,8.120222671285726,False,1.0,1.0,1.0,True,True
2018,MG,1511,MAURO RIBEIRO LOPES,MDB,1,1500956.69,39000.0,54340.0,0.0,1000.0,94340.0,93340.0,93340.0,8.120222671285726,False,1.0,1.0,1.0,False,False
2018,MG,1513,FÁBIO AUGUSTO RAMALHO DOS SANTOS,MDB,1,1500956.69,38000.0,560200.0,500.0,6600.0,605300.0,598200.0,598700.0,8.120222671285726,False,1.0,1.0,1.0,True,True
2018,MG,1515,HERCÍLIO ARAÚJO DINIZ FILHO,MDB,1,956.69,1982000.0,2000.0,0.0,27196.39,2011196.39,1984000.0,1984000.0,8.120222671285726,False,0.0,0.0,0.0,True,True
2018,MG,3022,LUCAS DE VASCONCELOS GONZALEZ,NOVO,1,10000.0,0.0,592728.0,61954.43,0.0,654682.43,592728.0,654682.43,14.888526341174163,False,1.0,1.0,1.0,True,True
2018,MG,3031,TIAGO LIMA MITRAUD DE CASTRO LEITE,NOVO,1,7099.16,5000.0,772427.99,24744.2,5560.5,807732.69,777427.99,802172.19,14.888526341174163,False,1.0,1.0,1.0,True,True
2018,MG,5133,FREDERICO BORGES DA COSTA,PATRI,1,1059230.4,107203.95999999999,266900.0,0.0,10888.5,384992.45999999996,374103.95999999996,374103.95999999996,1.992227028641935,False,1.0,1.0,1.0,True,True
2018,MG,5152,FREDERICO DE CASTRO ESCALEIRA,PATRI,1,4000.0,273700.0,68500.0,0.0,4135.55,346335.55,342200.0,342200.0,1.992227028641935,False,0.0,0.0,0.0,True,True
2018,MG,1231,LUIZ GONZAGA RIBEIRO,PDT,1,500956.69,40000.0,0.0,0.0,88.82,40088.82,40000.0,40000.0,3.6114221806688476,False,1.0,1.0,1.0,False,False
2018,MG,1234,MÁRIO LÚCIO HERINGER,PDT,1,522342.79,1421687.82,312510.58999999997,0.0,9290.5,1743488.9100000001,1734198.4100000001,1734198.4100000001,3.6114221806688476,False,1.0,1.0,1.0,True,True
2018,MG,3132,FRANCO CARTAFINA GOMES,PHS,1,119106.35,31673.13,153900.0,0.0,0.0,185573.13,185573.13,185573.13,2.175519887830436,False,0.0,0.0,1.0,True,True
2018,MG,3133,MARCELO GUILHERME DE ARO FERREIRA,PHS,1,1865546.94,0.0,0.0,0.0,11150.0,11150.0,0.0,0.0,2.175519887830436,False,1.0,1.0,1.0,False,False
2018,MG,3333,JOSE VITOR DE RESENDE AGUIAR,PMN,1,150075.0,10666.66,71300.0,0.0,0.0,81966.66,81966.66,81966.66,1.4608769995222957,False,1.0,1.0,1.0,False,False
2018,MG,1999,IGOR TARCIANO TIMO,PODE,1,956.69,2100000.0,13900.0,0.0,2810.0,2116710.0,2113900.0,2113900.0,3.6820152560556894,False,0.0,0.0,0.0,True,True
2018,MG,1111,DIMAS FABIANO TOLEDO JUNIOR,PP,1,2357207.4,1669.0,9085.0,0.0,0.0,10754.0,10754.0,10754.0,4.932780416872103,False,1.0,1.0,1.0,False,False
2018,MG,1122,ANTÔNIO PINHEIRO NETO,PP,1,1843510.07,100000.0,191750.0,0.0,4161.98,295911.98,291750.0,291750.0,4.932780416872103,False,0.0,1.0,1.0,True,True
2018,MG,2233,LINCOLN DINIZ PORTELA,PR,1,1630000.0,0.0,17100.0,0.0,7750.0,24850.0,17100.0,17100.0,5.830287347244083,False,1.0,1.0,1.0,False,False
2018,MG,1010,GILBERTO APARECIDO ABRAMO,PRB,1,1410405.26,0.0,84863.2,0.0,445.0,85308.2,84863.2,84863.2,4.591203211244667,False,1.0,1.0,1.0,False,False
2018,MG,1080,LAFAYETTE LUIZ DOORGAL DE ANDRADA,PRB,1,1575956.69,0.0,209080.0,0.0,8314.92,217394.92,209080.0,209080.0,4.591203211244667,False,1.0,1.0,1.0,True,True
2018,MG,9033,EROS FERREIRA BIONDINI,PROS,1,1067405.48,0.0,62440.49,0.0,5716.63,68157.12,62440.49,62440.49,3.93415443423129,False,1.0,1.0,1.0,False,False
