ano_eleicao,lift_ultima_semana,lift_cap3,cobertura_ultima_semana,cobertura_cap3,dif_lift
2018,1.8979355481574878,1.890919128223612,0.8075539568345323,0.8085817060637205,0.007016419933875806
2022,1.8546357827305329,1.855216797528651,0.8110265878877401,0.8089231170254718,-0.000581014798118229
