Ano,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2018,Eleitos (E),300,0,1.7,1.4504064705336523,1.0,1.0,1.0,2.0,12.0
2018,NECr,300,0,3.3869026512625466,3.2767229816446526,1.0,1.207489348476841,2.127651252298749,4.050584561176424,23.88235737247482
2018,NECr / E (E > 0),300,0,2.1299299708907187,1.7547584494685422,0.522981751705677,1.0496087680225847,1.6324914131869772,2.2958307103158897,13.50737832964293
2018,NECr − E,300,0,1.686902651262547,2.5374276456162024,-4.6044247940995815,0.049608768022584626,0.9076976683907476,2.2055655922543593,15.882357372474821
2022,Eleitos (E),207,0,2.4782608695652173,2.1493419335114408,1.0,1.0,2.0,3.0,17.0
2022,NECr,207,0,7.652359541638291,5.329789138505635,1.0,4.275790900314437,6.460558704288216,9.085451623056198,37.6766117799526
2022,NECr / E (E > 0),207,0,3.9809215746339506,2.9854287373058517,0.5232870456839885,2.0207246835770993,3.1496042517401555,4.824893307222025,24.557810957480005
2022,NECr − E,207,0,5.1740986720730735,4.494613373553111,-4.290416588844103,2.3760121574244026,4.401684619602764,6.722109090041111,31.6766117799526
