Ano,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2018,Competitivos (F),292,0,2.1883561643835616,2.209508047248378,0.0,1.0,1.0,3.0,14.0
2018,Bancada pré-eleitoral (Mp),292,0,1.7431506849315068,1.5595138697241753,1.0,1.0,1.0,2.0,13.0
2018,F / Mp (Mp > 0),292,0,1.280395821834178,0.9621388013290386,0.0,1.0,1.0,1.5,7.0
2018,F − Mp (Mp > 0),292,0,0.4452054794520548,1.3774363453416474,-3.0,0.0,0.0,1.0,9.0
2022,Competitivos (F),252,0,4.095238095238095,3.5198437384470354,0.0,2.0,3.0,5.0,25.0
2022,Bancada pré-eleitoral (Mp),252,0,2.0317460317460316,1.857198798587332,1.0,1.0,1.0,2.0,15.0
2022,F / Mp (Mp > 0),252,0,2.2417542774685635,1.2259504779284194,0.0,1.3833333333333333,2.0,3.0,8.0
2022,F − Mp (Mp > 0),252,0,2.0634920634920637,2.246718835509503,-1.0,1.0,2.0,3.0,18.0
