ano,uf,partido,C,total,NECr,k,E,F,hE,hF,esperado_E,esperado_F,empate,recebedores
2018,AC,SOLIDARIEDADE,1,1450000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,AL,AVANTE,1,319000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,AL,DC,2,77320.0,1.888136370690797,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,AL,DEM,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AL,MDB,3,100000.0,2.0,2,1,1,0.0,0.0,0.6666666666666666,0.6666666666666666,False,2
2018,AL,NOVO,3,5797.48,2.186741048522975,2,0,0,0.0,0.0,0.0,0.0,True,3
2018,AL,PATRI,3,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AL,PC DO B,4,64639.399999999994,2.345359374817703,2,0,0,0.0,0.0,0.0,0.0,False,4
2018,AL,PDT,2,650000.0,1.1655172413793102,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,AL,PHS,6,42249.69,3.990950190900328,4,0,0,0.0,0.0,0.0,0.0,False,5
2018,AL,PMN,1,900000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,AL,PODE,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AL,PP,5,2777758.0,2.236587246002682,2,1,1,1.0,1.0,0.4,0.4,False,4
2018,AL,PPL,2,1340.0,2.0,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,AL,PPS,1,654173.8500000001,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,AL,PR,1,1255557.26,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,AL,PRB,1,842225.39,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,AL,PROS,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AL,PRTB,2,200000.0,1.0512483574244416,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,AL,PSB,2,1313000.0,1.0076451482241104,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,AL,PSC,2,500000.0,1.923076923076923,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,AL,PSD,2,1499800.0,1.7242330643047397,2,1,1,1.0,1.0,1.0,1.0,False,2
2018,AL,PSDB,3,2055252.42,1.9715360675508928,2,1,2,1.0,2.0,0.6666666666666666,1.3333333333333333,False,3
2018,AL,PSL,10,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,AL,PSOL,2,16263.22,1.1217037725373162,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,AL,PSTU,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AL,PT,1,1000000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,AL,PTB,2,1709057.38,1.64720372963403,2,1,2,1.0,2.0,1.0,2.0,False,2
2018,AL,PTC,2,300000.0,1.0,1,0,1,0.0,0.0,0.0,0.5,False,1
2018,AL,PV,2,232742.2,1.1741254662585308,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,AL,REDE,1,725000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,AL,SOLIDARIEDADE,1,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,AM,AVANTE,4,34503.2,2.080793194812673,2,0,0,0.0,0.0,0.0,0.0,False,3
2018,AM,DC,6,75644.0,2.941752245328261,3,0,0,0.0,0.0,0.0,0.0,False,6
2018,AM,DEM,2,1078000.0,1.1699531045814147,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,AM,MDB,7,1893631.8,1.1396138993782439,1,0,1,0.0,1.0,0.0,0.14285714285714285,False,7
2018,AM,PATRI,5,280.1,3.99999847048105,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,AM,PC DO B,8,189848.58000000002,3.5332467654320556,4,0,0,0.0,0.0,0.0,0.0,True,8
2018,AM,PDT,3,35000.0,1.6896551724137931,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,AM,PHS,2,96485.0,1.970845925493191,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,AM,PMB,9,3100.0,1.7763401109057304,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,AM,PMN,7,120000.0,2.6666666666666665,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,AM,PODE,5,19600.0,2.508554264072091,3,0,1,0.0,1.0,0.0,0.6,False,4
2018,AM,PP,2,1897386.0,1.0,1,1,1,1.0,1.0,0.5,0.5,False,1
2018,AM,PPL,5,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AM,PPS,2,116816.01000000001,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,AM,PR,3,1989000.0,1.805850118111584,2,1,1,1.0,1.0,0.6666666666666666,0.6666666666666666,False,3
2018,AM,PRB,2,2308380.0,1.8278675684518502,2,2,1,2.0,1.0,2.0,1.0,False,2
2018,AM,PROS,2,717250.0,1.7199021732259607,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,AM,PRP,4,2000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,AM,PRTB,3,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AM,PSB,2,775000.0,1.7763401109057304,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,AM,PSC,4,100000.0,1.0,1,0,1,0.0,1.0,0.0,0.25,False,1
2018,AM,PSD,4,2520000.0,3.0,3,1,2,1.0,2.0,0.75,1.5,False,3
2018,AM,PSDB,1,2129609.6,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,AM,PSL,1,5294.0,1.0,1,1,0,1.0,0.0,1.0,0.0,False,1
2018,AM,PSOL,13,21316.379999999997,6.192903925737836,6,0,0,0.0,0.0,0.0,0.0,True,12
2018,AM,PSTU,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AM,PT,4,910825.1799999999,2.460059917850748,2,1,1,1.0,1.0,0.5,0.5,False,4
2018,AM,PTB,1,1479306.6,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,AM,PTC,4,3529.3500000000004,3.0,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,AM,PV,2,403955.54000000004,1.0,1,0,1,0.0,1.0,0.0,0.5,False,1
2018,AM,REDE,7,2092.0,2.0,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,AM,SOLIDARIEDADE,1,280000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,AP,AVANTE,2,418539.23,1.9999756378257172,2,1,1,1.0,1.0,1.0,1.0,False,2
2018,AP,DC,1,30022.82,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,AP,DEM,4,750000.0,3.4615384615384612,3,0,2,0.0,2.0,0.0,1.5,False,4
2018,AP,MDB,4,1686845.0,1.247250938214065,1,0,1,0.0,1.0,0.0,0.25,False,3
2018,AP,PC DO B,1,896500.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,AP,PDT,7,176028.0,1.3330899049837688,1,0,1,0.0,0.0,0.0,0.14285714285714285,False,7
2018,AP,PHS,6,520000.0,4.261623325453113,4,0,0,0.0,0.0,0.0,0.0,False,6
2018,AP,PMN,3,8150.0,2.8652000431359865,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,AP,PODE,1,1050000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,AP,PP,1,1634541.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,AP,PPL,3,5870.0,2.9982597043237647,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,AP,PR,7,3065000.0,2.811484792937039,3,1,4,1.0,3.0,0.42857142857142855,1.7142857142857142,False,7
2018,AP,PRB,1,1952976.22,1.0,1,1,0,1.0,0.0,1.0,0.0,False,1
2018,AP,PROS,2,776466.3,1.1549621066159304,1,1,0,1.0,0.0,0.5,0.0,False,2
2018,AP,PRP,2,270803.44,1.0059513547092773,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,AP,PSB,8,752500.0,1.9342573259721352,2,1,1,1.0,1.0,0.25,0.25,False,6
2018,AP,PSC,2,320000.0,1.1327433628318584,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,AP,PSD,3,739000.0,1.998678821992307,2,0,1,0.0,1.0,0.0,0.6666666666666666,False,2
2018,AP,PSDB,2,832050.0,1.017578661196208,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,AP,PSL,1,35000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,AP,PSOL,6,201719.65,5.666633248948553,6,0,0,0.0,0.0,0.0,0.0,False,6
2018,AP,PSTU,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,AP,PTB,7,431018.8,6.347433994537348,6,0,1,0.0,1.0,0.0,0.8571428571428571,True,7
2018,AP,PTC,5,80000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,AP,PV,6,72335.17,5.242591829815275,5,0,0,0.0,0.0,0.0,0.0,True,6
2018,AP,REDE,7,103530.0,1.2739766676892037,1,0,1,0.0,1.0,0.0,0.14285714285714285,False,7
2018,AP,SOLIDARIEDADE,3,450000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,BA,AVANTE,14,1027600.0,2.8827511191501722,3,2,2,2.0,1.0,0.42857142857142855,0.42857142857142855,False,10
2018,BA,DC,15,350000.0,4.297793214749325,4,0,1,0.0,0.25,0.0,0.26666666666666666,True,13
2018,BA,DEM,38,5892500.0,8.389786520975568,8,4,10,4.0,6.0,0.8421052631578947,2.1052631578947367,False,21
2018,BA,MDB,36,2980019.1,3.6430974001337475,4,0,5,0.0,3.0,0.0,0.5555555555555556,False,29
2018,BA,NOVO,8,32623.28,7.119629239106072,7,0,0,0.0,0.0,0.0,0.0,False,8
2018,BA,PATRI,39,233950.7099999999,2.378630717309037,2,0,1,0.0,1.0,0.0,0.05128205128205128,False,35
2018,BA,PC DO B,2,2810335.87,1.9981052949138038,2,2,2,2.0,2.0,2.0,2.0,False,2
2018,BA,PCO,2,3700.0,1.863852961198094,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,BA,PDT,36,1258245.52,2.3925328926865492,2,2,5,1.0,2.0,0.1111111111111111,0.2777777777777778,False,26
2018,BA,PHS,25,389985.86,4.188721392204549,4,2,6,1.0,1.0,0.32,0.96,False,15
2018,BA,PMB,1,385000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,BA,PMN,8,209000.0,2.3134897516021398,2,0,0,0.0,0.0,0.0,0.0,False,7
2018,BA,PODE,4,865000.0,1.0594711317214769,1,1,1,1.0,1.0,0.25,0.25,False,2
2018,BA,PP,8,8470822.0,5.129202314512814,5,4,5,4.0,5.0,2.5,3.125,False,7
2018,BA,PPL,9,114000.0,1.3180527383367138,1,1,1,1.0,1.0,0.1111111111111111,0.1111111111111111,False,2
2018,BA,PPS,1,436587.88,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,BA,PR,3,4780000.0,2.905294745943747,3,2,3,2.0,3.0,2.0,3.0,False,3
2018,BA,PRB,4,4602549.8100000005,3.2478317021931464,3,2,2,2.0,2.0,1.5,1.5,False,4
2018,BA,PROS,12,256140.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,BA,PRP,11,215000.0,1.1544993631209572,1,1,0,0.0,0.0,0.09090909090909091,0.0,False,7
2018,BA,PRTB,9,84712.0,2.0059389804084793,2,0,1,0.0,1.0,0.0,0.2222222222222222,False,3
2018,BA,PSB,6,2116439.11,1.7743102674703857,2,2,2,2.0,2.0,0.6666666666666666,0.6666666666666666,False,5
2018,BA,PSC,9,579941.9600000001,1.5454995927587454,2,0,1,0.0,1.0,0.0,0.2222222222222222,False,9
2018,BA,PSD,10,6709773.05,8.70164949571133,9,5,6,5.0,6.0,4.5,5.4,True,10
2018,BA,PSDB,8,3375182.21,3.1305183360689806,3,1,2,1.0,2.0,0.375,0.75,False,7
2018,BA,PSL,4,484200.0,1.0033098792260402,1,1,0,1.0,0.0,0.25,0.0,False,2
2018,BA,PSOL,50,214614.28000000003,12.39578519224496,12,0,0,0.0,0.0,0.0,0.0,False,30
2018,BA,PT,12,6952204.0,8.874872316893537,9,7,9,7.0,9.0,5.25,6.75,False,12
2018,BA,PTB,3,2768728.64,1.2680424062845825,1,0,2,0.0,1.0,0.0,0.6666666666666666,False,3
2018,BA,PTC,22,295833.28,1.965572843172548,2,0,3,0.0,1.0,0.0,0.2727272727272727,False,11
2018,BA,PV,12,1226253.88,4.174670062981458,4,0,2,0.0,2.0,0.0,0.6666666666666666,False,11
2018,BA,REDE,20,138636.44999999998,2.329581723134746,2,0,0,0.0,0.0,0.0,0.0,False,19
2018,BA,SOLIDARIEDADE,6,1628000.0,1.0679306985188939,1,0,0,0.0,0.0,0.0,0.0,False,4
2018,CE,AVANTE,6,1162500.0,1.057474580996024,1,0,1,0.0,1.0,0.0,0.16666666666666666,False,2
2018,CE,DC,7,34392.85,5.529086523414407,6,0,0,0.0,0.0,0.0,0.0,False,7
2018,CE,DEM,6,1010000.0,1.1512894306190395,1,0,1,0.0,1.0,0.0,0.16666666666666666,False,3
2018,CE,MDB,6,3458871.4399999995,3.340938300995489,3,1,1,1.0,1.0,0.5,0.5,False,5
2018,CE,NOVO,6,8596.34,4.289309328097348,4,0,0,0.0,0.0,0.0,0.0,True,5
2018,CE,PATRI,19,124704.34999999999,8.856005948272141,9,1,3,0.0,2.0,0.47368421052631576,1.4210526315789473,False,18
2018,CE,PC DO B,3,2110480.51,1.986100507323122,2,0,2,0.0,2.0,0.0,1.3333333333333333,False,3
2018,CE,PDT,14,1790000.0,3.1378905102340617,3,6,6,2.0,3.0,1.2857142857142858,1.2857142857142858,False,6
2018,CE,PHS,5,47379.5,2.456857360657282,2,0,0,0.0,0.0,0.0,0.0,False,4
2018,CE,PMN,3,620000.0,1.1740989615149666,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,CE,PODE,3,700000.0,1.0,1,0,1,0.0,1.0,0.0,0.3333333333333333,False,1
