ano_eleicao,sg_uf,sg_partido,nr_candidato,nm_candidato,vr_receita_recursos_partidos,prop_vr_receita_candidato,prop_votos_nominais_lag,negra,mulher
2022,RJ,PTB,1416,RENATO CORREA CAMPELLO,10520.0,0.0014596348627654286,0.0,1.0,0.0
2022,RJ,PTB,1417,RAQUEL MACIEL DA SILVA,25900.0,0.0035935877324738213,0.0,,1.0
2022,RJ,PTB,1420,ANA PAULA DA SILVA ANDRADE,15900.0,0.002206102121480068,0.0,,1.0
2022,RJ,PTB,1422,SERGIO RICARDO LOPES DE SOUZA,360520.0,0.05002163124754679,0.0,,0.0
2022,RJ,PTB,1423,MANOEL MARINHO DE SOUZA,8815.0,0.0012230685660909936,0.0,,0.0
2022,RJ,PTB,1426,DENILSON ALVES PASSOS,11115.0,0.0015421902566195567,0.0,,0.0
2022,RJ,PTB,1427,AURORA DA SILVA RIBEIRO,18200.0,0.002525223812008631,0.0,,1.0
2022,RJ,PTB,1430,SAMUEL SIQUEIRA DA SILVA,54540.0,0.0075673465223599305,0.0,,0.0
2022,RJ,PTB,1431,SILVIO LUIZ FERNANDES DE CASTRO,8815.0,0.0012230685660909936,0.0,,0.0
2022,RJ,PTB,1433,CARLOS ROBERTO RODRIGUES,353775.0,0.049085772202931505,0.0,,0.0
2022,RJ,PTB,1434,JOÃO ROBERTO AVILA GOULART,5900.0,0.0008186165104863144,0.0,,0.0
2022,RJ,PTB,1435,JÔNATHAS DA ROCHA AMÂNCIO,11115.0,0.0015421902566195567,0.0,,0.0
2022,RJ,PTB,1440,RENATA MONTEIRO HENRIQUE,20160.0,0.0027971709917634065,0.0,0.0,1.0
2022,RJ,PTB,1441,PAOLA DA SILVA DANIEL,1111871.0,0.15427050137812354,0.0,,1.0
2022,RJ,PTB,1444,JOYCE ALBUQUERQUE DA ROCHA LEITE,622815.0,0.08641468508110745,0.0,0.0,1.0
2022,RJ,PTB,1445,FLAVIO PACCA CASTELLO BRANCO,29540.0,0.004098632494875547,0.0,,0.0
2022,RJ,PTB,1450,ANTÔNIO LUIZ MASCIA BARRETO,11115.0,0.0015421902566195567,0.0,,0.0
2022,RJ,PTB,1451,GLAUCIO MARCELO FONSECA DA SILVA,8970.0,0.0012445745930613967,0.0,,0.0
2022,RJ,PTB,1454,BENEDITO MENDES BRANDÃO,6670.0,0.0009254529025328334,0.0,,0.0
2022,RJ,PTB,1455,CARLOS CORREIA JUNIOR,5305.0,0.0007360611166321861,0.0,,0.0
2022,RJ,PTB,1461,EDNARDO DAVILA MELLO RAPOSO,30000.0,0.00416245683298126,0.0,,0.0
2022,RJ,PTB,1465,ROSELENE MARTINS CARNEIRO LEITE,15305.0,0.0021235467276259396,0.0,1.0,1.0
2022,RJ,PTB,1466,LEONARDO FURTADO MAGALHAES,8970.0,0.0012445745930613967,0.0,,0.0
2022,RJ,PTB,1467,CHARLES MAURÍCIO DA SILVA,21115.0,0.0029296758676133103,0.0,,0.0
2022,RJ,PTB,1470,LUCAS HENRIQUE FEITOSA DE MATTOS,12305.0,0.0017073010443278134,0.0,,0.0
2022,RJ,PTB,1474,ELIAS MIGUEL,6515.0,0.0009039468755624303,0.0,,0.0
2022,RJ,PTB,1475,AROLDO DE SOUZA NASCIMENTO,6670.0,0.0009254529025328334,0.0,,0.0
2022,RJ,PTB,1476,PEDRO RIBEIRO FERREIRA,18770.0,0.002604310491835275,0.0,,0.0
2022,RJ,PTB,1477,JOEL BITENCOURT SERRA,352552.5,0.04891615208698752,0.0,,0.0
2022,RJ,PTB,1478,PETER SALOMÃO BUARQUE DO ESPÍRITO SANTO,39390.0,0.005465305821704394,0.0,,0.0
2022,RJ,PTB,1484,MARCUS VINICIUS DE VASCONCELOS FERREIRA,3038706.0,0.4216160851040384,0.0,,0.0
2022,RJ,PTB,1488,JORGE LUIS DE ALMEIDA JUNIOR,26685.0,0.003702505352936831,0.0,,0.0
2022,RJ,PTB,1490,ADALBERTO DE SOUZA RABELO,19540.0,0.002711146883881794,0.0,1.0,0.0
2022,RJ,PTB,1492,JULLIENE CABRAL SALVIANO DA SILVA,271740.9,0.037703658866849246,0.0,,1.0
2022,SP,AGIR,3601,SUELI DOS SANTOS SILVA BARBOSA,0.0,0.0,0.0,1.0,1.0
2022,SP,AGIR,3602,ADEMIR RODRIGO DA LUZ,30000.0,0.01353104200321845,0.0,1.0,0.0
2022,SP,AGIR,3603,LEONILDE RUFINO DE SENA HINA,0.0,0.0,0.0,0.0,1.0
2022,SP,AGIR,3604,GERALDO RODRIGUES GUILHERME,5000.0,0.002255173667203075,0.0,1.0,0.0
2022,SP,AGIR,3606,ADELSON DE SOUZA PENHA,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3607,ANDRÉ ALMEIDA MILIAN,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3609,FABIO DE VASCONCELOS LIMA,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3610,MOACIR RODRIGUES FERNANDES,10000.0,0.00451034733440615,0.0,0.0,0.0
2022,SP,AGIR,3611,JURACY FRANCISCO DE JESUS,50000.0,0.02255173667203075,0.0,1.0,0.0
2022,SP,AGIR,3613,RICARDO FASSIO CAVALCANTE CUNHA,0.0,0.0,0.223522071439713,0.0,0.0
2022,SP,AGIR,3614,ELIANA OLIVEIRA DE LIMA,25000.0,0.011275868336015375,0.0,0.0,1.0
2022,SP,AGIR,3615,LUIZ CARLOS RAMOS ARRUDA DA SILVA,10000.0,0.00451034733440615,0.0,1.0,0.0
2022,SP,AGIR,3616,WALTER AGUIAR DE CARVALHO JUNIOR,10000.0,0.00451034733440615,0.0,0.0,0.0
2022,SP,AGIR,3617,ROBSON INACIO GOMES,20000.0,0.0090206946688123,0.0,1.0,0.0
2022,SP,AGIR,3618,WILKY ANDRADE OKAGAWA,5000.0,0.002255173667203075,0.0,0.0,0.0
2022,SP,AGIR,3620,CLAUDIO SIDNEI RIBEIRO,30000.0,0.01353104200321845,0.0,1.0,0.0
2022,SP,AGIR,3621,JONAS AUGUSTO MIGUEL MACHADO,5000.03,0.002255187198245078,0.0,0.0,0.0
2022,SP,AGIR,3622,REYNALDO CAMPANATTI PEREIRA,50000.0,0.02255173667203075,0.0,0.0,0.0
2022,SP,AGIR,3623,SÔNIA MELHADO DE MORAIS,10000.0,0.00451034733440615,0.0,0.0,1.0
2022,SP,AGIR,3624,LUCIANE SANDRA CAMBUIM,5000.0,0.002255173667203075,0.0,0.0,1.0
2022,SP,AGIR,3625,EDVALDO RANZANI CARLOS,0.0,0.0,0.0,1.0,0.0
2022,SP,AGIR,3626,JOSÉ AUGUSTINHO DOS SANTOS,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3628,VIVIANE RODRIGUES DA SILVA AUGUSTO,5000.0,0.002255173667203075,0.0,0.0,1.0
2022,SP,AGIR,3633,LILIANE NUNES DE CARVALHO DOS SANTOS,100000.0,0.0451034733440615,0.0,1.0,1.0
2022,SP,AGIR,3634,JOSE CICERO DE OLIVEIRA,0.0,0.0,0.0,1.0,0.0
2022,SP,AGIR,3635,JOSE MANOEL DE LIRA FILHO,5000.0,0.002255173667203075,0.0,1.0,0.0
2022,SP,AGIR,3636,CARLOS ROBERTO DE ALMEIDA,1552124.0,0.7000618346067811,0.0,0.0,0.0
2022,SP,AGIR,3637,IRIS MARIA BARROS DE BRITO,10000.0,0.00451034733440615,0.0,0.0,1.0
2022,SP,AGIR,3638,ROBERTO DE PAULA SOUZA,0.0,0.0,0.0,1.0,0.0
2022,SP,AGIR,3639,GILBERTO SILVA LIMA,5000.0,0.002255173667203075,0.0,1.0,0.0
2022,SP,AGIR,3640,GONZAGA MENDES DE OLIVEIRA,10000.0,0.00451034733440615,0.0,0.0,0.0
2022,SP,AGIR,3642,SOLANGE APARECIDA FERREIRA DOS SANTOS,0.0,0.0,0.0,1.0,1.0
2022,SP,AGIR,3644,ELIANE CRISTINA GANZAROLI DA SILVA,10000.0,0.00451034733440615,0.0,0.0,1.0
2022,SP,AGIR,3646,JOSÉ PAULO DE MENDONÇA LEMOS,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3647,DEBORAH SOARES RESEK,5000.0,0.002255173667203075,0.0,0.0,1.0
2022,SP,AGIR,3650,ALLAN SERGIO NASCIMENTO,5000.0,0.002255173667203075,0.0,0.0,0.0
2022,SP,AGIR,3653,CARLOS HENRIQUE DARDE,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3654,JOSE GERALDO DE CARVALHO,5000.0,0.002255173667203075,0.0,1.0,0.0
2022,SP,AGIR,3656,RENE ROSA,10000.01,0.004510351844753484,0.0,0.0,0.0
2022,SP,AGIR,3659,LUCIANO UBIRAJARA NASSAR,5000.0,0.002255173667203075,0.0,0.0,0.0
2022,SP,AGIR,3660,SIONEIA APARECIDA DE MELLO,10000.0,0.00451034733440615,0.0,,1.0
2022,SP,AGIR,3661,ROBERVAL BARBOSA DE JESUS,10000.06,0.004510374396490156,0.0,1.0,0.0
2022,SP,AGIR,3662,CICERO SANTANA DA SILVA,0.0,0.0,0.0,1.0,0.0
2022,SP,AGIR,3663,ELIAS TEIXEIRA,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3664,PAULO EDUARDO DE PAULA,0.0,0.0,0.0,1.0,0.0
2022,SP,AGIR,3665,EMERSON VIRGILIO VENANCIO,5000.0,0.002255173667203075,0.0,0.0,0.0
2022,SP,AGIR,3666,DENILCE JOSEFINA NICOLA,10000.0,0.00451034733440615,0.0,0.0,1.0
2022,SP,AGIR,3667,ROMULO APARECIDO SENNA DE SOUZA,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3668,ROBSON DE LIMA,0.0,0.0,0.0,1.0,0.0
2022,SP,AGIR,3669,EDER SOLDERA BORGHETTI,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3670,NATANAEL RODRIGUES DE PAULA,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3671,RICARDO DE DEUS ANDRADE,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3672,SEVERINO DE OLIVEIRA MELO,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3674,DAGMAR PEREIRA DE SOUZA MOITINHO DE LIMA CRUZ,10000.0,0.00451034733440615,0.0,0.0,1.0
2022,SP,AGIR,3675,EDER DIAS MASCARENHAS,30000.0,0.01353104200321845,0.0,0.0,0.0
2022,SP,AGIR,3676,FLAVIO ROBERTO CASIMIRO,30000.0,0.01353104200321845,0.0,0.0,0.0
2022,SP,AGIR,3677,KELLY PIRES FREITAS,0.0,0.0,0.0,0.0,1.0
2022,SP,AGIR,3678,SAULO GOES DE ALBUQUERQUE,0.0,0.0,0.0,0.0,0.0
2022,SP,AGIR,3679,VERA LÚCIA SANTOS DE FRANÇA,0.0,0.0,0.0,1.0,1.0
2022,SP,AGIR,3680,CARLOS ALBERTO CANTELLI,50000.0,0.02255173667203075,0.0,0.0,0.0
2022,SP,AGIR,3681,JENNIFER ADRIELI CERQUEIRA LEITE LOPES,5000.0,0.002255173667203075,0.0,1.0,1.0
2022,SP,AGIR,3683,MARIA PAULA MILLEN BARCELLOS,10000.0,0.00451034733440615,0.0,0.0,1.0
2022,SP,AGIR,3685,MARCOS DE BARROS GABRIEL,5000.0,0.002255173667203075,0.0,1.0,0.0
2022,SP,AGIR,3686,JULIANO TAKESHI KOCHI,5000.05,0.002255196218939747,0.0,1.0,0.0
2022,SP,AGIR,3688,MARIO JOSE DE SOUZA,5000.0,0.002255173667203075,0.0,0.0,0.0
2022,SP,AGIR,3689,MANOEL DOS SANTOS SILVA IRMAO,5000.0,0.002255173667203075,0.0,,0.0
2022,SP,AGIR,3697,MARIA MIRTES LOPES DA SILVA CAMELO,5000.0,0.002255173667203075,0.0,1.0,1.0
2022,SP,AGIR,3699,ANTONIO CARLOS TONINI,30000.0,0.01353104200321845,0.0,0.0,0.0
2022,SP,NOVO,3000,ALEXIS JOSEPH STEVERLYNCK FONTEYNE,43241.53,0.18846759474520028,0.062228767445087214,0.0,0.0
2022,SP,NOVO,3001,MARINA HELENA CUNHA PEREIRA SANTOS,40000.0,0.17433943224969173,,,
2022,SP,NOVO,3002,HELCIO FREIRE DO CARMO,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3003,CLEVERSON FIUZA ALVES,1241.5300000000002,0.005411190883023995,0.0020936165302289926,0.0,0.0
2022,SP,NOVO,3004,ADILSON DE BRITO FARIAS,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3005,THIAGO IMBERNOM,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3007,VLADIMIR FRANCISCHINELLI ARRUDA LEITE,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3008,ADAMARIO MAXIMO DOS SANTOS FILHO,1241.5300000000002,0.005411190883023995,0.0,1.0,0.0
2022,SP,NOVO,3010,HUMBERTO JANTIM NETO,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3011,DANILO HENRIQUE PEREIRA DAVID,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3012,ANTONIO CARLOS DA MOTTA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3014,SANDRA CAMARINHO DE MACEDO,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3015,CIBELE FRANCO NAZARETH,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3016,CELSO HENRIQUE DE OLIVEIRA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3017,LILIAN MARIA COSTA MANSUR ANDRADE,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3018,JANIEIRE MARIA SILVA,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3019,JANAINA MACEDO CALVO,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3020,MAURICIO RAPPA SANTOS,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3021,MARCO ANTONIO DE SOUZA PINTO,1241.5300000000002,0.005411190883023995,0.006173695988746124,0.0,0.0
2022,SP,NOVO,3022,FATIMA REGINA PORTELLA OLIVEIRA,1241.5300000000002,0.005411190883023995,0.01044335489685092,0.0,1.0
2022,SP,NOVO,3023,VINICIUS MANGABEIRA CARINI,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3024,MARIA DE FÁTIMA PAULA BAULÉ,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3026,PAULO EDUARDO BRAZILINO,1241.5300000000002,0.005411190883023995,0.0,1.0,0.0
2022,SP,NOVO,3028,THIAGO BONFIM DE OLIVEIRA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3030,ADRIANA MIGUEL VENTURA,46841.53,0.20415814364767254,0.0883893577240575,0.0,1.0
2022,SP,NOVO,3031,ANDRÉA DE OLIVEIRA MORAES,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3032,MARCOS ANTONIO DE CARVALHO LUCAS,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3033,FÁBIO ISSA ZAN,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3034,FABIO RENATO DE SOUSA FERREIRA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3035,SUELEN DE SOUZA LAZARINI,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3037,PAULO PROIETI,1241.5300000000002,0.005411190883023995,0.0,1.0,0.0
2022,SP,NOVO,3040,CESAR MAX DE LIMA VIEIRA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3041,ALEXANDRE MENDES PINHEIRO,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3044,ANA LUIZA HATIKIAN NEGRAO PASSOS,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3045,PEDRO LUIS VAZ DE LIMA MATTOS,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3047,RAFAEL DOS ANJOS SILVA,1805.8600000000001,0.007870815178060708,0.0,0.0,0.0
2022,SP,NOVO,3050,RODRIGO TAVANO,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3051,WALTER FERNANDES DA SILVA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3055,FERNANDO HOLIDAY SILVA BISPO,34230.53,0.149193279145151,0.0,1.0,0.0
2022,SP,NOVO,3056,ALESSANDRA REGINA VERGILIO,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3058,RENATO MOTTA BICUDO GUIMARÃES E SILVA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3060,PEDRO AUGUSTO LIA TEDDE,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3066,JÚLIO CÉSAR GUIDETTE LUCANTE SALDANHA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3067,MARILZA DE FATIMA RUFINO,1241.5300000000002,0.005411190883023995,0.0,1.0,1.0
2022,SP,NOVO,3068,DANILO DA CUNHA BARBOSA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3070,DOUGLAS YUGI KOGA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3073,TONY VINICIUS DE OLIVEIRA,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3074,DOUGLAS VIEIRA PRIMO,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3075,PAULO RAMOS BORGES PINTO VIOLARO,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3077,MONICA ROSENBERG BRAIZAT,1241.5300000000002,0.005411190883023995,0.04879472804278451,0.0,1.0
2022,SP,NOVO,3078,BRUNA KARINI DA SILVA,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3080,SIDNEY CARVALHO ELIAS,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3088,MARLI GOMES DO CARMO,1241.5300000000002,0.005411190883023995,0.0,0.0,1.0
2022,SP,NOVO,3090,RICARDO DE CAMPOS RAMOS,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3091,RODRIGO ANDRADE BENUZZI DA LUZ,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
2022,SP,NOVO,3098,JOSE ANDRE FERNANDES,1241.5300000000002,0.005411190883023995,0.0,0.0,0.0
