arquivo,quantidade,ano_eleicao,modelo,termo,antes,depois,dif
coeficientes.csv,beta,2022,R2,negra,-0.0748719945723425,-0.0748719945723289,1.3600232051658168e-14
coeficientes.csv,beta,2022,R1,competitivo,1.5224769218979717,1.522476921897834,-1.376676550535194e-13
coeficientes.csv,beta,2022,R1,mulher,0.3055702490307986,0.3055702490304816,-3.1702418468171345e-13
coeficientes.csv,beta,2022,R1,negra,-0.0806415260283906,-0.080641526028455,-6.439293542825908e-14
coeficientes.csv,ep,2018,R2,n_eleicoes_governador,0.4093233955511377,0.4093231839779802,-2.1157315754916084e-07
coeficientes.csv,ep,2018,R2,n_eleicoes_senador,0.266289425721972,0.2663144132545313,2.4987532559306302e-05
coeficientes.csv,ep,2018,R2,n_eleicoes_deputado_federal,0.0381224749842513,0.0381333117583765,1.0836774125194681e-05
coeficientes.csv,ep,2018,R2,n_eleicoes_deputado_estadual,0.0496848302903964,0.0496881790556537,3.348765257302211e-06
coeficientes.csv,ep,2018,R2,n_eleicoes_prefeito,0.0682003920851621,0.0682007780133395,3.8592817740157326e-07
coeficientes.csv,ep,2018,R2,n_eleicoes_vereador,0.0410195664993413,0.041017390520419,-2.1759789222974835e-06
coeficientes.csv,ep,2018,R2,prop_votos_nominais_lag,0.2547436173776281,0.2547432124595769,-4.0491805120002056e-07
coeficientes.csv,ep,2018,R2,qe_sem_vitoria,0.1419521093312639,0.1419597610977444,7.651766480515354e-06
coeficientes.csv,ep,2018,R2,mulher,0.0577891382029702,0.0577572997445942,-3.183845837600313e-05
coeficientes.csv,ep,2018,R2,negra,0.0614062471723382,0.0614127159203115,6.46874797329694e-06
coeficientes.csv,ep,2018,R1,competitivo,0.0828726682169618,0.0829164217386384,4.3753521676598295e-05
coeficientes.csv,ep,2018,R1,mulher,0.0573558567856815,0.0573261231135006,-2.9733672180905224e-05
coeficientes.csv,ep,2018,R1,negra,0.0628355310942175,0.0628420195060538,6.488411836300112e-06
coeficientes.csv,ep,2022,R2,n_eleicoes_governador,0.1750685357456872,0.1750650379734669,-3.497772220306672e-06
coeficientes.csv,ep,2022,R2,n_eleicoes_senador,0.1828399672760516,0.1828408135686799,8.462926283092642e-07
coeficientes.csv,ep,2022,R2,n_eleicoes_deputado_federal,0.0215973569608713,0.021596769409772,-5.875510993014199e-07
coeficientes.csv,ep,2022,R2,n_eleicoes_deputado_estadual,0.0274129202222097,0.027408137279759,-4.782942450699129e-06
coeficientes.csv,ep,2022,R2,n_eleicoes_prefeito,0.0391294745082557,0.0391351013079832,5.6267997275011306e-06
coeficientes.csv,ep,2022,R2,n_eleicoes_vereador,0.020773193500467,0.0207788720914315,5.678590964501573e-06
coeficientes.csv,ep,2022,R2,prop_votos_nominais_lag,0.1193364784132078,0.1193349149313218,-1.5634818859994182e-06
coeficientes.csv,ep,2022,R2,qe_sem_vitoria,0.072444735083806,0.0724552783367737,1.0543252967704086e-05
coeficientes.csv,ep,2022,R2,mulher,0.0352994253912171,0.0350806937340094,-0.0002187316572077047
coeficientes.csv,ep,2022,R2,negra,0.0342273576472162,0.0341724868161831,-5.4870831033095036e-05
coeficientes.csv,ep,2022,R1,competitivo,0.0541902632491174,0.0542290600648428,3.8796815725397615e-05
coeficientes.csv,ep,2022,R1,mulher,0.0355316081081705,0.0353087069657289,-0.00022290114244159775
coeficientes.csv,ep,2022,R1,negra,0.0346736278344319,0.034631278093985,-4.234974044689532e-05
coeficientes.csv,razao_rep_ic_inf,2018,R2,n_eleicoes_governador,1.6080593232521998,1.6080599900878267,6.66835626939033e-07
coeficientes.csv,razao_rep_ic_inf,2018,R2,n_eleicoes_senador,2.2306845561580606,2.2305753097994687,-0.0001092463585918857
coeficientes.csv,razao_rep_ic_inf,2018,R2,n_eleicoes_deputado_federal,1.85658420467352,1.856544771100324,-3.9433573195912786e-05
coeficientes.csv,razao_rep_ic_inf,2018,R2,n_eleicoes_deputado_estadual,1.5532395893884996,1.553229394609801,-1.0194778698568996e-05
coeficientes.csv,razao_rep_ic_inf,2018,R2,n_eleicoes_prefeito,1.3777616582659946,1.377760616100979,-1.0421650156189344e-06
coeficientes.csv,razao_rep_ic_inf,2018,R2,n_eleicoes_vereador,1.1983175360949991,1.198322646832751,5.110737751889971e-06
coeficientes.csv,razao_rep_ic_inf,2018,R2,prop_votos_nominais_lag,1.0958914309073662,1.0958915178816293,8.697426312487266e-08
coeficientes.csv,razao_rep_ic_inf,2018,R2,qe_sem_vitoria,2.185261764195145,2.18522899105998,-3.277313516525382e-05
coeficientes.csv,razao_rep_ic_inf,2018,R2,mulher,1.2884397545956914,1.2885201600980265,8.040550233512356e-05
coeficientes.csv,razao_rep_ic_inf,2018,R2,negra,0.6525033653088158,0.6524950924368089,-8.272872006886978e-06
coeficientes.csv,razao_rep_ic_inf,2018,R1,competitivo,6.934226164196809,6.933631531937116,-0.0005946322596930287
coeficientes.csv,razao_rep_ic_inf,2018,R1,mulher,1.3909842433395845,1.391065309477967,8.106613838254617e-05
coeficientes.csv,razao_rep_ic_inf,2018,R1,negra,0.6504997873265486,0.6504915147865313,-8.272540017228991e-06
coeficientes.csv,razao_rep_ic_inf,2022,R2,n_eleicoes_governador,0.9463135141658812,0.9463200017668028,6.487600921589731e-06
